epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.0796525478363037,32.9375,32.9375,1.5,3.521484375,3.521484375,1948,10,7.16796875,9.34375,7.026784511363337,7.026833069556943,7.0269550739943245,7.050217885735129,6.143334097070486,6.145922623134197,6.152165397096607,6.323899014089879,0.2325439453125,,,7.31640625,0.5522130489666153,0.5523732963490431,7.162105003080282,1.9816221724464276,0.2766815303034751,0.5232049346297973,0.07259791042539186,0.6098912901974174,0.08011110592357919,0.8566738554761031,0.14210482053828977,0.25634043698498754,0.04251814708098683,6.953803497146441,1.7509981288523013,0.2518043728976293,0.5268750141269685,0.0710076140806533,0.6067576247592559,0.07882901468344793,0.5900203444656595,0.09517895755391814,0.26366434220029333,0.042262776305875493,baseline
2,train,0.8720426559448242,43.0625,43.0625,1.4951171875,3.5234375,3.5234375,284,10,3.115234375,9.0078125,3.0545868504767357,3.054670351389967,3.0547473887058456,3.091778269735181,2.91495726097972,2.917949537686434,2.9207249207520913,3.1319904059931925,0.654296875,,,3.169921875,0.5030256532731614,0.5175201648838142,7.162105003080282,1.283818477755807,0.1792515576361505,0.0913628429922344,0.023113469938123254,0.1903094768596887,0.04365920203696396,0.9769542041174137,0.3521349940844266,0.05131440238635587,0.018492509203116084,6.979661839697924,1.2886699264999297,0.18463214351881876,0.09589042508770884,0.02465356085321444,0.19131410580387254,0.04531124344618447,0.8778061278105014,0.3296875537647229,0.05240702520032592,0.01930847997047092,baseline
3,train,0.7559618353843689,48.15625,48.15625,1.490234375,3.7421875,3.7421875,63,10,2.03125,9.6875,2.023382309568163,2.0234735577683245,2.0235250799840903,2.0637266174872884,2.001352372833157,2.004454302911471,2.0062003884399418,2.228435985491881,0.79052734375,,,2.0390625,0.5068004931609303,0.5096915706693472,7.162105003080282,1.4118974097570698,0.1971344191616627,0.016531476915591092,0.00593523835376931,0.4318662128516104,0.1353180258556234,0.890995574215828,0.5544854114974012,0.01094164031700906,0.006807092285796968,6.9586312279199785,1.4127099125930802,0.20301548771903477,0.016755747937728493,0.006288390745945822,0.4031763321542696,0.12977055563430306,0.8100013309291665,0.5303488653570431,0.009353682734320579,0.006068124118928824,baseline
4,train,0.6875598430633545,52.5,52.5,1.484375,3.740234375,3.740234375,301,10,3.23046875,9.6796875,3.1995950711530363,3.199679126361865,3.199779955931049,3.2367966635519476,3.0198493596442306,3.022827896134216,3.0263560217742262,3.235661708118732,0.66650390625,,,3.267578125,0.5134097068041575,0.5198941281518719,7.162105003080282,1.6601881738602673,0.2318017081774496,0.09481847868459603,0.025526779959908777,0.5286916205608563,0.12830291263394322,0.8847964876857262,0.3488878569881995,0.12171543359565806,0.047984650376063545,7.002183697279225,1.652006046686148,0.23592726470858696,0.09688681699997836,0.026826005904324306,0.5127355034990071,0.12642454906033332,0.8024401560024987,0.3264807252358971,0.10912662179305421,0.04344468207587986,baseline
5,train,0.5751532912254333,60.34375,60.34375,1.4794921875,3.740234375,3.740234375,252,10,3.88671875,9.6796875,3.8670258188729685,3.8671093383869524,3.8672573294171415,3.9034932914130143,3.7166056002930725,3.71950774770187,3.7245664568313255,3.9251767896074803,0.5986328125,,,3.912109375,0.5201579593481918,0.5244847036827277,7.162105003080282,1.9317401312078664,0.26971681235852624,0.09952427816472387,0.02423486631955767,0.5239063782307642,0.11609244772017231,0.8851085024481833,0.3022669598074944,0.39355677821245205,0.13437772051265534,7.044800728327172,1.9317057554621848,0.27420303709866317,0.10057787461869871,0.025047807748373636,0.5084950338234435,0.11402353705689233,0.8272249387463484,0.2883561721882515,0.385460198847964,0.13322984178465022,baseline
6,train,0.5506672859191895,61.84375,61.84375,1.474609375,3.740234375,3.740234375,179,10,3.603515625,9.6796875,3.589195443926639,3.589281206955193,3.589429414509592,3.626573118558617,3.506668945864085,3.509598594879535,3.514590348092117,3.717686804225319,0.6279296875,,,3.6171875,0.5203734538754154,0.5277439910772109,7.162105003080282,1.9465882946995268,0.27178996871203887,0.10985951935050586,0.028763935918387825,0.5105307269983843,0.12082051096502039,0.8847954760736894,0.3350321678132341,0.40074450355829594,0.15171510249187364,7.0534397011549945,1.944665059765986,0.27570449910382716,0.11223965549558912,0.029931484641949592,0.498996965109308,0.11963215061818279,0.821671072110405,0.3183356304839482,0.3913686548535189,0.14995849372138664,baseline
7,train,0.5436769723892212,63.25,63.25,1.4697265625,3.736328125,3.736328125,95,10,3.287109375,9.671875,3.2852897155416647,3.2853772218263764,3.2855266786320487,3.323452768887203,3.2024472598096967,3.2054157853868133,3.2103866482767622,3.4169548345900456,0.66015625,,,3.296875,0.5130965072551571,0.5139334020330604,7.162105003080282,1.9335952222920314,0.26997582714305773,0.09639173715379101,0.027382768668884828,0.5074633136529627,0.129245848088942,0.8860208842595867,0.3783603838579353,0.4061851378055126,0.17341746380938786,7.05419369967138,1.9320467410665776,0.2738862616086913,0.0953520348713699,0.027687524082913143,0.5030948050158912,0.13038753335053918,0.8206334230907171,0.36077530810413116,0.3995805178305325,0.17380583506961753,baseline
8,train,0.5277402400970459,64.75,64.75,1.46484375,3.740234375,3.740234375,136,10,3.572265625,9.6796875,3.568006884859044,3.568093521989373,3.5682553008369835,3.605669635342541,3.5211504856866656,3.524082357297569,3.529485074986277,3.732244661864884,0.630859375,,,3.578125,0.5111537663347797,0.5161978279898157,7.162105003080282,1.941400597318728,0.2710656429197519,0.11735539264846828,0.03092967109662473,0.525181552575571,0.1250299281674815,0.8848969912041351,0.33828362708049475,0.4024133327371233,0.15380748041847647,7.044647793454071,1.9366852540856487,0.2749158383596165,0.115225542820661,0.030811815818719585,0.5120725090030334,0.12371169807373497,0.8198499005799178,0.3206506008887642,0.3947444947737697,0.1533228765245597,baseline
9,train,0.49883243441581726,67.125,67.125,1.4599609375,3.740234375,3.740234375,132,10,3.765625,9.6796875,3.751887316171044,3.751973604959287,3.752156580457994,3.789293849289422,3.717145447952879,3.7200570746471673,3.7261589334853467,3.926278134720573,0.611328125,,,3.76953125,0.5092593360894402,0.5156583529396109,7.162105003080282,2.092854953730641,0.2922122689950154,0.10753139513514398,0.027980398151938233,0.6861102563821877,0.16146512463652943,0.8846978915155415,0.3320096783496712,0.4222655733420888,0.15843815907930076,7.070403255871397,2.084981387456775,0.29488860988591664,0.10574711547346105,0.027965005835990927,0.6735799747552544,0.16050070227427915,0.8376926331422556,0.3197459216978557,0.4181771612144374,0.1589852957454546,baseline
10,train,0.4966312646865845,67.4375,67.4375,1.455078125,3.744140625,3.744140625,114,9,3.583984375,9.6953125,3.5761748286770496,3.5762618060714444,3.5764439101160916,3.6139370000167563,3.563692862211431,3.5666219064830567,3.5726764735773093,3.7744560532994775,0.63037109375,,,3.583984375,0.5061708310799753,0.5135459369969015,7.162105003080282,2.1616012649511585,0.3018108871653649,0.10108859623143829,0.028151113205889644,0.7402040982492615,0.18518490957401448,0.8850327763960752,0.3668522419131205,0.4293885592310085,0.17794759359329076,7.080045329254887,2.1538053902363243,0.30420785320918187,0.09830628638337302,0.027793859422811346,0.7290740552667279,0.1847422270930756,0.8407437829874702,0.35467631214062,0.42597265494822345,0.17897761405689322,baseline
