epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.0992751121520996,34.125,34.125,1.5,3.056640625,3.056640625,1626,10,5.984375,7.796875,5.970542148903617,5.97056711332138,5.9706301325667805,5.985659755249489,5.543635855436802,5.545604445284257,5.550049297160824,5.680254599737494,0.2325439453125,,,5.9921875,0.5999419332889273,0.6243055059799887,7.162105003080282,1.6251462881570662,0.22690902848507838,0.4121993766396681,0.06328108879844481,0.4761370700507275,0.06880627834539227,0.39869360145612376,0.07472664038438662,0.8325054171093109,0.1560207940825195,6.958458610197207,1.2766406254595353,0.18346600834683338,0.4088047157092456,0.059679325583623065,0.4622132292336083,0.06477330430038448,0.3165142826223857,0.05598564835126308,0.536713868836526,0.09579505181969022,baseline
2,train,0.7017662525177002,49.8125,49.8125,1.4951171875,2.990234375,2.990234375,8,5,1.5576171875,7.3125,1.5582581299821123,1.5583423102628058,1.5583959998902328,1.5942501373511677,1.5601449817365267,1.5629490226621419,1.5647187156990008,1.7590157792611139,0.787109375,,,1.556640625,0.6026845017975493,0.627672349467542,7.162105003080282,1.5008032566803315,0.20954778742211475,0.003512988147516438,0.001575553751425409,0.003785949186839943,0.0014363209834265267,0.4946656111768508,0.4705443989370177,0.993424844553843,0.9445327057632353,7.034097889649919,1.5005980273471484,0.2133319795783837,0.0037161466583954805,0.0017063405085824266,0.004326645969570997,0.0017071881377849173,0.47643347728632346,0.47546882581105315,0.9237552008811072,0.9410887414825146,baseline
3,train,0.6807973384857178,50.5625,50.5625,1.490234375,2.98828125,2.98828125,7,4,1.583984375,7.3046875,1.5841113437015624,1.5841954070367594,1.584250045027237,1.620050909194433,1.5879216827791514,1.5907224730320606,1.5925251151257782,1.7864927829104968,0.783203125,,,1.5859375,0.5974388372989767,0.6203768269151689,7.162105003080282,1.5082918000878163,0.2105933659781767,0.003595377973663716,0.0015995341398436678,0.010371711827069419,0.003908033285063852,0.49329558936201057,0.4613070294963912,0.9948408346969417,0.9298931228537676,7.012620981699507,1.5057674974060429,0.21472249838335347,0.0037132275410804993,0.0016864682464282686,0.008309666101507851,0.0032543776338343883,0.47991991887781715,0.47685642168424164,0.9198074481686849,0.920302719626597,baseline
4,train,0.6546940803527832,54.21875,54.21875,1.484375,2.990234375,2.990234375,8,4,1.9169921875,7.31640625,1.917445724420579,1.9175285969829423,1.9176016301477103,1.9527559638717296,1.91045384777327,1.9132177972628108,1.915620589444043,2.1055886826873125,0.73779296875,,,1.916015625,0.5927408354427748,0.6109934331227712,7.162105003080282,1.6545101593316982,0.2310089224634553,0.022195189082181876,0.00911716471191867,0.1393288625655611,0.049048737091378365,0.4946826326948601,0.3938501235309101,0.9947005968682214,0.791632323522903,7.038393113458499,1.6428536907325784,0.23341317602609996,0.016709254750125524,0.006982714457287452,0.12383594357051475,0.04493086089709236,0.4829073949349336,0.39789167758337,0.9323691288799116,0.7737460737603016,baseline
5,train,0.62955641746521,55.40625,55.40625,1.4794921875,2.98828125,2.98828125,10,5,2.0078125,7.30859375,2.008081897750601,2.008164512025569,2.0082444857454975,2.0432457031621225,2.014991410946296,2.0177429330636842,2.0203763916142727,2.2089913083763326,0.72509765625,,,2.0078125,0.6003618081939508,0.6198025424727436,7.162105003080282,1.715184562226288,0.23948051047682498,0.02745060085547557,0.011138878849494615,0.22451997567108428,0.07821425218527366,0.4712995022189075,0.3664925530211799,0.993039210477134,0.7719077857222295,7.0802855827737785,1.7127149731522717,0.24189913713640024,0.028110252685223713,0.0116497860814622,0.21573498880567055,0.07621334507709492,0.46544723276052213,0.37449225633346805,0.9561000354994151,0.763426973451144,baseline
6,train,0.6196527481079102,56.28125,56.28125,1.474609375,2.98828125,2.98828125,11,6,1.9384765625,7.3046875,1.9392690729180515,1.9393519504010823,1.9394266882469189,1.974565749144118,1.9281220945214994,1.9308845884720884,1.9333339126002544,2.1231002171599997,0.73486328125,,,1.9404296875,0.5948813148697424,0.6084615133353664,7.162105003080282,1.718503257138878,0.23994387912489182,0.01966012352540414,0.008216543601152534,0.2051294419186922,0.07328853248689887,0.49410365794069655,0.4068953095257921,0.9948403207360093,0.8189150759434257,7.0569203910237075,1.714490885460771,0.2429517112934385,0.02200667273141299,0.009466902168793511,0.19809563446959455,0.07211839293888592,0.48827519457309787,0.4213379087562684,0.9361147658498172,0.8080793505134725,baseline
7,train,0.5880470871925354,60.15625,60.15625,1.4697265625,2.98828125,2.98828125,21,8,2.3203125,7.30859375,2.3199750445980727,2.320056632286668,2.320154974914911,2.3545680199042183,2.310509780624887,2.3132272833979894,2.3164588191412685,2.501341512820313,0.6826171875,,,2.3203125,0.5824375947544018,0.5946389659207592,7.162105003080282,1.7473863321203487,0.24397664253300277,0.020559161919224245,0.0074842603355565855,0.31683336381340066,0.10048098353978403,0.4141479068590508,0.26402995672955754,0.9948691294378946,0.6340521925484999,7.0603950245355405,1.7387389336195564,0.2462665229887668,0.020841400617211292,0.00775891025346443,0.30756055666939286,0.09930734675548945,0.40968344126374134,0.2711053785309844,0.9394985541351524,0.6181963088137424,baseline
8,train,0.44555366039276123,69.5625,69.5625,1.46484375,3.373046875,3.373046875,32,10,3.1484375,9.171875,3.14956906011121,3.149647716356196,3.149926109385388,3.182604887549364,3.1341018205749456,3.1367213711441004,3.1457396716020787,3.315956920721942,0.65673828125,,,3.14453125,0.653312126579396,0.5843201262758797,7.162105003080282,2.212638506587695,0.3089368985285865,0.025536927208731797,0.008220209463215646,0.47863269926464547,0.13625452329749077,0.7060616483343694,0.3661802526541328,0.9947709750487332,0.515777727107917,7.123683239037089,2.1741465605912413,0.3051997804558645,0.030653579750469007,0.009815899811116306,0.47376714285991994,0.1341812894862361,0.6648529801899716,0.3422116089709005,0.9735879443997337,0.4998609925487561,baseline
9,train,0.3226204514503479,77.5,77.5,1.4599609375,3.642578125,3.642578125,34,10,3.23828125,10.1484375,3.239516705905338,3.239595216943663,3.239959821717203,3.27243371650628,3.2517889098103976,3.2543968894629454,3.2662535659650107,3.432489469219414,0.6806640625,,,3.236328125,0.6568134035505631,0.5665673856883693,7.162105003080282,2.7106362215595174,0.37846920987527066,0.0242880234287437,0.009003609366729472,0.6859071732260578,0.2209917399059703,0.9801044331644508,0.6451599501343153,0.9948744935249225,0.6546665537361994,7.127427063907676,2.700013185755964,0.37882017754042896,0.02471033231407027,0.00915439908487421,0.6808983172542904,0.22071623493333273,0.9602793887267254,0.6345239374600021,0.9742330942880093,0.6449880684494596,baseline
10,train,0.30210328102111816,79.4375,79.4375,1.455078125,3.646484375,3.646484375,30,10,3.4140625,10.1484375,3.41299077588794,3.4130689153615363,3.4134631400483397,3.4456416529853726,3.392767297290787,3.3953602943682517,3.408067342447799,3.5720349446730086,0.66357421875,,,3.412109375,0.6557109842530556,0.5717923697000397,7.162105003080282,2.795577198865726,0.3903289881485125,0.0561561651485567,0.02012535670807763,0.7393905799388074,0.2313125584036836,0.9797820221631168,0.6078442149867066,0.9948745004273141,0.6170156340361571,7.133963580011736,2.7848498456533366,0.39036502141054596,0.05246590286978936,0.018823875341829634,0.7295518983522209,0.22894180492785504,0.9682507615670728,0.6006153297576993,0.977997359709037,0.6084895455927272,baseline
