epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn,messages
1,train,1.1210283041000366,30.421875,30.328125,1.5,3.857421875,3.857421875,2354,11,7.6640625,10.25,7.4652025222201495,7.465261589809636,7.4654931820297135,7.491787684583134,6.444046165474337,6.44670543580516,6.456684492088244,6.630469324099083,0.252197265625,,,6.91015625,0.5457502654719895,0.5467798491531003,7.162105003080282,2.1217664407183,0.29624899939414034,0.5940417644262954,0.0789227645015804,0.6929907155197821,0.08735482780012148,0.8838877259611095,0.13922885249134134,0.29166368621448857,0.04593886193418002,6.980380284995632,1.897661523926769,0.2718564671907351,0.5804367343677423,0.07526743848095548,0.6681075256577422,0.08331918181763767,0.6230373653943495,0.09640752934346308,0.2931506117382279,0.04492824342018487,2320,10,6.58984375,10.4453125,6.446696783302511,6.446756880239099,6.446901358274933,6.474401887043474,5.3726605676362755,5.37543640440297,5.381888962988131,5.570155661353687,0.369384765625,,,0.5829773260047767,0.5829773260047767,2.213470295123453,0.3090530359679846,0.5930530109494434,0.09265324879249309,0.6949521858049827,0.10209434831460754,0.8925021849972712,0.17090026618308082,0.28494310255405164,0.05455693225175543,6.980380284995632,1.9822415949400556,0.2839732957244314,0.5873788445498143,0.08902468453447544,0.6739854256673574,0.09760935576694027,0.6311512377212001,0.11799837744707979,0.290294172046079,0.05364753769141365,received
2,train,0.8589167594909668,43.59375,43.90625,1.4951171875,3.529296875,3.529296875,786,11,4.984375,8.859375,4.893972628073982,4.894051717781272,4.894197561607959,4.928830855866821,4.518996828597823,4.521890881176654,4.5271139014769775,4.726840252391443,0.437255859375,,,3.814453125,0.5480365240775951,0.574988719745236,7.162105003080282,1.5017806831048972,0.2096842593705357,0.2108140203478044,0.03788368730960343,0.2517245013027054,0.04215819025967263,0.9886800625972239,0.22539936981536207,0.15110478243696956,0.034444948017908344,6.972123831316747,1.4953468414282947,0.2144750835766331,0.20810201396700645,0.03768809065965083,0.24536583770266773,0.04215005228813401,0.8999536299656583,0.209094057952718,0.14542067979783457,0.033374036257871234,616,10,3.349609375,9.03125,3.2728617062820233,3.2729457257724905,3.273010833584279,3.310563028285257,2.947895546388543,2.9509645251317154,2.953310969631161,3.172213328009739,0.62890625,,,0.5692187603311003,0.6019229567855543,1.4483750860113025,0.20222756932331828,0.17088598206185068,0.04273732420192046,0.2084726322897481,0.04732959289364163,0.9888244978358198,0.350635037797105,0.14011553336565985,0.04967584208123938,6.972123831316747,1.4426803977632718,0.20692122410149577,0.16848631915165502,0.04269347794113035,0.2027387215861598,0.04774847223917602,0.8999753003266804,0.3298077220195798,0.13372951775457853,0.0480691054151003,received
3,train,0.6901952028274536,51.25,51.03125,1.490234375,3.533203125,3.533203125,318,10,4.75,8.859375,4.737314314526383,4.737399755288059,4.737560837712451,4.7742500059621795,4.648718032426111,4.651608264564763,4.6569737165732175,4.855832500569151,0.4638671875,,,3.369140625,0.5578269424565754,0.5800136724596748,7.162105003080282,1.5910199207767848,0.22214417689946153,0.056015671320938765,0.010529109601020726,0.06309020420197164,0.011017702556263246,0.9943041472846215,0.24007414854764456,0.5037405528561196,0.12161314883470145,6.954740204588882,1.585152264093658,0.22792400829692266,0.056883126913058746,0.010755766048601883,0.06420041666781451,0.011499732343920377,0.8859354685508354,0.21930365729423762,0.4870267885687003,0.11977148756172536,84,9,2.9453125,9.03125,2.9391228866532115,2.939213947985418,2.9393191615016545,2.979259528052761,2.8981557041983073,2.9012409217896,2.904751890476995,3.1236432385531403,0.673828125,,,0.5858403625400009,0.6130212255858852,1.5462384713432833,0.21589162273916343,0.027018114951662398,0.007570495380167999,0.030321926659924614,0.007628059603462984,0.9942350824111816,0.41592002058886063,0.5048164309082681,0.211136452493106,6.954740204588882,1.5409672660471099,0.22157078779597658,0.027444987202315474,0.007768678018635726,0.030908227043937586,0.008076502098511297,0.8860018352022507,0.38792972956874094,0.48749791295649914,0.21099627994060272,received
4,train,0.678565263748169,52.0,52.21875,1.484375,3.533203125,3.533203125,135,8,4.18359375,8.8515625,4.179715231426428,4.179802903654598,4.179966167284799,4.217802182958513,4.161898406980299,4.164845849670905,4.170263378977942,4.374308539397802,0.52734375,,,2.666015625,0.5618779077519596,0.583474850585276,7.162105003080282,1.5437504859021765,0.21554424086748789,0.026715650838854188,0.005555100268994183,0.029702509140763667,0.0056951630649458755,0.9943387920396916,0.2738630146656528,0.503529060300969,0.13866396812855417,7.024178473547851,1.5416399754792733,0.21947619658083725,0.0268032750688878,0.005627336969231315,0.029640434739169663,0.005813126931379196,0.909462015229149,0.2564399952249316,0.4913014575031358,0.13773336477852355,22,7,2.14453125,9.03125,2.1436415396569353,2.143735120979149,2.1438245224025585,2.1852054264790333,2.1478707399046777,2.1510400506105283,2.1540455729477888,2.3812614903372253,0.7626953125,,,0.5980418001383041,0.6247907989290739,1.5189206623583131,0.21207740764831776,0.008124301779004028,0.0029027884596599138,0.008949584059742222,0.0027924052944036212,0.9943737563344115,0.6136708568725564,0.5048231700794892,0.31145182358953366,7.024178473547851,1.5163993949427734,0.21588281115768027,0.008499642184986556,0.003081663411596916,0.00950547616570585,0.003072262288984222,0.9094316098643116,0.5899358107718202,0.4923535523854925,0.3151800581622545,received
5,train,0.676163375377655,53.65625,53.5625,1.4794921875,3.533203125,3.533203125,105,8,4.07421875,8.8515625,4.071035828990347,4.071123875678754,4.071287088660031,4.10932760286259,4.028776365874469,4.031739060784957,4.037142215458378,4.242610113946002,0.53955078125,,,2.537109375,0.5606564438392555,0.5817480082799109,7.162105003080282,1.5386482587162673,0.21483184874482078,0.02234118177637079,0.0047455410286452145,0.024947767845091562,0.004878321003200433,0.9943388025559088,0.28172997171424496,0.5035938370334838,0.14266499716057804,7.015906205510506,1.5358690269842148,0.21891242299931213,0.023318377801450296,0.004996486144356043,0.02576065106268466,0.005162688535146756,0.9092023035031129,0.2637885231228611,0.48916699188075796,0.1415697311246616,15,8,1.990234375,9.03125,1.9899749166112377,1.9900689477822646,1.9901517711225725,2.031802455325738,1.9990046110588848,2.0021904318327177,2.0049736420771023,2.233952550568807,0.77978515625,,,0.5996248270675268,0.6255537633928271,1.5155333071590287,0.211604452393148,0.005951786895739275,0.0022505450497490092,0.006630809796795312,0.0021734809218296007,0.9943737651393016,0.678209185500584,0.5047712304608218,0.3441598795126906,7.015906205510506,1.5122736873631553,0.21554930226623747,0.00699647838791595,0.0026819659400005606,0.0077970322831726335,0.0026597128093057113,0.909166561017817,0.6547991262896553,0.4901605488559895,0.3508502024965897,received
6,train,0.6735311150550842,53.9375,54.0,1.474609375,3.533203125,3.533203125,113,9,4.0234375,8.8515625,4.017076320788096,4.017164526101932,4.017327520861455,4.055461100579776,3.99648864073892,3.999454947183512,4.00486555881257,4.2106625041250325,0.54541015625,,,2.46875,0.5617252283716823,0.583317430491233,7.162105003080282,1.5401288255278178,0.21503857104376972,0.022360097759603903,0.004805314444573784,0.02660361813679124,0.005258273496747804,0.9943394205663072,0.2861590056629434,0.5029106585377656,0.14471081621960477,7.037029646517517,1.5338066930181595,0.2179622326555366,0.02298413690724832,0.004990185070069471,0.027110904297348526,0.005467247459193262,0.9221954751047665,0.27028527916495043,0.4866714206508851,0.1415918504566799,18,8,1.9169921875,9.03125,1.916387733234919,1.91648196386479,1.916561068875557,1.9583367222498085,1.8893214255576114,1.892519416723841,1.8951525323597365,2.125417249991534,0.78759765625,,,0.6014951404086255,0.6276253478404755,1.519757603104032,0.2121942644586213,0.006795902292102696,0.002642328203823827,0.01047564160981107,0.0035175372414081325,0.99427565934689,0.7135020134540261,0.5044833130724049,0.36189210048033854,7.037029646517517,1.512252121927429,0.21489921144155075,0.006874569609938597,0.0027305424890772456,0.00928309128307614,0.0032338805205753274,0.9222326034018282,0.6966964718834361,0.4877981995564227,0.36161826180180523,received
7,train,0.6664451360702515,54.9375,55.15625,1.4697265625,3.533203125,3.533203125,347,11,4.6171875,8.8515625,4.59162156971972,4.591706642774362,4.591866263816521,4.6285606174720275,4.492091630647812,4.49499683031226,4.500370378326859,4.70070590552936,0.478271484375,,,3.208984375,0.5423079876568077,0.5736525387164659,7.162105003080282,1.6593859169593834,0.23168969405582768,0.07336023246775447,0.014345181999326403,0.11519179655227241,0.02086766602073225,0.9942708986509352,0.2526411894712251,0.5023263247607082,0.1276233348563247,7.037280628137669,1.6476373465204732,0.23412983417665703,0.07599498198076304,0.015013283303696072,0.10969889180141124,0.020242702851431454,0.9187985835871579,0.23757183201089468,0.4868663865298002,0.12522883923199143,123,10,2.736328125,9.03125,2.7259098864300704,2.7260008907846043,2.7261030327033327,2.766199798237867,2.6193396250293928,2.6224539785834846,2.625863666687683,2.847635386222626,0.69677734375,,,0.5638720397763647,0.6039788899365335,1.6176229817580876,0.22585859618958104,0.03852108265692067,0.011739334746598848,0.08375337891573231,0.022712476476195984,0.9941434240846441,0.4727384318474173,0.5046939115608664,0.23993659286395114,7.037280628137669,1.6005735096131612,0.22744204674934693,0.04126384920156134,0.012740874404430391,0.07689281061824182,0.02138268952642637,0.9187348071511163,0.4494118776176206,0.48837549201718655,0.2365401197729779,received
8,train,0.6386797428131104,57.46875,57.65625,1.46484375,3.533203125,3.533203125,510,11,4.83984375,8.859375,4.823040786031642,4.823125158938443,4.823284791491046,4.859570483013857,4.65985829893417,4.662743053842897,4.66810341649639,4.866603213708354,0.453857421875,,,3.48828125,0.5315754246341291,0.5720115453589778,7.162105003080282,1.8173522076754898,0.25374554085619827,0.07054132878840669,0.01363125972877825,0.2665180690159694,0.04775326477707801,0.9942709690259903,0.24878260916680617,0.5033711473505234,0.12593578207312686,7.053149383878943,1.7929017543094972,0.2541987496262946,0.07374445394232332,0.01430784529954133,0.2579578930019135,0.04673731767625199,0.9322676554487854,0.23536316225088133,0.48754902753855767,0.12269075523991853,179,10,2.990234375,9.0390625,2.977965417541708,2.97805579306681,2.9781623252965566,3.017853647612253,2.9058798176719765,2.9089623629061467,2.912582211719119,3.131173905976164,0.6689453125,,,0.5413057836396861,0.6005860889580935,1.7797604764452175,0.24849684215461476,0.03705772360113535,0.011011770986866419,0.24300818955153147,0.06443338854264573,0.9943392201263066,0.45468801289690064,0.5050097678645757,0.23087623848016783,7.053149383878943,1.7524921695006697,0.24846945302282408,0.04041310720920954,0.012049236548135485,0.23372987942641998,0.0628444089806938,0.9321774160879377,0.43139477292396583,0.4876216511910876,0.22433059653383255,received
9,train,0.6311383247375488,58.8125,59.03125,1.4599609375,3.533203125,3.533203125,397,10,4.77734375,8.8515625,4.770198692715111,4.770283842582907,4.770444471522626,4.807015641528574,4.645357041818574,4.648245758379939,4.6536003773841035,4.852394088955472,0.460205078125,,,3.361328125,0.5342041649516713,0.5766842116888975,7.162105003080282,1.7873618002953817,0.24955816753966498,0.05646289091650658,0.010964835672307117,0.2474094782489633,0.044533088694236556,0.9943736406859678,0.25040703063070824,0.5028203655900318,0.12660620476458997,7.05466763431848,1.768806093560543,0.25072848009960425,0.060038179234528144,0.011744171215704572,0.2398074448054217,0.04370503726845559,0.9291079339207222,0.23638292289344717,0.4872178403730105,0.12352478189097073,103,9,2.896484375,9.03125,2.8897454630198496,2.8898365593181903,2.8899464452294357,2.929932436482694,2.861485557017679,2.864574772310168,2.8682821398035006,3.0873511234547593,0.67919921875,,,0.5529679572266292,0.6062978597572705,1.7514223106717668,0.24454016101670026,0.027430707461975956,0.008282342689844796,0.2242542583613023,0.06031370135158462,0.9943040366137943,0.46603750616048784,0.5040781819613072,0.23620963348901095,7.05466763431848,1.7306673660890577,0.24532231081588718,0.029886725199332886,0.009143244755781417,0.21548734167183525,0.059142856593477164,0.9290805422080588,0.44515930640796914,0.48765001679717646,0.2321207821416376,received
10,train,0.6148540377616882,60.1875,60.34375,1.455078125,3.541015625,3.541015625,456,11,4.90625,8.9140625,4.888561971138341,4.8886465672514685,4.8888118680430175,4.925112057528243,4.774178573118333,4.777052062792966,4.782544221441778,4.979808464289177,0.449951171875,,,3.5,0.5324733599612534,0.5718495624432843,7.162105003080282,1.9031133242908735,0.26571983006007055,0.05537544963489438,0.010733961832558146,0.3521838711232501,0.06328457615187293,0.9942078903365204,0.24977092270557774,0.5052744660933302,0.12692213543402245,7.071801821157626,1.8687338623978267,0.2642514467539084,0.06089573349119526,0.011843209694427516,0.32684290780876424,0.05913183793725815,0.9449431718857824,0.2382761570028615,0.49477983870620434,0.12487239720069115,122,10,3.044921875,9.09375,3.037628755747432,3.0377192674019966,3.037830297750042,3.077513323834646,2.9966313279640513,2.999704989986493,3.0034578666188434,3.2210483376751573,0.6650390625,,,0.5503681240250149,0.6001380214897154,1.895710440071984,0.26468621156163946,0.030100136101848918,0.009077219788069024,0.35551384629803806,0.09551202890008051,0.9942201592956543,0.4651135440896482,0.5066192739677353,0.23694980827096937,7.071801821157626,1.8529346393776778,0.26201733111835984,0.03472649069746048,0.010507142578480467,0.32232096246018926,0.08733638842299817,0.9449358572768034,0.44384905893906457,0.4954774488576845,0.23311174850611424,received
