epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,messages
1,train,1.1094545125961304,30.8125,30.8125,1.5,3.595703125,3.595703125,1762,10,5.6875,9.5546875,5.53888071939399,5.538933083087215,5.539024819632535,5.564746735702131,4.637588569275411,4.640351668173278,4.644897499313651,4.834361391143734,0.40478515625,,,5.83203125,0.5792041118463354,0.5796475164438668,7.162105003080282,1.9023784363306966,0.26561722224297474,0.4651518616437471,0.08009567433248928,0.5442998735066489,0.08759767327305558,0.846361547687966,0.18283775741874936,0.23307207161778631,0.05034463550097159,6.936296151072478,1.5710661844394176,0.2264992944680573,0.4589734879376044,0.0752347846697825,0.5326369284337353,0.08274526615003924,0.4979481602120588,0.10311841877328781,0.22431369030341308,0.04562135384825481,baseline
2,train,0.8912236094474792,39.5,39.5,1.4951171875,3.533203125,3.533203125,137,10,2.19140625,9.03125,2.1552184991812986,2.1553069209556948,2.155347330401534,2.194621262470645,2.0501713487676576,2.053263335030846,2.05462915086697,2.2764766418141784,0.75732421875,,,2.220703125,0.5635562239153007,0.5643730668693512,7.162105003080282,1.1354419589119717,0.15853467080189976,0.057868630850823166,0.01807333853915987,0.06667573131045224,0.01847966631689468,0.9941337353415172,0.4913048616626058,0.03960770645839151,0.019569441772427466,6.90599304218696,1.1257227184428622,0.16300663953266498,0.06073769058380751,0.01944740857300306,0.06911350129347404,0.020170422912143035,0.8793661693775059,0.46074399134557537,0.030233241297477065,0.015666606516145012,baseline
3,train,0.7165403366088867,50.53125,50.53125,1.490234375,3.533203125,3.533203125,294,10,2.5546875,9.03125,2.504863954517524,2.5049486899264197,2.505026691185165,2.542898800346413,2.375128803194607,2.3781827144367518,2.380979314029227,2.59791835950268,0.71728515625,,,2.607421875,0.6050123664109932,0.6308726312029425,7.162105003080282,1.6599072775115244,0.2317624883742462,0.07939582705706627,0.026335995738135626,0.0923554898214558,0.026997364995101965,0.9943735818466166,0.5415080878817743,0.5035910216750326,0.27416681431703016,7.014531152356566,1.6539472521962169,0.2357887100751652,0.08248117112836617,0.02774403972451605,0.09478276384196249,0.028627703431073456,0.9207961150735224,0.5200357613337092,0.48425261003820363,0.2730921710923727,baseline
4,train,0.6752738356590271,52.125,52.125,1.484375,3.533203125,3.533203125,25,8,2.083984375,9.03125,2.079575950096243,2.0796675817513255,2.07975378554049,2.119991197697961,2.083428921536822,2.0865241336872096,2.0894096721671644,2.3097985797343976,0.76904296875,,,2.0859375,0.5967977736266563,0.6088479740808235,7.162105003080282,1.5493395204529556,0.2163246028627917,0.012381478300922844,0.004573768498329171,0.04001087836509232,0.012851829905846292,0.994373759034648,0.6504955505182,0.5042042302068275,0.32973030083813665,6.973123206410799,1.5339273386957522,0.21997708821285752,0.012601294025825105,0.004673803681611117,0.027991241230335362,0.00946891289683283,0.8992187998449115,0.6213090743011704,0.4905235311784173,0.33204954514874196,baseline
5,train,0.6302526593208313,57.28125,57.28125,1.4794921875,3.533203125,3.533203125,14,6,2.060546875,9.03125,2.060757470593405,2.060849234314416,2.0609410146386558,2.101229664331345,2.042013540793191,2.0451140579916647,2.0481753248642898,2.2688607202030955,0.77197265625,,,2.064453125,0.604018624643375,0.6144632116196425,7.162105003080282,1.7123510831534716,0.2390848894866834,0.009847079754219834,0.0039042055310333237,0.1933436688861594,0.06602470419151461,0.9943737726714668,0.7399990261895335,0.5047716107137923,0.3755039684960591,7.057939819895723,1.7058365321557516,0.24169043314128943,0.008430772457987956,0.0033699897362863005,0.18679772534890038,0.06574705511789994,0.9343897496133069,0.7260742185024445,0.49934562230421253,0.3855647801547437,baseline
6,train,0.6077309846878052,58.84375,58.84375,1.474609375,3.533203125,3.533203125,9,5,2.01171875,9.03125,2.011929683497007,2.0120216430183544,2.0121141214761677,2.0525027187703477,2.008191124590229,2.0112956262558224,2.0143803712193202,2.235406691944312,0.77734375,,,2.013671875,0.6003887528062037,0.6130889708205661,7.162105003080282,1.8360182435715378,0.2563517628939958,0.005177752901190935,0.0022038985865773073,0.3141513731510752,0.11400711888477108,0.9943737826121648,0.8492110049403931,0.5047544613942216,0.4308839840095719,7.028792961724498,1.834872768575997,0.2610509056914681,0.00555265737153654,0.0024117912089999987,0.3091045286905594,0.11698909861767642,0.9256777002304561,0.8396893750556601,0.4974085384015785,0.4527777517029109,baseline
7,train,0.6082794070243835,59.4375,59.4375,1.4697265625,3.533203125,3.533203125,9,4,2.099609375,9.03125,2.098975856314191,2.099067568784096,2.0991666252779324,2.1394025692844525,2.0865154263055903,2.089611630304141,2.0929041270172886,2.312935391521773,0.767578125,,,2.103515625,0.5999149315167965,0.6128210412475956,7.162105003080282,1.8310341540452844,0.25565586559507186,0.007821821415061159,0.0032008476867984807,0.30978412798882804,0.10870179942432483,0.9940293683651582,0.7856390208737182,0.5043779313456636,0.3984813381654301,7.040069200557547,1.826225075688194,0.25940442113034395,0.0078093724595884595,0.0032689862615546753,0.3072833846243128,0.11199828785920062,0.9291429115481673,0.7736848897756865,0.4994440340073547,0.4155664670025124,baseline
8,train,0.601421058177948,59.34375,59.34375,1.46484375,3.533203125,3.533203125,9,5,1.9619140625,9.03125,1.960738606450064,1.9608307192298342,1.960920354308056,2.0014004225648305,1.9621309149667887,1.9652404476804468,1.9682355489195416,2.189823513871813,0.78271484375,,,1.962890625,0.6015021272383329,0.6133511570592658,7.162105003080282,1.8495526817179162,0.25824149198070395,0.005036745130306386,0.0022052133629455444,0.3257294443977097,0.12108009643051217,0.9943737842368945,0.8994016677711265,0.5047154043163156,0.45630354522095756,7.062293064889538,1.8471097478636487,0.2615453268353626,0.004346941780290159,0.001950155360937692,0.32198037335720286,0.12348029538489533,0.9388728567823286,0.8928256234972909,0.49790690858277475,0.47091020372213377,baseline
9,train,0.6002056002616882,60.34375,60.34375,1.4599609375,3.533203125,3.533203125,10,4,2.08984375,9.03125,2.0913801076881278,2.0914718600553064,2.0915696695438393,2.1318250577976086,2.080762665932288,2.083859406871591,2.087111425135917,2.3072367171107993,0.7685546875,,,2.091796875,0.6022622336635018,0.6130621625633929,7.162105003080282,1.8611233185437204,0.2598570277513786,0.010733942877413583,0.004470119947621587,0.3386674432976422,0.12063186312716391,0.9943737836811772,0.8131657378629639,0.5027664489180381,0.4109772809141742,7.041700918236214,1.8553740237376894,0.2634837868408672,0.008317169218314824,0.003557810076396,0.3339256078519739,0.12308181616195103,0.9278055808414463,0.7981493546497763,0.4969026475697058,0.424090211969673,baseline
10,train,0.5827509164810181,62.1875,62.1875,1.455078125,3.533203125,3.533203125,9,5,2.306640625,9.03125,2.3065530799039418,2.306644242939743,2.3067659837766707,2.3466424014304375,2.2993048379904812,2.302377838113934,2.3064252558392004,2.5235240436979676,0.74462890625,,,2.30859375,0.5926679378215914,0.5958522704916738,7.162105003080282,1.9935300089285497,0.27834414715662104,0.007221851238731425,0.0029065805802712995,0.4819576752389123,0.16671911221123364,0.9943737816266216,0.7612529558278299,0.5045445131454649,0.38611110157350725,7.061175832410823,1.9514481366799137,0.27636305666299366,0.0069135656712804305,0.0027894090884391775,0.4401471410089428,0.15394244969387777,0.9442360158909358,0.7266101864939604,0.4983475528432404,0.3827320453502583,baseline
