epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn,messages
1,train,1.1199162006378174,31.34375,31.875,1.5,2.91015625,3.69140625,1378,10,5.4921875,8.1328125,5.40702487160949,5.407094762039391,5.4072696463477525,5.438120899808165,4.950960406305871,4.953702649233835,4.960289174586039,5.145260036097173,0.32470703125,,,5.32421875,0.48747361460414834,0.5121364725640226,7.162105003080282,1.4674271118721691,0.20488768472970686,0.33985887929452296,0.05558685585635428,0.38951925771009854,0.059740420603800026,0.8721547312832474,0.17670719408912297,0.17191054764916824,0.03482724614091547,6.979365277480079,1.1151999662953287,0.15978529879983225,0.3240251714548279,0.05052278131125582,0.38496538146292014,0.05689226910036845,0.4842147022002088,0.09364775803374495,0.1778775523105569,0.033884029505677433,1905,10,5.8828125,9.8828125,5.7455427289848835,5.745595559324544,5.745695980226692,5.771322372663966,4.883214235634101,4.885946027739017,4.890963708136643,5.0771747326313195,0.404541015625,,,0.5832517485931271,0.5832517485931271,2.024542895628005,0.28267428287595453,0.497366698098757,0.08428380016387231,0.5817129745640894,0.09222887890197609,0.9362890734459537,0.19825408393943855,0.2381240802786424,0.05041612207052388,6.979365277480079,1.622446663501842,0.23246335433064355,0.4850563847253184,0.07779619201348528,0.5763658531563065,0.08748611452659645,0.511547124750102,0.10247108351045464,0.24730810606257947,0.04876799625653433,received
2,train,0.9023707509040833,39.65625,40.1875,1.4951171875,2.765625,3.533203125,6,2,2.06640625,7.640625,2.0653528618793793,2.065444686234913,2.0655473148885575,2.105840079915628,2.0645155370572597,2.0676138320279014,2.0710276761194573,2.2911454268958074,0.7294921875,,,1.0625,0.4857303780556345,0.5121654174316566,7.162105003080282,0.9963774131767731,0.13911795662703222,0.0056481123367291275,0.0017422534741732701,0.006452921006133039,0.001768881178341798,0.9829453950027691,0.47636693769093874,0.0030608644532881257,0.001483033261764607,6.996898307492848,0.9384331682077764,0.13412131018151655,0.011017974820022758,0.003389241372960901,0.014310539191931149,0.003992209010763149,0.8467374467686701,0.41429774318351315,0.006307553049575532,0.003097149174888431,2,2,1.0654296875,9.03125,1.0659734479939258,1.066068037810602,1.066069913443011,1.1081216493837922,1.069561380120076,1.0727678928685032,1.072837665571147,1.306466015927246,0.8818359375,,,0.5831836003452123,0.5831836003452123,1.0052677678279593,0.14035926133386947,0.003910615669386885,0.0017514524105144947,0.00430318386858719,0.001630632940201689,0.9943388041646406,0.9430714975989969,0.002151676334457342,0.002039768484751642,6.996898307492848,0.9467015575923008,0.13530303228481907,0.009234538600002118,0.004115543842126854,0.012208820967939182,0.0047365642971246,0.8574462109526788,0.8270585313666182,0.005504776880225215,0.005346937385148114,received
3,train,0.8817718625068665,41.0,40.96875,1.490234375,2.767578125,3.533203125,6,2,2.04296875,7.640625,2.0432686885966542,2.0433605870539293,2.043462774240879,2.083797847392285,2.052901150179516,2.0560011447489033,2.0594387167030495,2.2796772099413034,0.732421875,,,1.0322265625,0.48966717480737565,0.5135581780993591,7.162105003080282,0.9936062627474556,0.1387310381961902,0.003521524798212994,0.0010932845999043386,0.003973905671294631,0.0010955754654765754,0.9821092441666686,0.4808067010508545,0.0018200928628138158,0.0008908360039931294,6.938031017713021,0.9848217956653347,0.14194542992832582,0.004870805802791978,0.001547595717720099,0.005347959719303574,0.0015426363221082717,0.8569514991668923,0.44366946939830865,0.002292630110230398,0.001185995661513168,2,2,1.0322265625,9.03125,1.0309812799380453,1.031075970264735,1.0310767680061612,1.0731894904189405,1.0234947214363626,1.026706709288225,1.0267292691734424,1.2609032559659026,0.8857421875,,,0.5838180014280753,0.5838180014280753,1.0038294326254127,0.14015843557078334,0.002534952574841931,0.0011511686618985164,0.002799161007389195,0.0010731951680757747,0.9943060105781827,0.9713373662151648,0.0013870397600914686,0.0013543361035628667,6.938031017713021,0.9956777684942435,0.14351013507322835,0.004227389319683361,0.001986039735929632,0.004536447610279382,0.0018531382139292496,0.8684171445197713,0.9514567494316836,0.0020901164201507783,0.0022860300564775116,received
4,train,0.8746782541275024,41.625,41.46875,1.484375,2.78125,3.533203125,6,2,2.0390625,7.640625,2.0382916622376794,2.0383835794207537,2.0384857204050237,2.0788310267676935,2.039128595296413,2.0422302542105464,2.0456809667244857,2.2660566716392,0.73291015625,,,1.0283203125,0.4887225412386417,0.512535244503387,7.162105003080282,0.9939199597465866,0.13877483774939364,0.003048591293058678,0.0009469415577239349,0.003419461700282511,0.0009431465299420252,0.9824643120550309,0.48136756294038724,0.0015384075905613415,0.0007535721993859491,6.953389451168435,0.9879613808946592,0.14208342389460785,0.0037189870395160085,0.0011825262905158806,0.0044498276060735975,0.0012839426070447866,0.8567754647544783,0.4462128590757171,0.0019211439864230684,0.0009951937770755009,2,2,1.02734375,9.03125,1.0277228132726126,1.027817515028861,1.0278182208816236,1.0699372655007364,1.0179360379526243,1.0211487151300118,1.021165920756812,1.255407007323658,0.88623046875,,,0.5832981169230953,0.5832981169230953,1.0032727396357448,0.14008070800473557,0.0023099143344804673,0.0010512066295301885,0.0025142592322149326,0.0009656952552739055,0.9943737865849744,0.9758608640191737,0.0012158629634004825,0.0011926400889528104,6.953389451168435,0.9997359260530794,0.14377677722122778,0.00290269856887182,0.0013679632700321564,0.003449792013213049,0.0014122779924906183,0.8676649845171118,0.9672246604278912,0.001553067199439262,0.0017115878864288113,received
5,train,0.8744473457336426,41.875,42.09375,1.4794921875,2.767578125,3.533203125,6,2,2.03515625,7.640625,2.0348043679730945,2.0348962983057057,2.0349982716887176,2.0753507872698136,2.037098181608971,2.0401999498101717,2.0436006928397785,2.264040729360634,0.7333984375,,,1.025390625,0.4860839538304395,0.5135936716396226,7.162105003080282,0.9929768260951164,0.13864315388674928,0.0025478860963463745,0.0007920437532677134,0.00286534787769277,0.0007908703435099172,0.9823482329414812,0.4819146524890813,0.0012843726637159492,0.0006299252231975739,6.945749336663953,0.9833348354836979,0.1415736139933887,0.004078986583438748,0.0013043451722405536,0.004652098589142284,0.0013426822538418653,0.8557644413434033,0.4444040084298098,0.0022209035583067305,0.0011470430307161392,2,2,1.021484375,9.03125,1.0201906011280952,1.0202853285478926,1.0202858205338596,1.0624192366549154,1.0126722010761655,1.015885482771864,1.015897305640233,1.2501995901501002,0.88671875,,,0.5837546907836806,0.5837546907836806,1.0028485422791973,0.14002147997661185,0.0020305554333059916,0.0009262063582238789,0.0023504846138067137,0.0009045485439707956,0.9943737878490628,0.9807284115769201,0.0010899627208171836,0.0010744747369127877,6.945749336663953,0.9940444620610174,0.14311551049126364,0.0034063298627833305,0.0016204104701996321,0.003812333062893636,0.0015626296727529376,0.8673983891454089,0.9631810604096743,0.0018992395324231026,0.002084534415840207,received
6,train,0.8716048002243042,43.03125,43.25,1.474609375,2.7734375,3.533203125,6,2,2.033203125,7.640625,2.0350052139692187,2.0350971516652576,2.0351993696512025,2.0755538087840177,2.0356778213446898,2.038779856051801,2.0421959565565766,2.26264160568884,0.73388671875,,,1.021484375,0.48800918330538245,0.513246280320128,7.162105003080282,0.992415668588039,0.13856480296801293,0.0024437715381271374,0.0007600546735174352,0.002764345581551808,0.0007633280458667917,0.9818264082161736,0.48203527290054926,0.001296211001082348,0.0006362283416602522,6.980661462218535,0.983471018413189,0.14088507568172923,0.004365860126676502,0.0013972347853522574,0.004424784202670118,0.0012702745559943867,0.8666733844624872,0.44790069559767387,0.0018369307373298227,0.0009383244833528029,2,2,1.0185546875,9.03125,1.0185640658086905,1.0186587992420282,1.0186592463098771,1.0607958890937277,1.0169733070561455,1.020186062753473,1.020201922770559,1.2544527590947376,0.88720703125,,,0.5832055221530347,0.5832055221530347,1.0025680050269314,0.13998231031180727,0.0017868357633812337,0.0008164623681559332,0.002087042359968372,0.0008043511510738968,0.9943737890163673,0.9844434423909909,0.0010097295457072164,0.0009991503142578347,6.980661462218535,0.9952141722962029,0.1425673165333407,0.0036507063766055836,0.0017406442182013424,0.0036022098472852093,0.001466688008074848,0.8777221957355597,0.9670216753913293,0.0014307386211722672,0.001537835741747026,received
7,train,0.8676907420158386,43.875,44.15625,1.4697265625,2.779296875,3.533203125,6,2,2.033203125,7.640625,2.0303299143707805,2.030421866996855,2.0305236999542973,2.0708868732471,2.0265623631102874,2.029665474224101,2.0330702486226095,2.2536253629220884,0.73388671875,,,1.0224609375,0.48347552594348947,0.5131371831264189,7.162105003080282,0.9919094737489944,0.1384941261434164,0.0021982079322828696,0.0006837059202439304,0.0025004473669199,0.0006904800063086652,0.9827970660731697,0.4825404805510247,0.001203371899232586,0.000590694543579891,6.989022330834792,0.9861422430107813,0.1410987397564937,0.0034573755516396076,0.0011111075678517882,0.004109210192664747,0.0011727978248076663,0.8759049810395938,0.45145042056108525,0.001986784163793054,0.0010161211309770459,2,2,1.0185546875,9.03125,1.0183024655227233,1.0183971991775072,1.0183976421255327,1.0605346514378333,1.0140158677773647,1.0172290013811587,1.0172421699569456,1.2515291852002237,0.88720703125,,,0.5834890560992844,0.5834890560992844,1.0025569989114758,0.13998077359663053,0.0017317692440368404,0.0007916018041072918,0.001922864604534169,0.000741314471260954,0.9943737892105791,0.9852553862255996,0.0009222811525306795,0.000913370473997203,6.989022330834792,0.9978089635742264,0.14276803197093876,0.0027755432981928507,0.0013319065753639634,0.0032479954762845153,0.0013117880229843327,0.8878226912691431,0.97301886512308,0.001615639327292584,0.0017419243702260028,received
8,train,0.8670761585235596,44.1875,44.375,1.46484375,2.763671875,3.533203125,6,2,2.033203125,7.640625,2.0320823645433044,2.0321743051832803,2.0322763217931725,2.0726343451842677,2.0301891396861533,2.0332917415612157,2.036677234952146,2.257207838440789,0.73388671875,,,1.0185546875,0.4941164015013653,0.5152134173058481,7.162105003080282,0.9914307868096031,0.13842729007508378,0.0021773690182627092,0.0006780020726860325,0.002506097558482523,0.000692745708339561,0.9817625632076741,0.4829069092692223,0.001219787267456418,0.0005998380981266796,7.021536922044543,0.9846142131648667,0.1402277341978521,0.0040656164673986694,0.0012972743340673248,0.00423180484076191,0.0012049740686848269,0.88617667499609,0.45387107339030786,0.0021014845155731265,0.0010618314023297386,2,2,1.017578125,9.03125,1.0158093909611248,1.0159041345041826,1.0159045075777402,1.0580466558159725,1.0131881393902022,1.0164013106580785,1.0164131339844695,1.250707078959463,0.88720703125,,,0.5832490768371948,0.5832490768371948,1.002504792762417,0.13997348437802284,0.00169484071294157,0.0007749951857719249,0.0017910676803687409,0.0006907089994378783,0.9943737895838076,0.9860100018695809,0.0008907552233985427,0.0008828244445361019,7.021536922044543,0.9957987796784462,0.14182062855100502,0.0034055932458691984,0.0016166631924160338,0.003511146606893334,0.0014132003062872819,0.8980739638931547,0.9708127381307378,0.0018292611132286751,0.0019220943163395668,received
9,train,0.8653150200843811,44.6875,44.4375,1.4599609375,2.775390625,3.533203125,6,2,2.033203125,7.640625,2.0336906992671278,2.0337826426978305,2.033884963204601,2.0742423119431024,2.0160712106365484,2.0191754887751827,2.0225518888122758,2.2432440801076177,0.73388671875,,,1.01953125,0.48672183055672313,0.5113919831667071,7.162105003080282,0.9905945655775548,0.1383105337259813,0.002171659352967481,0.0006756336711008791,0.00243996666566737,0.0006739426564448844,0.9825390820682394,0.48262256352530186,0.0011337177504264773,0.0005567444296157501,7.014398116646415,0.98190048691063,0.13998356959243666,0.004114033042180054,0.0013162905598652177,0.004708869911695501,0.001339358164684233,0.8930388701478629,0.4553026269353758,0.0022587805406821815,0.001143011614949216,2,2,1.0166015625,9.03125,1.0177188601058345,1.0178135965676125,1.017814017598229,1.0599522903369702,1.0107593696445518,1.0139729411656795,1.0139834183524923,1.2483112329870967,0.88720703125,,,0.5836077218977956,0.5836077218977956,1.0024644340366762,0.1399678493411554,0.0016494490098475367,0.0007542532357814393,0.0018412122158020239,0.0007100580507223618,0.994373789429833,0.9860502299454433,0.0008921610641650091,0.0008842538257889737,7.014398116646415,0.9938777063257065,0.14169108878594414,0.0036055490454396377,0.0017171999726980564,0.004076063238481531,0.0016370003393022183,0.9037894308057117,0.965988549121512,0.0018853765142861079,0.0019838580877077094,received
10,train,0.8611239790916443,44.90625,45.03125,1.455078125,2.771484375,3.533203125,6,2,2.033203125,7.640625,2.0318881140211213,2.0319800594665773,2.0320819960907754,2.072441635005199,2.0316422111004377,2.0347447122024853,2.038148136263557,2.2586492908190303,0.73388671875,,,1.0205078125,0.4871785632087646,0.5126153170707466,7.162105003080282,0.9907104979919961,0.13832672064510515,0.0022329460648151667,0.0006947041377298161,0.0025470857251583823,0.0007035329655228617,0.9818892801981551,0.4823070109294194,0.0011727951324997932,0.0005759388256206998,7.036595034321121,0.9853470165964349,0.14003179261992296,0.003631436475833638,0.0011545973988061561,0.004022463733316606,0.0011394847614289397,0.8929919033007385,0.4558566863066153,0.0018784199181265393,0.0009469755392696253,2,2,1.017578125,9.03125,1.0165936068342711,1.0166883466497763,1.0166887407091862,1.0588290697886558,1.0112753079585886,1.0144887690518942,1.014499246743021,1.2488187217964597,0.88720703125,,,0.5829253600090658,0.5829253600090658,1.0025379749789294,0.1399781174037182,0.0016693156760378969,0.0007631226852945808,0.0019140122142733418,0.0007379577328772186,0.9943737893568194,0.9854478839708878,0.0009175347584999827,0.0009088473839212364,7.036595034321121,0.9962935131480388,0.14158744510499738,0.0030611504470581252,0.0014444374366928152,0.0033663227435640763,0.0013443010351558754,0.9049445166447807,0.9699273720566001,0.001545403888855823,0.0016137118162804886,received
