epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,mutual_info_msg_target_shape,proficiency_msg_target_shape,mutual_info_msg_target_color,proficiency_msg_target_color,mutual_info_msg_target_x,proficiency_msg_target_x,mutual_info_msg_target_y,proficiency_msg_target_y,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,mutual_info_msg_selected_shape,proficiency_msg_selected_shape,mutual_info_msg_selected_color,proficiency_msg_selected_color,mutual_info_msg_selected_x,proficiency_msg_selected_x,mutual_info_msg_selected_y,proficiency_msg_selected_y,lexicon_size_nn,actual_vocab_size_nn,entropy_msg_nn,entropy_max_nn,entropy_msg_mc_ml_nn,entropy_msg_mc_perks_nn,entropy_msg_mc_james-stein_nn,entropy_msg_mc_minimax_nn,entropy_msg_1_ml_nn,entropy_msg_1_perks_nn,entropy_msg_1_james-stein_nn,entropy_msg_1_minimax_nn,redundancy_nn,kld_train_test_nn,kld_test_train_nn,topsim_nn,topsim_norm_max_nn,mutual_info_msg_target_nn,proficiency_msg_target_nn,mutual_info_msg_target_shape_nn,proficiency_msg_target_shape_nn,mutual_info_msg_target_color_nn,proficiency_msg_target_color_nn,mutual_info_msg_target_x_nn,proficiency_msg_target_x_nn,mutual_info_msg_target_y_nn,proficiency_msg_target_y_nn,entropy_selected_nn,mutual_info_msg_selected_nn,proficiency_msg_selected_nn,mutual_info_msg_selected_shape_nn,proficiency_msg_selected_shape_nn,mutual_info_msg_selected_color_nn,proficiency_msg_selected_color_nn,mutual_info_msg_selected_x_nn,proficiency_msg_selected_x_nn,mutual_info_msg_selected_y_nn,proficiency_msg_selected_y_nn,messages
1,train,1.1802886724472046,30.796875,31.546875,1.5,1.857421875,2.12109375,91,10,2.927734375,4.15234375,2.921822715126253,2.9218395347884973,2.921866765133344,2.9320040933212113,2.9608968126438175,2.961563686823931,2.962679835558429,3.0237077295565142,0.294921875,,,2.82421875,0.43389133559554455,0.46823627768162795,7.162105003080282,0.6708411741814198,0.09366536428786007,0.02940158589994013,0.0066419745611577185,0.03097172935234127,0.00640863224757188,0.6483976166047185,0.19961743860811393,0.02053970622090784,0.006322434254996156,6.948527381169805,0.39092919357850375,0.05626072578168206,0.04013649964484589,0.008587851208752295,0.05585883385562784,0.011159709553392384,0.33281804650596847,0.09764031489031373,0.039690137154389404,0.011366389188318553,91,10,2.927734375,4.625,2.9283149664082635,2.928330443466819,2.9283510533955317,2.93768860071989,2.914539136711624,2.915163464279578,2.9159852707959923,2.973536059893838,0.366943359375,,,0.5833680204678109,0.5833680204678109,0.8193002345303988,0.11439377587706878,0.029607099557733108,0.006916481321079352,0.031355526669125666,0.006690120749735529,0.7954811564970932,0.25642267851235767,0.02146545528968513,0.006918254187757742,6.948527381169805,0.4514661007054901,0.06497291813643029,0.045833614620574004,0.009949648496564722,0.06564149552319609,0.013292269273042416,0.38514328550854415,0.1152595139447825,0.048119102463871855,0.014050174678259976,received
2,train,0.9602381587028503,39.125,40.5625,1.4951171875,1.7607421875,2.013671875,3,2,1.466796875,3.8671875,1.4668731877785173,1.4669313919574352,1.4669636955257737,1.4910312288093512,1.4627217741362255,1.464756671344792,1.4658498580684112,1.5925501499736896,0.62060546875,,,1.12109375,0.4160010057239231,0.4544137657651836,7.162105003080282,0.8282510817174364,0.11564352677895978,0.0012730072727400454,0.00045286229763535733,0.001416406508710999,0.00044025980947658995,0.8226090097248715,0.5038637081843702,0.0007053144189930194,0.0004318860114702945,6.988718621008907,0.6933645056343871,0.0992119647727771,0.004406875877272398,0.001519583876911674,0.0061829348036717136,0.001907805029306744,0.6230293538830187,0.36796315088595427,0.004725190573735993,0.002807418119731637,2,2,1.0107421875,4.2109375,1.0108090872532451,1.0108689441725487,1.010870383294328,1.0359189104598046,1.0124551871872767,1.0145288369822592,1.0145798342124912,1.1473307879920338,0.76025390625,,,0.5835711741916998,0.5835711741916998,1.0012426582007745,0.13979726041019497,0.001057456850085181,0.000484568889582546,0.0012320500184257455,0.0004759809190680357,0.9941709358315904,0.9903674729509131,0.0005978162958557576,0.0005952321463993311,6.988718621008907,0.8492343722420552,0.12151503276854747,0.004507747121393457,0.0019717366193292736,0.0063594391096968295,0.0024208084295933934,0.7693109993001288,0.7127796735779064,0.005033468416894671,0.004707537621733442,received
3,train,0.9566336870193481,39.21875,40.53125,1.490234375,1.76171875,2.013671875,3,2,1.46484375,3.8671875,1.4668982287938517,1.4669567642590677,1.466989314959867,1.491110195179298,1.4625145052873307,1.4645589089397664,1.4656635236483446,1.5925651567236971,0.62109375,,,0.74609375,0.41984055395145364,0.45835943708313304,7.162105003080282,0.8287228593442562,0.11570939814312113,0.0009431864506828092,0.0003356888423883635,0.0010655418678009454,0.00033133700993797553,0.8212749149164917,0.5034537708202345,0.000542522825978331,0.0003324724825621834,6.964533978992735,0.6959277347414317,0.09992452285258031,0.006658531655211242,0.00231585797410001,0.007164997561138087,0.002233615604521485,0.5989326012216107,0.36202867270351763,0.0037254320672168717,0.00225607999507389,2,2,1.0078125,4.2109375,1.0084435530281615,1.0085044372560408,1.008505857730624,1.0337044710551369,1.0043148137193367,1.006420880729625,1.0064672606801979,1.1401598479571677,0.7607421875,,,0.5839884946237973,0.5839884946237973,1.0009721681535637,0.13975949357389553,0.0008469922446812106,0.00038867093287558687,0.0009666010735118746,0.0003738716137326026,0.9943365486280156,0.9935628240613005,0.0004725452007559028,0.0004719412595398382,6.964533978992735,0.8501892717587736,0.12207410780437236,0.006724479395757932,0.002971123265754974,0.0071982280143503274,0.0027729315998121984,0.7403939900451757,0.7102321240623644,0.0037749458957483384,0.0036319412761122378,received
4,train,0.9580156803131104,40.09375,41.25,1.484375,1.755859375,2.013671875,3,2,1.4638671875,3.8671875,1.4651624612086935,1.465221294155323,1.4652539434982814,1.4894834544320394,1.4618603884418295,1.4638858989027637,1.4649611980199189,1.5914778621625292,0.62158203125,,,0.7451171875,0.4171940566795773,0.4530754946683317,7.162105003080282,0.8285259930247646,0.11568191092820221,0.000865509805783482,0.00030823870278364607,0.0009544222787418732,0.0002969483889925117,0.8226397156043168,0.5048424792692726,0.0004910134065543303,0.0003012354459185117,6.958596072242928,0.6843786557725517,0.09835010520332725,0.004635678760243955,0.0016092245295094162,0.00552124571476309,0.0017256258035238654,0.5862649478552617,0.352501789762779,0.0037670104420017836,0.002244358399284843,2,2,1.0068359375,4.2109375,1.0072772585494354,1.0073383171944448,1.0073397208214914,1.0325973350978122,1.002835808616768,1.0049515241479305,1.0049971992850384,1.1389166185733735,0.7607421875,,,0.5826834778222005,0.5826834778222005,1.0008498200059366,0.13974241086600805,0.0007754169917708609,0.0003559296916644491,0.000842223220134386,0.00032584335210094506,0.9943355740730784,0.994191212058373,0.0003708647494642392,0.0003706252648425279,6.958596072242928,0.8371949867128556,0.12031090438663829,0.004664358443424277,0.0020556379751454183,0.005580948145979647,0.0021565325551283175,0.7260642898831948,0.6904902234443574,0.003808239438038541,0.003569775501816549,received
5,train,0.9513248801231384,41.4375,42.875,1.4794921875,1.76171875,2.013671875,3,2,1.4638671875,3.8671875,1.463106527226972,1.4631658601860593,1.463198683834035,1.487538165395736,1.4620185383547695,1.4640706058845332,1.4651701383190745,1.5921557926645036,0.62158203125,,,0.7431640625,0.42251295291051894,0.46266551896489494,7.162105003080282,0.8304089478189256,0.11594481614857403,0.0008151581269837394,0.0002902964592572872,0.0008766829289248435,0.00027275303311296943,0.8230658155353243,0.5050733081334456,0.00048274443012719104,0.00029614447719049375,6.952937488711267,0.6932191945315211,0.09970162908224418,0.006522895261930728,0.0022808623665387267,0.007855084704801563,0.0024595275301150543,0.5918434277695201,0.35749229495446805,0.004489037327099155,0.0026866899346698627,2,2,1.005859375,4.2109375,1.0054679480723492,1.0055307104535318,1.0055321185887476,1.0309529787318856,1.0092024297923432,1.011304201168501,1.0113540494797082,1.1447181089258833,0.76123046875,,,0.5826909223195267,0.5826909223195267,1.0009076515217414,0.1397504855194486,0.0007669315095908402,0.0003521617791974881,0.0008581756889380898,0.00033211612422038986,0.9943707555765577,0.9950084171750515,0.0003868573827388033,0.0003869115125146284,6.952937488711267,0.8468970583366113,0.12180421004958357,0.006653944505515597,0.0029635693331615865,0.008188309549653994,0.003174813366988579,0.7352223769159831,0.7062984250686684,0.004609061230183897,0.004363596768680774,received
6,train,0.9505621790885925,42.1875,43.21875,1.474609375,1.7626953125,2.013671875,3,2,1.4638671875,3.8671875,1.4632075266347258,1.4632666096363833,1.4632993126149718,1.487624871440332,1.465250506564821,1.467294595466706,1.4684049270935597,1.5952712511581504,0.62158203125,,,0.74462890625,0.42393747967990464,0.4613944286652333,7.162105003080282,0.8284375743935113,0.11566956558682348,0.0008001323911992486,0.0002851797582130227,0.0009243470855677671,0.00028778884552123693,0.8242613962488585,0.5065240877713583,0.0004343086530589346,0.00026680867657150737,6.991592928679216,0.6889175779893253,0.09853513856097296,0.006156659088048855,0.0021512103192423584,0.00634538759226011,0.001969501711397054,0.6021044082854967,0.3611217762330461,0.0039775129074630655,0.0023749735758684773,2,2,1.005859375,4.2109375,1.0060111172099777,1.0060727475952462,1.0060741403550517,1.0313991668417954,1.0067567849328685,1.0088607043297637,1.0089088093889929,1.1424371609715105,0.76123046875,,,0.5827535267431712,0.5827535267431712,1.0008445213178756,0.13974167104328014,0.0006072513088239972,0.0002789090108288699,0.0006354336850282749,0.00024596617415520363,0.9943708110392446,0.9955501398871898,0.0003429773753937937,0.00034321200948913666,6.991592928679216,0.8427349087441736,0.12053546557141662,0.006237377009224332,0.002773071719075348,0.006441812166691818,0.002468941753840608,0.7444953371647722,0.7059289205732628,0.00405786338491243,0.003820689312450316,received
7,train,0.9514297842979431,41.9375,43.40625,1.4697265625,1.76171875,2.013671875,3,2,1.4638671875,3.8671875,1.4633148029330836,1.4633743758244357,1.463407427582988,1.4878147609929182,1.4697355298931556,1.4717494828184319,1.4728405313673791,1.5989641964377215,0.62158203125,,,0.74365234375,0.4198265470999261,0.4581620666405495,7.162105003080282,0.831111853442152,0.11604295847166538,0.0008184540889883962,0.0002914186859065501,0.0008734937816816668,0.0002717188439373472,0.8212411827263955,0.5038000877515234,0.0004397177260164753,0.00026966715046874924,6.9937289708400225,0.6862569492909105,0.09812461308584047,0.00526047272244945,0.0018394170905277549,0.005564839058728843,0.0017249366538819077,0.5958824376594851,0.35623412234316354,0.0032212198427128413,0.0018967873906729205,2,2,1.005859375,4.2109375,1.0061135979213038,1.0061763825234646,1.0061778041059857,1.0315921888006174,1.002835808616768,1.0049515241479305,1.0049971992850384,1.1389166185733735,0.76123046875,,,0.583596663829545,0.583596663829545,1.0009087069809233,0.13975063288662368,0.0006393896513348096,0.00029369780034524076,0.0007048442987542813,0.0002728556188475503,0.9943356041423632,0.9957198102278134,0.0003500626078594138,0.00035037415983407515,6.9937289708400225,0.8391860176466677,0.11999121229112662,0.005298095211603737,0.002358165352142533,0.005595277685630506,0.0021413595413263156,0.739424118353849,0.6978524729044207,0.0032697371968293254,0.0030133211636238465,received
8,train,0.9466994404792786,43.15625,44.34375,1.46484375,1.765625,2.013671875,3,2,1.4638671875,3.8671875,1.4636140675319975,1.463673367350679,1.4637062062855601,1.48803116906178,1.4593288812884866,1.4613736392757792,1.462455283497246,1.5894132016462468,0.62158203125,,,0.74365234375,0.4093118167877942,0.4472580144985123,7.162105003080282,0.8279644474920718,0.11560350583187211,0.0008453235988721275,0.0003009945648204438,0.000962952697578956,0.0002995545300024114,0.8215735267779429,0.5040291391050445,0.0004692244573334392,0.00028777720863962784,7.006464758035333,0.6884340263809847,0.09825697411686217,0.005962582977794284,0.0020844047538404057,0.006205252548774354,0.0019173947701455782,0.6053127874992663,0.3613135257438544,0.0035825762499088754,0.0021057672342975043,2,2,1.005859375,4.2109375,1.0054471184018416,1.0055098780954914,1.0055112862030544,1.030936692118436,1.002618794727879,1.0047428346736413,1.004788663054693,1.1388379259608774,0.76123046875,,,0.5830273228794162,0.5830273228794162,1.000858300066325,0.1397435948838889,0.0006283954953989479,0.0002886254229731916,0.0007308365654159488,0.00028289917765974263,0.9943708168362031,0.9955872893908879,0.00034770218144952736,0.00034795302286857365,7.006464758035333,0.8434621697065459,0.12038341714903011,0.0058714933391534885,0.0026144563179261206,0.006161139316331443,0.0023502300049035776,0.7498645024564965,0.7070703923974824,0.0035587487731962852,0.0032753408699071665,received
9,train,0.9510323405265808,43.40625,44.8125,1.4599609375,1.7490234375,2.013671875,3,2,1.462890625,3.8671875,1.4633874495997448,1.463446829947892,1.4634797484199746,1.4878381710352804,1.4643103014919616,1.4663355342450146,1.467421436243366,1.5939013877804165,0.62158203125,,,0.7431640625,0.40271709528583366,0.4431117833806503,7.162105003080282,0.8302461527573248,0.11592208609064683,0.0007516962089635371,0.0002676678237959903,0.0008190310808142698,0.00025479281387858903,0.8208367133949359,0.5036133630750123,0.00044112500139181776,0.0002705631725188195,7.0369763393254505,0.6836664674552457,0.09715344126349308,0.004784657551186733,0.0016645636880962941,0.007559883844678872,0.00231290825653635,0.6121739340277639,0.3618914204456392,0.0043231088281325825,0.0025291361413461023,2,2,1.0048828125,4.2109375,1.0047544784390685,1.0048170460011243,1.0048184377476317,1.0302560125693192,1.0072765983415626,1.0093633678915876,1.0094111580118335,1.142650041374482,0.76123046875,,,0.5822002497249543,0.5822002497249543,1.000017493087966,0.13962619825566336,0.0007602054523641044,0.0003491468774439459,0.0008970350459511778,0.0003472164697104776,0.9935774087607383,0.9946713908862403,0.0004141399700703374,0.0004143881406887174,7.0369763393254505,0.8401059335816305,0.11938450451890553,0.004879480655307411,0.002156796116116411,0.007887537264445577,0.002969129541240525,0.7571383549801274,0.7013469628203678,0.004423746875807488,0.00403157307258238,received
10,train,0.9420500993728638,43.75,45.09375,1.455078125,1.76171875,2.013671875,3,2,1.462890625,3.8671875,1.4619241020669966,1.4619843803278099,1.4620177071479556,1.4865292131982941,1.4613958118507044,1.4634403393967237,1.4645361433196782,1.5914582357036344,0.62158203125,,,1.037109375,0.4247529530152737,0.46384282948327954,7.162105003080282,0.8264922428003711,0.11539795108350309,0.0007366866712130715,0.00026240827000395447,0.0008318678676157987,0.00025885957452139493,0.8232473644227367,0.5053748415013806,0.0003958900455627301,0.00024295414544046745,7.017319190642909,0.6888224899618594,0.09816034745581399,0.0061512258871898595,0.0021511344931927075,0.006221954464064261,0.001923412663893262,0.6063379330869072,0.36270906041266693,0.004004666606875595,0.002352383392721705,2,2,1.0048828125,4.2109375,1.0042472628145678,1.0043104597742474,1.0043118560473971,1.0298186728316905,1.0043148137193367,1.006420880729625,1.0064672606801979,1.1401598479571677,0.76123046875,,,0.5827562774129553,0.5827562774129553,1.0007706990527052,0.139731363701355,0.0005723591672994743,0.0002629220735985158,0.0006518752058735089,0.00025236191933574934,0.9943708420806994,0.995871645468618,0.0003143092711805906,0.0003146258057029698,7.017319190642909,0.8443170432422475,0.12031903071590126,0.006264517383682389,0.0027881041299243348,0.006314490331885914,0.0024080899547013995,0.7486994239576008,0.7069607334424136,0.0041223637989027395,0.0037829075502546776,received
