phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.5718348026275635,71.9369888305664,5.059654235839844,12400,,,,
train,0.2747742235660553,86.67658996582031,5.485452651977539,7999,,,,
train,0.23935048282146454,88.27210998535156,5.816884517669678,6992,,,,
train,0.22514496743679047,89.05280303955078,5.90279483795166,7186,,,,
train,0.20871613919734955,89.72032928466797,5.934103965759277,7725,,,,
val,0.33248230814933777,83.26612854003906,5.628024101257324,322,97.29164525035743,0.18709109520090475,0.21624323725700378,0.1218218058347702
val,0.22268952429294586,88.70967864990234,6.0,378,98.43334135726515,0.19182129270979284,0.09558067470788956,0.08738910406827927
val,0.2590136229991913,86.8951644897461,6.0,406,97.18154299319208,0.1864978197227818,0.05848634988069534,0.0875076949596405
val,0.23008416593074799,89.51612854003906,5.984879016876221,436,98.05796006505075,0.19643863329891467,0.04592203348875046,0.07375214993953705
val,0.3173089921474457,85.78629302978516,5.926411151885986,453,97.13058176185933,0.16287525851478798,0.018934981897473335,0.07675519585609436
val (no noise),0.310835063457489,85.08064270019531,5.628024101257324,57,97.29164525035743,0.22606923079777655,0.2882242798805237,0.1256696730852127
val (no noise),0.20725128054618835,89.21370697021484,6.0,61,98.43334135726515,0.24764484758181476,0.12236656993627548,0.07374945282936096
val (no noise),0.2486831545829773,87.09677124023438,6.0,75,97.18154299319208,0.24451427107830562,0.07457597553730011,0.08809007704257965
val (no noise),0.2073250263929367,90.82661437988281,5.984879016876221,104,98.05796006505075,0.25728740552814133,0.05924954265356064,0.06626715511083603
val (no noise),0.3081921637058258,86.79435729980469,5.926411151885986,115,97.13058176185933,0.20818329843796285,0.02364942990243435,0.0739186704158783
