phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6094334125518799,70.4088134765625,7.848012447357178,53118,,,,
train,0.2804661989212036,87.25990295410156,9.672530174255371,59884,,,,
train,0.22108983993530273,89.31047058105469,10.322324752807617,54568,,,,
train,0.21384958922863007,89.44828033447266,10.060676574707031,45422,,,,
train,0.22619272768497467,89.10595703125,10.820159912109375,49330,,,,
val,0.3565090000629425,83.26612854003906,7.933467864990234,584,96.22353851253297,0.247659686966058,0.35990041494369507,0.14301401376724243
val,0.21910081803798676,89.41532135009766,10.354838371276855,819,98.01683710385774,0.2061567467724317,0.1528557538986206,0.11629354953765869
val,0.21212531626224518,88.1048355102539,10.190524101257324,814,96.2034113314725,0.21162248486646779,0.12881723046302795,0.13386914134025574
val,0.2081165313720703,88.00403594970703,11.0,841,97.7974377491447,0.18981092930584234,0.09765780717134476,0.10027124732732773
val,0.20988847315311432,88.00403594970703,10.980846405029297,881,97.21524475459562,0.23523684007070106,0.10385022312402725,0.11964959651231766
val (no noise),0.352640837430954,82.56048583984375,7.933467864990234,119,96.22353851253297,0.262830524376384,0.4140292704105377,0.14337606728076935
val (no noise),0.1957961916923523,90.42338562011719,10.354838371276855,160,98.01683710385774,0.24900129158093776,0.20122985541820526,0.10785519331693649
val (no noise),0.20658764243125916,88.60887145996094,10.190524101257324,191,96.2034113314725,0.2583782312734181,0.1637805998325348,0.14043451845645905
val (no noise),0.19906297326087952,88.91129302978516,11.0,122,97.7974377491447,0.22106282085203321,0.1312146633863449,0.09252336621284485
val (no noise),0.1885298788547516,89.51612854003906,10.980846405029297,187,97.21524475459562,0.27756603345414776,0.1421937197446823,0.12919995188713074
