phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6208512187004089,71.20330047607422,4.93115758895874,8008,,,,
train,0.4499492943286896,79.18193054199219,5.547305107116699,2333,,,,
train,0.3452432155609131,84.01268005371094,5.259468078613281,2287,,,,
train,0.279855877161026,86.74755859375,5.294647693634033,3697,,,,
train,0.2647314965724945,87.78424835205078,5.156938552856445,4579,,,,
val,0.41867369413375854,81.45161437988281,5.081653118133545,275,94.12378566242371,0.16290093575727882,0.3775964677333832,0.28111159801483154
val,0.3654761016368866,82.35887145996094,5.528225898742676,280,89.79188915424632,0.161639190415585,0.31701692938804626,0.24759957194328308
val,0.2874342203140259,86.08870697021484,4.808467864990234,352,97.36694589253476,0.21947667251509667,0.18607152998447418,0.1551503986120224
val,0.24952834844589233,87.6008071899414,5.041330814361572,375,97.34042268046484,0.2070670946475545,0.19303658604621887,0.11407779902219772
val,0.2219672054052353,89.31451416015625,5.540322780609131,456,97.3427366319096,0.17352902203996254,0.07080117613077164,0.1275867223739624
val (no noise),0.4071894586086273,82.45967864990234,5.081653118133545,45,94.12378566242371,0.18661081574465085,0.46813106536865234,0.32558736205101013
val (no noise),0.34809380769729614,84.4758071899414,5.528225898742676,43,89.79188915424632,0.18894401972706998,0.4079558253288269,0.289684921503067
val (no noise),0.2630527913570404,88.30644989013672,4.808467864990234,84,97.36694589253476,0.242542227733532,0.23310089111328125,0.16376973688602448
val (no noise),0.223532035946846,89.11289978027344,5.041330814361572,98,97.34042268046484,0.24378016246223766,0.2353784739971161,0.11391110718250275
val (no noise),0.18438497185707092,91.02822875976562,5.540322780609131,104,97.3427366319096,0.2223130436477706,0.09557516127824783,0.13074086606502533
