phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5221014618873596,71.5,3.8203125,100000,10,2.197265625,,,,,
train,0.33724045753479004,80.5625,3.994140625,100000,10,2.36328125,,,,,
train,0.2661924362182617,84.625,4.04296875,100000,10,2.46484375,,,,,
train,0.2642662227153778,84.9375,4.953125,100000,9,2.9921875,,,,,
train,0.2659677267074585,84.6875,5.80078125,100000,10,3.318359375,,,,,
train,0.20256827771663666,87.375,5.81640625,100000,8,3.134765625,,,,,
train,0.21946385502815247,86.6875,5.73046875,100000,9,2.87890625,,,,,
train,0.4675118625164032,75.0625,5.984375,100000,10,2.69140625,,,,,
train,0.39087367057800293,77.0625,6.0,100000,10,2.7265625,,,,,
train,0.28991514444351196,83.6875,6.0,100000,10,2.65234375,,,,,
val,0.3063618242740631,82.375,3.958984375,14,4,2.240234375,0.6505934563720827,0.9387221352023083,0.38855982940080436,0.30158132314682007,0.2905832827091217
val,0.28316521644592285,85.0625,3.873046875,16,4,2.36328125,0.6242443850096238,0.9104670808532451,0.3836829978740534,0.2700837552547455,0.21390032768249512
val,0.25479087233543396,83.375,4.1015625,17,5,2.67578125,0.6216012253140215,0.9419063713441486,0.4329368163851156,0.16614918410778046,0.09232260286808014
val,0.16053573787212372,90.25,5.48828125,17,5,3.103515625,0.5922831876414926,0.9237323264586026,0.4013563204014496,0.09105700999498367,0.23507806658744812
val,0.21145616471767426,85.6875,6.0,15,6,3.400390625,0.6216275797728561,0.9343229989144999,0.4571341346590615,0.24556800723075867,0.14557719230651855
val,0.28757694363594055,84.75,5.79296875,16,5,2.86328125,0.6309365957767661,0.8734077151890871,0.3640622852256754,0.31639668345451355,0.27210569381713867
val,0.21054993569850922,87.0,6.0,18,6,2.921875,0.6060698499957275,0.8550357673942519,0.43024155305576656,0.26865315437316895,0.15299072861671448
val,0.2875327169895172,81.9375,6.0,12,6,2.62109375,0.6634245746158307,0.8986865065786007,0.3840513407706952,0.11367673426866531,0.11042456328868866
val,0.2609398365020752,85.375,6.0,13,7,2.65625,0.6386890215425103,0.9269460562234499,0.3682598637132462,0.09599661827087402,0.08538484573364258
val,0.1782226711511612,88.3125,6.0,16,8,2.60546875,0.6093947058377405,0.9343507572391248,0.3631897877921198,0.10878819227218628,0.09000321477651596
