phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5077192783355713,76.125,4.39453125,100000,10,2.681640625,,,,,
train,0.25861480832099915,88.75,4.8125,100000,10,2.68359375,,,,,
train,0.1888919323682785,90.875,5.5,100000,10,2.95703125,,,,,
train,0.14918015897274017,92.375,5.5,99999,10,2.92578125,,,,,
train,0.141671821475029,92.6875,5.5,100000,10,2.88671875,,,,,
train,0.13399703800678253,93.0,5.50390625,100000,10,2.87890625,,,,,
train,0.1768147498369217,91.375,5.50390625,99997,10,2.8203125,,,,,
train,0.15859003365039825,91.9375,5.5,99998,9,2.927734375,,,,,
train,0.14193905889987946,92.5625,5.5,100000,10,2.91015625,,,,,
train,0.14733444154262543,92.375,5.50390625,100000,9,3.0,,,,,
val,0.30941030383110046,85.1875,4.62890625,85,7,2.734375,0.4341105597345085,0.8746464794595861,0.28413537261436456,0.11287915706634521,0.04930682107806206
val,0.2871968448162079,88.0,5.48046875,120,8,2.966796875,0.3807791644006113,0.8799125927927203,0.33131765651475364,0.15325722098350525,0.10099596530199051
val,0.15400895476341248,91.9375,5.52734375,131,8,2.98828125,0.36155246099421634,0.9014536775510515,0.369460829462788,0.11468695104122162,0.11866182088851929
val,0.13184064626693726,91.4375,5.45703125,148,8,2.8359375,0.34516414862797873,0.9253791293648828,0.36753538022407867,0.11832515150308609,0.12533044815063477
val,0.11487534642219543,93.375,5.5546875,140,8,2.978515625,0.3514596686602752,0.9166217830767671,0.3813738900990758,0.11481549590826035,0.08948574960231781
val,0.11264876276254654,92.8125,5.5234375,149,8,2.8515625,0.34444111396668164,0.9217446976409727,0.37640054746471224,0.12208926677703857,0.11615351587533951
val,0.1466090977191925,93.125,5.484375,141,8,2.923828125,0.34443169620814285,0.8847352443107019,0.360145969047153,0.08527994155883789,0.10787389427423477
val,0.2039766162633896,90.75,5.5234375,156,8,2.904296875,0.3270144541590051,0.8843572964887202,0.3600416322310499,0.09989488124847412,0.10856955498456955
val,0.11646641790866852,94.6875,5.5078125,150,8,3.064453125,0.3434150933090868,0.9234801129848369,0.35723201396665255,0.037411224097013474,0.08538445085287094
val,0.11101265996694565,94.0625,5.54296875,135,8,3.05859375,0.35874087087245776,0.9263143391390984,0.3601354591484124,0.07321641594171524,0.08376814424991608
val (no noise),0.270580917596817,87.1875,5.05078125,29,7,3.01953125,0.5409671604077508,0.8746464794595861,0.3612073360907845,0.11966340243816376,0.032060083001852036
val (no noise),0.2510569095611572,88.5,6.0,32,8,3.291015625,0.5261716107497233,0.8799125927927203,0.383610919049959,0.18977661430835724,0.09047869592905045
val (no noise),0.11701671034097672,93.125,6.0,33,8,3.271484375,0.5042597462331285,0.9014536775510515,0.41646896535140726,0.1350894421339035,0.10386597365140915
val (no noise),0.10360986739397049,92.8125,6.0,31,8,3.1015625,0.508166467202888,0.9253791293648828,0.4383510690766141,0.13086263835430145,0.09503408521413803
val (no noise),0.09371377527713776,94.25,6.0,36,8,3.21875,0.49240976624386945,0.9166217830767671,0.4473803549508616,0.11998548358678818,0.08253397047519684
val (no noise),0.09460816532373428,93.875,6.0,33,8,3.078125,0.4968201485895013,0.9217446976409727,0.42648311477658896,0.12165024131536484,0.10908205062150955
val (no noise),0.11380358040332794,94.5625,6.0,35,8,3.19921875,0.4986608442988968,0.8847352443107019,0.41079413406563203,0.10662321001291275,0.09926260262727737
val (no noise),0.1729738861322403,92.5625,6.0,52,8,3.173828125,0.4577707548831771,0.8843572964887202,0.4034754200891589,0.11544531583786011,0.09961439669132233
val (no noise),0.10339375585317612,94.9375,6.0,41,8,3.365234375,0.4875883208959879,0.9234801129848369,0.41270421058489,0.05302140861749649,0.05981040745973587
val (no noise),0.10387898981571198,94.9375,6.0,37,8,3.36328125,0.4973771593709495,0.9263143391390984,0.41243320654392795,0.07926996797323227,0.0823206901550293
