phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6879732608795166,67.875,2.48046875,98800,10,1.193359375,,,,,
train,0.46123042702674866,74.875,2.544921875,98635,10,1.2861328125,,,,,
train,0.4523829221725464,74.75,2.544921875,98679,10,1.28125,,,,,
train,0.4256919026374817,74.6875,2.498046875,98709,10,1.2392578125,,,,,
train,0.435710072517395,74.375,2.498046875,98602,10,1.236328125,,,,,
train,0.4206239581108093,74.75,2.498046875,98699,10,1.240234375,,,,,
train,0.4182873070240021,74.75,2.498046875,98721,10,1.2412109375,,,,,
train,0.41581523418426514,74.9375,2.498046875,98683,10,1.2421875,,,,,
train,0.4169919490814209,74.6875,2.498046875,98654,10,1.2412109375,,,,,
train,0.4172367453575134,74.8125,2.498046875,98694,10,1.240234375,,,,,
val,0.5290467739105225,73.375,2.568359375,67,10,1.3212890625,0.561637358395026,0.9002794184756189,0.28136362463644926,0.0838058814406395,0.03117186576128006
val,0.4412868022918701,76.6875,2.552734375,66,10,1.3076171875,0.5730301768696386,0.9102834580921886,0.2889259352910114,0.0948435366153717,0.024127403274178505
val,0.45455241203308105,75.125,2.515625,70,10,1.2490234375,0.5713800627731869,0.8965316175276139,0.2849330458420335,0.07808704674243927,0.026351306587457657
val,0.43891534209251404,73.8125,2.515625,68,10,1.248046875,0.570045036485819,0.8805766854600956,0.2774156541744444,0.07509736716747284,0.021040938794612885
val,0.44594302773475647,74.1875,2.515625,69,10,1.2578125,0.5766637426836692,0.9138587795693973,0.2769029755211894,0.08176889270544052,0.03166748583316803
val,0.4482271671295166,74.0625,2.515625,67,10,1.267578125,0.5761688826021254,0.9188583316895129,0.2858990960621093,0.08062580227851868,0.025790074840188026
val,0.44743573665618896,73.1875,2.515625,69,10,1.263671875,0.5763685637486762,0.9116597245843732,0.2846249891704976,0.07885357737541199,0.02129117026925087
val,0.4213673770427704,74.8125,2.515625,61,10,1.2646484375,0.5797910795621528,0.9128745711079211,0.2900428153825367,0.06870124489068985,0.020561881363391876
val,0.41312405467033386,75.8125,2.515625,67,10,1.263671875,0.5727642046418586,0.912426050498728,0.2874349334334786,0.068126380443573,0.0208275243639946
val,0.43721020221710205,74.5,2.515625,65,10,1.251953125,0.568205956858127,0.9174177040017242,0.2808428258003147,0.0807303786277771,0.023161668330430984
val (no noise),0.34354180097579956,79.0625,2.568359375,9,5,1.451171875,0.6868392023103191,0.9002794184756189,0.34132303873843334,0.11196661740541458,0.026719482615590096
val (no noise),0.33718737959861755,80.0625,2.552734375,9,5,1.435546875,0.6881254997749806,0.9102834580921886,0.3400291767682247,0.10408090054988861,0.02498127520084381
val (no noise),0.3414461016654968,79.625,2.515625,8,5,1.3994140625,0.6988353317638261,0.8965316175276139,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.33673232793807983,78.8125,2.515625,8,5,1.3994140625,0.6988353317638261,0.8805766854600956,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.33536046743392944,78.3125,2.515625,8,5,1.3994140625,0.6988353317638261,0.9138587795693973,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.3349062204360962,77.8125,2.515625,8,5,1.3994140625,0.6988353317638261,0.9188583316895129,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.3403780460357666,77.1875,2.515625,8,5,1.3994140625,0.6988353317638261,0.9116597245843732,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.33395901322364807,78.8125,2.515625,8,5,1.3994140625,0.6988353317638261,0.9128745711079211,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.3333788812160492,79.3125,2.515625,8,5,1.3994140625,0.6988353317638261,0.912426050498728,0.3325088934330559,0.07556071132421494,0.021138429641723633
val (no noise),0.33392494916915894,78.3125,2.515625,8,5,1.3994140625,0.6988353317638261,0.9174177040017242,0.3325088934330559,0.07556071132421494,0.021138429641723633
