epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.780370831489563,62.25,7.67578125,100000,11,4.421875,,,,,
2,train,0.4244827032089233,76.375,9.453125,100000,11,5.43359375,,,,,
3,train,0.516323447227478,70.875,10.40625,100000,11,5.82421875,,,,,
4,train,0.486611008644104,71.4375,11.0,100000,10,6.2890625,,,,,
5,train,0.3511987626552582,79.5625,11.0,100000,10,5.38671875,,,,,
6,train,0.4214662909507751,76.9375,10.1328125,100000,10,4.96484375,,,,,
7,train,0.3691542446613312,79.25,9.453125,100000,10,4.61328125,,,,,
8,train,0.4790806770324707,72.0625,10.7109375,100000,10,6.22265625,,,,,
9,train,0.2760197520256042,84.0625,9.625,100000,10,5.13671875,,,,,
10,train,0.3615904152393341,79.375,10.890625,100000,11,5.09765625,,,,,
1,val,0.4606739282608032,74.375,9.328125,474,5,5.2890625,0.1753143851678543,0.959580956158878,0.282909453712641,0.1365569680929184,0.0951652079820633
2,val,0.3285637497901916,80.4375,9.390625,496,7,5.3671875,0.1641423566567312,0.935064735619267,0.3124124534810246,0.1280054003000259,0.0592040680348873
3,val,0.4703838229179382,71.1875,11.0,573,7,6.046875,0.1277630645560092,0.9622940536577682,0.3061572388195787,0.1493515968322754,0.1582838743925094
4,val,0.3245064616203308,80.0625,11.0,635,8,5.94140625,0.1041075779569212,0.9474884736366757,0.3028014723007585,0.105799913406372,0.0599199719727039
5,val,0.2889163196086883,83.6875,11.0,637,8,5.16796875,0.0984221367649863,0.9287027027311904,0.3285570085660448,0.1996717154979705,0.2040078341960907
6,val,0.4105993807315826,79.5625,9.65625,534,9,4.91796875,0.1612344698731189,0.9251355778596522,0.3536871957212965,0.1744178831577301,0.0923047661781311
7,val,0.4491569399833679,78.9375,9.5703125,577,8,5.2578125,0.1471943418100845,0.903107466351482,0.3469562228995355,0.0334893353283405,0.0119258994236588
8,val,0.4873037040233612,70.375,11.0,561,8,6.51953125,0.1347797508697784,0.863864588498235,0.3214474903785896,0.1876583397388458,0.165004625916481
9,val,0.1700658947229385,89.8125,9.09375,542,9,4.69921875,0.1573563614521372,0.9306829952305916,0.4213672646412408,0.1168705970048904,0.0669740438461303
10,val,0.2793279886245727,84.6875,11.0,687,9,5.1015625,0.082467688027474,0.8569567777111173,0.3528525613058687,0.1166232228279113,0.1212700232863426
1,val (no noise),0.4604236185550689,74.625,9.328125,15,4,6.34765625,0.6632267919248782,0.959580956158878,0.2956646999564454,0.1884614080190658,0.1314736455678939
2,val (no noise),0.3230695724487304,81.25,9.390625,17,6,6.5078125,0.6488827151731542,0.935064735619267,0.3136529553746193,0.1677861511707306,0.0774904936552047
3,val (no noise),0.4531338810920715,72.375,11.0,9,6,7.453125,0.7072942544069973,0.9622940536577682,0.3531820671203756,0.2779074311256408,0.2543017268180847
4,val (no noise),0.3081572651863098,80.75,11.0,13,7,7.26171875,0.6569794514028982,0.9474884736366757,0.3288584062556564,0.1722865998744964,0.1182421073317527
5,val (no noise),0.2652314901351928,84.25,11.0,14,7,6.22265625,0.6376189272750338,0.9287027027311904,0.3561911229788914,0.3351067006587982,0.3037294447422027
6,val (no noise),0.3851515054702759,80.25,9.65625,19,8,5.94140625,0.6466215371724101,0.9251355778596522,0.403840915499974,0.2874527275562286,0.1359127461910247
7,val (no noise),0.4061935842037201,81.0625,9.5703125,29,7,6.44140625,0.5878594601222731,0.903107466351482,0.3652491049367722,0.0645445436239242,0.0281018372625112
8,val (no noise),0.4370067119598388,72.375,11.0,10,7,8.03125,0.7202022578919952,0.863864588498235,0.3730719683674185,0.3189485967159271,0.1878801584243774
9,val (no noise),0.161311000585556,89.8125,9.09375,20,8,5.59765625,0.5853548844979264,0.9306829952305916,0.4726259852500435,0.1758096367120742,0.1113855242729187
10,val (no noise),0.2690384984016418,85.875,11.0,15,8,6.1328125,0.6289048044887284,0.8569567777111173,0.4146944383477541,0.1944116801023483,0.2074867337942123
