phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.763503909111023,58.5,2.822265625,99546,11,1.45703125,,,,,
train,0.5623174905776978,68.4375,3.150390625,99496,11,1.7294921875,,,,,
train,0.44501546025276184,73.8125,2.90625,99619,11,1.5615234375,,,,,
train,0.4528607428073883,72.9375,2.978515625,99583,10,1.546875,,,,,
train,0.484255850315094,74.8125,3.65625,99383,11,1.837890625,,,,,
train,0.36262351274490356,80.0625,4.0,99218,10,1.9052734375,,,,,
train,0.3761189877986908,79.4375,4.0,99172,10,1.9599609375,,,,,
train,0.35951897501945496,79.5,4.0,99205,10,1.9521484375,,,,,
train,0.33262020349502563,81.75,3.771484375,99313,9,1.8720703125,,,,,
train,0.2841982841491699,83.875,3.265625,99536,11,1.59375,,,,,
val,0.7435447573661804,59.1875,3.61328125,34,5,2.107421875,0.5792978592712356,0.9004877104765123,0.25574173373825243,0.27242353558540344,0.2675369679927826
val,0.4730227291584015,72.6875,3.013671875,43,6,1.6279296875,0.5676087108337615,0.8726455259948528,0.2645585726218284,0.20271332561969757,0.10445129871368408
val,0.424858421087265,74.875,2.90234375,47,6,1.56640625,0.555952101396076,0.9026479880909388,0.24178053575837297,0.15994811058044434,0.10253813117742538
val,0.4525967538356781,73.0,3.013671875,46,6,1.494140625,0.5509085443334707,0.8470150638570741,0.2810348498683057,0.21280550956726074,0.14010779559612274
val,0.37994688749313354,78.625,4.0,59,7,1.9345703125,0.4465972550848728,0.9001850363899906,0.2649333773131514,0.09868555516004562,0.09304923564195633
val,0.3797723650932312,80.4375,4.0,59,8,1.8896484375,0.452657637482647,0.9163548728721265,0.27223252122917946,0.0719856396317482,0.0524941012263298
val,0.4077208638191223,76.6875,4.0,52,7,1.92578125,0.4844552575991131,0.9060471412238283,0.2948649976855463,0.08419334888458252,0.05509194731712341
val,0.32446128129959106,80.4375,4.0,66,8,1.9599609375,0.4402795947413306,0.9058699482760834,0.275944715578121,0.014005742967128754,0.016511373221874237
val,0.30766263604164124,81.75,3.349609375,63,8,1.685546875,0.464725152988379,0.8792105822906263,0.26634886479707137,0.09236487746238708,0.012874470092356205
val,0.2672491669654846,83.6875,3.173828125,57,8,1.5283203125,0.47900502478862095,0.8139939129503837,0.26133930841847447,0.13009405136108398,0.02049264870584011
val (no noise),0.7292701601982117,60.46875,3.61328125,9,4,2.48046875,0.7566769317721065,0.9004877104765123,0.28215155731908687,0.43271973729133606,0.4710629880428314
val (no noise),0.4606398046016693,73.375,3.013671875,10,5,1.91015625,0.6971758346028574,0.8726455259948528,0.28903979962534904,0.23382453620433807,0.07718025147914886
val (no noise),0.4108598828315735,75.375,2.90234375,13,5,1.8212890625,0.679502211653778,0.9026479880909388,0.27234767584814196,0.16800586879253387,0.06312845647335052
val (no noise),0.4395289123058319,74.375,3.013671875,12,5,1.77734375,0.6872413264096243,0.8470150638570741,0.317246200199498,0.24485743045806885,0.15190380811691284
val (no noise),0.27338919043540955,86.1875,4.0,14,6,2.232421875,0.6205776436073216,0.9001850363899906,0.3526666191338681,0.14817196130752563,0.10609455406665802
val (no noise),0.274662047624588,85.375,4.0,13,7,2.14453125,0.6361829727561177,0.9163548728721265,0.34787588419341653,0.0952291190624237,0.0773649588227272
val (no noise),0.33419865369796753,80.75,4.0,12,6,2.185546875,0.6623165990052253,0.9060471412238283,0.3749961846503808,0.1197371855378151,0.1333339661359787
val (no noise),0.2411557286977768,85.5,4.0,15,7,2.298828125,0.6224728573122411,0.9058699482760834,0.3622188372654595,0.02000596933066845,0.03219597414135933
val (no noise),0.2507089078426361,85.375,3.349609375,18,7,1.8916015625,0.5999810237112639,0.8792105822906263,0.31063863149877624,0.10123374313116074,0.03011711873114109
val (no noise),0.23399782180786133,85.875,3.173828125,15,7,1.7216796875,0.6142456619132741,0.8139939129503837,0.31027102369480175,0.13470807671546936,0.04474030062556267
