phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.4648747742176056,79.9375,3.583984375,99929,11,1.7548828125,,,,,
train,0.17174018919467926,92.5625,3.71484375,99928,11,1.7451171875,,,,,
train,0.21023745834827423,90.3125,3.76953125,99918,11,1.73828125,,,,,
train,0.14623667299747467,92.5625,3.744140625,99928,11,1.7607421875,,,,,
train,0.1423446238040924,92.5625,3.76171875,99934,11,1.7919921875,,,,,
train,0.133548766374588,92.625,3.751953125,99922,11,1.78125,,,,,
train,0.1319040209054947,92.8125,3.75390625,99916,11,1.74609375,,,,,
train,0.13813921809196472,92.375,3.75390625,99932,11,1.75390625,,,,,
train,0.14722171425819397,92.0625,3.732421875,99932,11,1.7734375,,,,,
train,0.15877002477645874,91.8125,3.791015625,99916,11,1.7939453125,,,,,
val,0.18303634226322174,93.25,3.6640625,140,11,1.7626953125,0.3558423619117401,0.9536592200992873,0.36448086174255784,0.06685280054807663,0.06881552934646606
val,0.17404063045978546,92.625,3.703125,136,11,1.7705078125,0.3609897538858653,0.947530666477047,0.36714029598843884,0.04252912104129791,0.06774552166461945
val,0.2206951379776001,89.6875,3.69921875,124,11,1.7158203125,0.3827207876866967,0.9233033684008427,0.3421352713462063,0.0471760518848896,0.06714119762182236
val,0.14598681032657623,92.8125,3.78515625,127,11,1.82421875,0.383597137457383,0.942945365244638,0.35911625012094317,0.036412518471479416,0.057288073003292084
val,0.1297459453344345,92.4375,3.751953125,114,11,1.783203125,0.4054969870028261,0.9286779688035856,0.3681831130257568,0.015287154354155064,0.0489739328622818
val,0.11655905842781067,92.4375,3.7578125,131,11,1.75390625,0.3783892623322844,0.9429591899842102,0.3577699796268904,0.03776979818940163,0.0659870058298111
val,0.2088862657546997,89.8125,3.751953125,124,11,1.8193359375,0.39254684588940636,0.8784994920545267,0.34852808725630635,0.06615639477968216,0.04859718680381775
val,0.11387980729341507,93.25,3.7578125,119,11,1.7646484375,0.3973945829812485,0.9411894399258428,0.3595681998610092,0.022207215428352356,0.06000537797808647
val,0.14080196619033813,91.8125,3.724609375,121,11,1.76171875,0.3927876314704062,0.9303360785532759,0.35433100300208575,0.029282396659255028,0.08854389935731888
val,0.12571333348751068,92.5625,3.78515625,124,11,1.787109375,0.3788272609627392,0.918974438491036,0.34749420998734304,0.057227443903684616,0.07484687864780426
val (no noise),0.16952256858348846,93.625,3.6640625,59,10,1.8837890625,0.4450778401327826,0.9536592200992873,0.3958275711145603,0.07597748190164566,0.07398326694965363
val (no noise),0.13302026689052582,94.25,3.703125,51,10,1.8798828125,0.45471541269506177,0.947530666477047,0.40485412140454835,0.04404624179005623,0.07432320713996887
val (no noise),0.16772118210792542,91.125,3.69921875,47,10,1.83984375,0.4792018387482657,0.9233033684008427,0.37407597749972415,0.05586763098835945,0.07216163724660873
val (no noise),0.11053407937288284,94.125,3.78515625,38,10,1.970703125,0.4975659845888635,0.942945365244638,0.40213756527990974,0.041706185787916183,0.0671444684267044
val (no noise),0.10916047543287277,93.25,3.751953125,33,10,1.9013671875,0.5165566786050775,0.9286779688035856,0.4115892597003193,0.019602453336119652,0.045650679618120193
val (no noise),0.10359087586402893,93.375,3.7578125,40,10,1.896484375,0.49355525249427135,0.9429591899842102,0.4022144584064955,0.049883484840393066,0.07254608720541
val (no noise),0.16941805183887482,91.3125,3.751953125,43,10,1.97265625,0.5037802043522295,0.8784994920545267,0.38902085380358364,0.0791056826710701,0.05458355322480202
val (no noise),0.09855145215988159,93.625,3.7578125,36,10,1.8779296875,0.5118637263152912,0.9411894399258428,0.40192403074707583,0.029791971668601036,0.06161941587924957
val (no noise),0.11373789608478546,92.75,3.724609375,37,10,1.873046875,0.5033214567445312,0.9303360785532759,0.39108752530436985,0.036745835095644,0.1024908721446991
val (no noise),0.1063181608915329,94.0625,3.78515625,40,10,1.9169921875,0.4963260157656879,0.918974438491036,0.38823995871054756,0.06972194463014603,0.08384212106466293
