phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5974937677383423,72.0625,6.15234375,100000,10,4.2265625,,,,,
train,0.2189369797706604,89.875,7.03125,100000,10,4.3125,,,,,
train,0.19407156109809875,90.375,7.6171875,100000,10,4.92578125,,,,,
train,0.26978394389152527,84.25,4.265625,100000,5,2.9765625,,,,,
train,0.2754480242729187,83.9375,4.47265625,100000,10,3.138671875,,,,,
train,0.2507920563220978,84.375,4.234375,100000,8,2.841796875,,,,,
train,0.27985790371894836,83.6875,4.296875,100000,10,2.861328125,,,,,
train,0.24676112830638885,84.8125,4.109375,100000,10,2.716796875,,,,,
train,0.24315990507602692,85.3125,4.13671875,100000,10,2.56640625,,,,,
train,0.24128320813179016,86.0625,4.7109375,100000,8,2.83203125,,,,,
val,0.3043336570262909,84.75,7.7265625,65,6,5.2421875,0.4589361300927045,0.9475297062251381,0.3860599203733239,0.1991799771785736,0.10753656923770905
val,0.18138515949249268,90.4375,7.453125,50,6,4.77734375,0.48222488683491904,0.9301861643607696,0.3911105375414928,0.23144182562828064,0.15689793229103088
val,0.4377683401107788,78.25,3.69921875,17,3,2.38671875,0.6281937478298194,0.8424220411333059,0.30376881140376066,0.189553365111351,0.4177008867263794
val,0.22647909820079803,85.0,4.4140625,19,3,3.130859375,0.6111995243391215,0.8949821113068003,0.2951379560599131,0.19831833243370056,0.3524143099784851
val,0.4144790470600128,78.9375,4.4921875,21,3,3.091796875,0.6018788646986568,0.905172876860713,0.28448705692355786,0.149317666888237,0.33132511377334595
val,0.23984697461128235,84.5625,4.09765625,16,4,2.763671875,0.6271658296663345,0.9180640940180802,0.3063042987158448,0.1533195972442627,0.24768944084644318
val,0.24319182336330414,83.1875,4.015625,19,4,2.625,0.616557944438948,0.8992271811948231,0.2973498681734142,0.15388035774230957,0.27413997054100037
val,0.19898292422294617,87.375,4.10546875,21,4,2.64453125,0.5958556618817579,0.8713131751314671,0.339003174201147,0.16701115667819977,0.11977923661470413
val,0.23135948181152344,86.5,4.7265625,19,4,2.763671875,0.6177093926163386,0.8735425200919106,0.3031499283406109,0.16374102234840393,0.22126197814941406
val,0.18026429414749146,88.5,4.484375,28,5,2.619140625,0.5519842731878829,0.8945876992005164,0.29788090124168076,0.08238742500543594,0.07003200799226761
