phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6111505627632141,73.25,2.841796875,98032,11,1.3583984375,,,,,
train,0.39125290513038635,82.5625,2.91796875,97944,11,1.4453125,,,,,
train,0.32380688190460205,84.6875,2.8828125,98019,11,1.41796875,,,,,
train,0.2990697920322418,85.5,2.875,98002,11,1.40625,,,,,
train,0.2850813567638397,85.5,2.875,98001,11,1.39453125,,,,,
train,0.2761108875274658,85.75,2.875,98003,11,1.3916015625,,,,,
train,0.2718932628631592,85.5625,2.873046875,98073,11,1.4140625,,,,,
train,0.2639808654785156,85.9375,2.875,98059,11,1.4091796875,,,,,
train,0.28517141938209534,85.3125,2.875,97970,11,1.41796875,,,,,
train,0.2512923777103424,86.1875,2.875,97929,11,1.40234375,,,,,
val,0.49240630865097046,76.125,2.888671875,36,10,1.3837890625,0.509531111445102,0.9472518491361377,0.22679456622134928,0.03327975422143936,0.020869866013526917
val,0.38478121161460876,79.4375,2.904296875,36,10,1.4951171875,0.5155485121606458,0.960384394602552,0.25202488113385063,0.015108393505215645,0.01963707245886326
val,0.33430665731430054,84.5625,2.87109375,40,11,1.384765625,0.49408418265118614,0.9542511345502133,0.23513983698735186,0.022185394540429115,0.026756376028060913
val,0.30577701330184937,83.5625,2.87109375,42,11,1.462890625,0.49537372021587533,0.9421540962372132,0.23611386619741156,0.01807943359017372,0.02062114141881466
val,0.2715538740158081,86.8125,2.87109375,40,11,1.4033203125,0.4927542604435631,0.9491242819278516,0.25380728195957686,0.020651381462812424,0.022126855328679085
val,0.2736290693283081,83.6875,2.87109375,42,11,1.3818359375,0.49062338799388305,0.9419876417524432,0.26491273936577264,0.03752432018518448,0.018724609166383743
val,0.2763643264770508,85.6875,2.87109375,42,11,1.4443359375,0.49503693624804757,0.9397617461489205,0.2590927353645666,0.02075568586587906,0.022307969629764557
val,0.26406535506248474,86.0,2.87109375,42,11,1.439453125,0.48434945021931175,0.9472602559718,0.24211368109099596,0.020956330001354218,0.025091182440519333
val,0.2286926954984665,86.8125,2.87109375,42,11,1.41015625,0.48660361088275983,0.9653425080689979,0.24905080389322265,0.024476710706949234,0.03143128752708435
val,0.23123003542423248,88.6875,2.87109375,44,11,1.392578125,0.4848570815588267,0.9542226192425546,0.25039771031030184,0.022692758589982986,0.042206842452287674
val (no noise),0.41677790880203247,79.125,2.888671875,18,9,1.5205078125,0.601221508367479,0.9472518491361377,0.2931822612479469,0.04092245176434517,0.019898468628525734
val (no noise),0.3302411735057831,82.75,2.904296875,18,9,1.630859375,0.5984698377061055,0.960384394602552,0.2992921133659354,0.01934157684445381,0.022122293710708618
val (no noise),0.2660340368747711,87.6875,2.87109375,21,10,1.4970703125,0.5775270476083594,0.9542511345502133,0.29604077795720507,0.027520067989826202,0.03428322449326515
val (no noise),0.2415427714586258,87.5,2.87109375,22,10,1.6044921875,0.5779110471981239,0.9421540962372132,0.2860390782336165,0.021844739094376564,0.020038746297359467
val (no noise),0.2129126489162445,89.8125,2.87109375,21,10,1.5146484375,0.5722498515216903,0.9491242819278516,0.30523989032161364,0.026563256978988647,0.026847608387470245
val (no noise),0.2130051553249359,87.8125,2.87109375,22,10,1.51953125,0.5711609276956424,0.9419876417524432,0.3046548510846164,0.04448308050632477,0.022359780967235565
val (no noise),0.21609242260456085,89.1875,2.87109375,22,10,1.5791015625,0.573185816308304,0.9397617461489205,0.30295315017562735,0.026051491498947144,0.027102049440145493
val (no noise),0.18414939939975739,90.125,2.87109375,22,10,1.56640625,0.5661796477623137,0.9472602559718,0.2954850009973651,0.028866443783044815,0.0328703373670578
val (no noise),0.16967758536338806,90.9375,2.87109375,22,10,1.5498046875,0.5669424418684139,0.9653425080689979,0.30179599569971577,0.03213896602392197,0.038399044424295425
val (no noise),0.16682784259319305,92.125,2.87109375,24,10,1.5,0.5584828983834158,0.9542226192425546,0.2969964749636642,0.025313835591077805,0.054024599492549896
