epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6893205642700195,60.1875,4.1015625,100000,11,2.66015625,,,,,
2,train,0.5071707963943481,69.125,4.35546875,100000,11,2.828125,,,,,
3,train,0.3604593873023987,78.1875,3.88671875,100000,11,2.2578125,,,,,
4,train,0.2964635789394378,81.1875,3.9140625,100000,11,2.234375,,,,,
5,train,0.2330250591039657,85.125,4.03125,100000,10,2.28125,,,,,
6,train,0.2638600468635559,83.4375,3.978515625,100000,11,2.35546875,,,,,
7,train,0.3190921545028686,81.0,4.7890625,100000,11,2.55078125,,,,,
8,train,0.3163323104381561,82.1875,4.78515625,100000,11,2.65234375,,,,,
9,train,0.2393656820058822,86.0625,4.78125,100000,9,2.5625,,,,,
10,train,0.2423298060894012,85.125,4.75390625,100000,9,2.427734375,,,,,
1,val,0.5272849202156067,67.125,4.5390625,36,6,3.123046875,0.6762294502595385,0.9352642539181416,0.391018720236043,0.1235374212265014,0.0518487580120563
2,val,0.4130941331386566,72.375,4.54296875,41,6,3.021484375,0.6249760533663911,0.9309040592035076,0.3662319406077297,0.1434793770313263,0.1207066401839256
3,val,0.3257431089878082,77.8125,3.90234375,43,7,2.283203125,0.617459282607395,0.9191340552992144,0.3708397578734014,0.1361354738473892,0.0750610008835792
4,val,0.2783651053905487,83.25,4.0234375,70,7,2.18359375,0.5492074587475582,0.930721276318262,0.383921773573885,0.0943566709756851,0.0155980559065938
5,val,0.2128569483757019,87.625,4.03125,66,6,2.30078125,0.5375097669147515,0.9134843814548046,0.3680613352268001,0.1192695349454879,0.1039130240678787
6,val,0.2883723080158233,82.9375,3.939453125,59,6,2.251953125,0.5530606536682281,0.9121925419651826,0.3777640756411357,0.1935304999351501,0.1381572932004928
7,val,0.3383597433567047,78.5,4.98828125,62,5,2.771484375,0.5681991467648906,0.9060860523232696,0.4015793771514451,0.1752320230007171,0.2386191487312317
8,val,0.2478282302618026,84.375,4.640625,85,6,2.505859375,0.5091300114177413,0.9306634728666444,0.477116930407077,0.3242886960506439,0.1657145917415619
9,val,0.2436242401599884,85.0,4.7421875,66,6,2.330078125,0.5399390145750118,0.9565330978239874,0.4434663661900035,0.3134042620658874,0.2098163366317749
10,val,0.3401204943656921,81.25,4.8046875,64,5,2.7109375,0.5539646460161585,0.9022382218303044,0.3893595475649758,0.3093158900737762,0.0888501778244972
1,val (no noise),0.5234450101852417,66.9375,4.5390625,5,5,3.283203125,0.7733971016916393,0.9352642539181416,0.3988210691313749,0.1386687457561493,0.0868505761027336
2,val (no noise),0.4055031239986419,72.8125,4.54296875,7,5,3.16796875,0.7242831956254783,0.9309040592035076,0.3699494641820633,0.1546536386013031,0.1638947278261184
3,val (no noise),0.3251659572124481,78.0,3.90234375,9,6,2.37109375,0.6886589192206143,0.9191340552992144,0.3791826162323579,0.144425481557846,0.0904788225889206
4,val (no noise),0.2750031054019928,83.375,4.0234375,14,6,2.291015625,0.639761458535794,0.930721276318262,0.3942003227410394,0.0934063866734504,0.0135932322591543
5,val (no noise),0.2076236754655838,87.8125,4.03125,14,5,2.419921875,0.6226049074600284,0.9134843814548046,0.3764680719788102,0.1249356493353843,0.1348950266838073
6,val (no noise),0.2830195724964142,83.25,3.939453125,14,5,2.36328125,0.6326469516682414,0.9121925419651826,0.3884016237345595,0.2056528776884079,0.1817793399095535
7,val (no noise),0.3277542889118194,78.8125,4.98828125,11,4,2.8828125,0.672533246679238,0.9060860523232696,0.4162574485791844,0.200426384806633,0.373478889465332
8,val (no noise),0.2258333712816238,85.8125,4.640625,19,5,2.609375,0.6002533209417302,0.9306634728666444,0.489886954688644,0.3603730201721191,0.2245308756828308
9,val (no noise),0.2298503071069717,85.6875,4.7421875,13,5,2.421875,0.6353071958326357,0.9565330978239874,0.454727633278992,0.3465613722801208,0.2952791154384613
10,val (no noise),0.3176546692848205,82.0625,4.8046875,11,4,2.8671875,0.6650468259557991,0.9022382218303044,0.3971866690866958,0.3559119403362274,0.1361609548330307
