phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,1.1052054166793823,39.6875,5.4609375,100000,11,3.0234375,,,,,
train,0.4202462434768677,74.6875,6.9765625,100000,11,4.64453125,,,,,
train,0.323375403881073,79.4375,6.9609375,100000,11,4.54296875,,,,,
train,0.32395651936531067,78.5625,6.91015625,100000,9,4.49609375,,,,,
train,0.3849075436592102,76.625,7.71875,100000,9,5.1875,,,,,
train,0.3273317515850067,79.0,7.5,100000,10,5.1015625,,,,,
train,0.32421058416366577,80.0625,7.5234375,100000,8,5.26171875,,,,,
train,0.3875094950199127,78.75,8.546875,100000,9,5.53125,,,,,
train,0.35782143473625183,79.3125,11.0,100000,8,6.91015625,,,,,
train,0.29684630036354065,82.875,11.0,100000,8,6.90625,,,,,
val,0.6145849823951721,65.125,6.75390625,196,4,4.61328125,0.4701940605794481,0.9093437657556079,0.2717994848715154,0.3652811348438263,0.09420797973871231
val,0.3482815623283386,77.625,7.15625,195,5,4.72265625,0.4257708584249513,0.8775318618560654,0.27671135275386016,0.16770879924297333,0.08622544258832932
val,0.3022003173828125,81.5625,7.01953125,182,6,4.70703125,0.42876091611985034,0.8841405780009909,0.26796874475657045,0.18313917517662048,0.06752090156078339
val,0.3324376940727234,78.125,6.78515625,170,6,4.375,0.45956850760679424,0.8922090520600762,0.2708043017907095,0.1954587996006012,0.08143731206655502
val,0.33101385831832886,78.75,7.4765625,192,6,5.1484375,0.42589143692795506,0.8826029973827747,0.27668558375014873,0.146034374833107,0.029204800724983215
val,0.3175691068172455,79.3125,7.24609375,189,6,5.16796875,0.4262794692887145,0.8972062000589931,0.21945652680701797,0.15632016956806183,0.038677118718624115
val,0.31551510095596313,78.8125,7.4765625,224,6,5.3359375,0.39456161820155544,0.9095040126768626,0.23931328760318127,0.162432000041008,0.027478963136672974
val,0.3412129282951355,79.0625,11.0,336,6,6.70703125,0.26336142458814715,0.9186098964619985,0.3778566759306102,0.2544035017490387,0.10162899643182755
val,0.3083260953426361,81.75,11.0,372,6,7.07421875,0.2485550118062556,0.9112212869421965,0.3202601945555451,0.23126499354839325,0.09617459028959274
val,0.26553866267204285,85.5,11.0,398,6,7.0078125,0.22825868593860132,0.929901204023795,0.3306138321166489,0.14501026272773743,0.0888240709900856
val (no noise),0.6206944584846497,64.6875,6.75390625,14,3,5.1015625,0.6887845279829914,0.9093437657556079,0.2890014353896596,0.41072726249694824,0.05485495179891586
val (no noise),0.3430686891078949,77.9375,7.15625,13,4,5.2109375,0.6723046200637564,0.8775318618560654,0.29277402034984945,0.1737043559551239,0.05041422322392464
val (no noise),0.3020545542240143,81.0625,7.01953125,10,5,5.19140625,0.6737031818538373,0.8841405780009909,0.281234107773152,0.1853148192167282,0.056689612567424774
val (no noise),0.3310904800891876,78.3125,6.78515625,8,5,4.84375,0.6991444268071867,0.8922090520600762,0.28830662344725233,0.19369885325431824,0.07800053805112839
val (no noise),0.33125999569892883,78.4375,7.4765625,12,5,5.67578125,0.6799464165287619,0.8826029973827747,0.28899281173408403,0.1467934101819992,0.01054615993052721
val (no noise),0.31730180978775024,79.3125,7.24609375,10,5,5.71875,0.6838810158091431,0.8972062000589931,0.23238895219268813,0.15637241303920746,0.02784760855138302
val (no noise),0.30493655800819397,79.75,7.4765625,15,5,5.94140625,0.6573344934395676,0.9095040126768626,0.2487389773331363,0.16861499845981598,0.02865893393754959
val (no noise),0.33813509345054626,79.25,11.0,12,5,7.39453125,0.6599854013430797,0.9186098964619985,0.38625294585972914,0.3471021056175232,0.10711504518985748
val (no noise),0.29686906933784485,82.6875,11.0,18,5,7.828125,0.6270019262571582,0.9112212869421965,0.3301492546360727,0.3036959767341614,0.10385622084140778
val (no noise),0.25300219655036926,86.3125,11.0,16,5,7.8359375,0.6262221586994298,0.929901204023795,0.3414474611975165,0.19314780831336975,0.10574030876159668
