epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.8778538107872009,51.75,2.73828125,100000,10,1.638671875,,,,,
2,train,0.6854199171066284,64.75,3.267578125,100000,8,1.892578125,,,,,
3,train,0.4135476946830749,76.5625,3.669921875,100000,5,2.046875,,,,,
4,train,0.3371752798557281,81.0,3.900390625,100000,9,2.029296875,,,,,
5,train,0.2676949501037597,84.8125,4.078125,100000,8,2.07421875,,,,,
6,train,0.2645306587219238,84.5,3.88671875,100000,6,1.9296875,,,,,
7,train,0.2710510790348053,84.25,3.97265625,100000,7,2.0,,,,,
8,train,0.2557481229305267,84.5,4.1015625,100000,6,2.03125,,,,,
9,train,0.2610954344272613,84.125,4.0546875,100000,6,2.2421875,,,,,
10,train,0.2110048830509185,87.8125,4.58203125,100000,6,2.73046875,,,,,
1,val,0.6967341303825378,58.46875,2.921875,9,4,1.830078125,0.7599105649658231,0.9384346387090632,0.3034974187186811,0.2403299808502197,0.0309812799096107
2,val,0.443321168422699,74.5,3.509765625,10,4,1.849609375,0.6883726348816338,0.8758483542029272,0.3451199544432689,0.1464464515447616,0.3136136531829834
3,val,0.3768374621868133,77.1875,3.701171875,10,4,2.041015625,0.6883726348816338,0.9157918862624448,0.3067255160699835,0.0893989652395248,0.3135725259780884
4,val,0.2279036492109298,87.0,3.966796875,15,5,2.15234375,0.6229496451763605,0.9116218479348552,0.2854676812395373,0.0259963013231754,0.0667923092842102
5,val,0.2441200315952301,84.5625,3.888671875,14,6,1.8330078125,0.6368063688823038,0.9174154075302384,0.309404512040042,0.0304301176220178,0.1586237251758575
6,val,0.215970829129219,85.8125,3.791015625,17,6,1.9658203125,0.6086641160436094,0.9174555800634252,0.3397489650126407,0.0822058394551277,0.1192961186170578
7,val,0.2574142515659332,84.0,3.861328125,14,6,1.8671875,0.6407049058227317,0.904615319502264,0.3450530015249498,0.038065381348133,0.0804331973195076
8,val,0.1831745654344558,88.125,4.43359375,20,6,2.341796875,0.5893223380167925,0.939085041467837,0.4084851257662249,0.2440096586942672,0.048305369913578
9,val,0.1880193650722503,88.6875,4.3828125,21,5,2.486328125,0.5857827356248442,0.9500036607772666,0.356975440568413,0.0995944887399673,0.0760439038276672
10,val,0.1859601885080337,87.875,4.48828125,19,5,2.498046875,0.589504458432398,0.939246105267216,0.4069384458483344,0.0794054046273231,0.1279380917549133
