phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6343696713447571,68.4375,4.40625,99953,11,2.26171875,,,,,
train,0.30384525656700134,84.8125,4.75,99945,10,2.49609375,,,,,
train,0.3498522639274597,78.75,4.0078125,99969,9,2.244140625,,,,,
train,0.33426111936569214,79.1875,4.08984375,99964,9,2.33984375,,,,,
train,0.3445071876049042,78.375,4.5078125,99943,9,2.38671875,,,,,
train,0.32442009449005127,78.9375,4.16015625,99961,8,2.423828125,,,,,
train,0.4597781300544739,73.125,4.42578125,99939,9,2.42578125,,,,,
train,0.3651807904243469,77.125,4.515625,99959,6,2.513671875,,,,,
train,0.3760821223258972,76.9375,4.4765625,99940,8,2.365234375,,,,,
train,0.33849644660949707,78.3125,4.4921875,99939,10,2.443359375,,,,,
val,0.3910157382488251,80.125,4.5703125,239,9,2.3515625,0.32423595750224965,0.9342690885226136,0.35441153690683813,0.11643169820308685,0.04522465541958809
val,0.38397613167762756,78.25,3.92578125,111,6,2.064453125,0.4420628967257656,0.912153937980568,0.3497956689860775,0.10755737125873566,0.06159214302897453
val,0.34831878542900085,79.625,4.03515625,103,5,2.392578125,0.44884378858779683,0.8977359977606866,0.34528282156425394,0.1352541148662567,0.06554987281560898
val,0.4502718448638916,75.375,4.51171875,164,7,2.345703125,0.3903275807724098,0.8989913844061179,0.2927714482611971,0.1150331050157547,0.06503117084503174
val,0.35345259308815,77.0,4.51171875,127,6,2.421875,0.42754438051579147,0.9238017508471519,0.29153941550042006,0.13401010632514954,0.04739510640501976
val,0.33438172936439514,77.8125,4.109375,109,5,2.4375,0.4491927599160852,0.9498483633902403,0.34669552352411426,0.15177910029888153,0.07193846255540848
val,0.4539393186569214,70.6875,4.578125,103,6,2.537109375,0.4318584306639143,0.9320348185879637,0.27199188468492447,0.11752619594335556,0.04173622280359268
val,0.35894814133644104,76.625,4.49609375,128,6,2.634765625,0.4264654512106546,0.965478297322123,0.346723095049738,0.1141841784119606,0.028315916657447815
val,0.3489510118961334,77.5,4.51171875,134,6,2.2109375,0.4112034025646386,0.9349312126133491,0.29303784256220133,0.11123807728290558,0.041223231703042984
val,0.34247517585754395,78.75,4.51171875,135,6,2.54296875,0.4163457920690129,0.9688003213653902,0.28462703728977673,0.12381623685359955,0.018716590479016304
val (no noise),0.37536874413490295,80.875,4.5703125,24,8,2.884765625,0.57914996125206,0.9342690885226136,0.4067781397777957,0.11475144326686859,0.033156346529722214
val (no noise),0.3742946982383728,78.625,3.92578125,11,5,2.513671875,0.6717753033410102,0.912153937980568,0.38802049784676973,0.12276951223611832,0.038049690425395966
val (no noise),0.34730008244514465,79.5625,4.03515625,9,4,3.037109375,0.6868761450244447,0.8977359977606866,0.37121477992238433,0.14054112136363983,0.041775092482566833
val (no noise),0.4070453345775604,77.75,4.51171875,15,6,2.87109375,0.6332885773012056,0.8989913844061179,0.33337739391991295,0.127243772149086,0.05559539794921875
val (no noise),0.32947275042533875,78.25,4.51171875,9,5,2.96484375,0.6868867539306801,0.9238017508471519,0.3310859592044143,0.15020903944969177,0.04300336539745331
val (no noise),0.329635351896286,78.25,4.109375,9,4,3.05078125,0.6868867539306801,0.9498483633902403,0.3736622498114033,0.157538503408432,0.04835107922554016
val (no noise),0.3937141001224518,74.5,4.578125,10,5,3.0703125,0.6884130708209394,0.9320348185879637,0.30204468204040924,0.13548097014427185,0.0595177561044693
val (no noise),0.3383159637451172,78.0,4.49609375,9,5,3.318359375,0.6868867539306801,0.965478297322123,0.36907986676112337,0.10317312180995941,0.005826814100146294
val (no noise),0.3305279016494751,78.125,4.51171875,9,5,2.671875,0.6853719801683463,0.9349312126133491,0.3349036917505093,0.12392546981573105,0.03633994981646538
val (no noise),0.32698455452919006,79.4375,4.51171875,9,5,3.181640625,0.6868867539306801,0.9688003213653902,0.3085833099489429,0.13199231028556824,0.005530830007046461
