phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5442823767662048,76.375,3.46484375,99777,11,1.775390625,,,,,
train,0.25792473554611206,87.625,3.6484375,99746,11,1.927734375,,,,,
train,0.23457947373390198,87.9375,3.654296875,99757,10,1.9541015625,,,,,
train,0.2200191766023636,88.25,3.51953125,99750,11,1.84765625,,,,,
train,0.20040839910507202,88.9375,3.53515625,99777,10,1.80859375,,,,,
train,0.26832565665245056,87.125,3.439453125,99781,10,1.6904296875,,,,,
train,0.20207692682743073,89.0625,3.427734375,99773,11,1.681640625,,,,,
train,0.18158550560474396,89.75,3.427734375,99810,10,1.6806640625,,,,,
train,0.20436972379684448,89.125,3.46875,99780,11,1.6962890625,,,,,
train,0.2529004216194153,87.3125,3.66796875,99767,10,1.7138671875,,,,,
val,0.3261871933937073,84.5,3.5546875,101,9,1.939453125,0.41046716106046044,0.9135042730500864,0.2909975062920132,0.06843812018632889,0.034892238676548004
val,0.24652619659900665,86.3125,3.658203125,92,9,1.9619140625,0.4151341030307949,0.9176158016766094,0.32723863343544624,0.07980266958475113,0.04050682857632637
val,0.22242066264152527,87.8125,3.646484375,90,9,1.947265625,0.42806232816018996,0.9186487617512449,0.3377570271895749,0.08735542744398117,0.04416688531637192
val,0.3318276107311249,83.1875,3.404296875,87,10,1.794921875,0.4341860667509623,0.9182082170964283,0.3269066350831295,0.10311818867921829,0.04904833063483238
val,0.18512484431266785,89.9375,3.578125,101,10,1.9560546875,0.41623844859085235,0.9445984846937955,0.3113336360903876,0.07444111257791519,0.049169138073921204
val,0.18613965809345245,89.1875,3.390625,92,9,1.630859375,0.423516783144393,0.877496963492657,0.35426769803243596,0.10605514049530029,0.04603737220168114
val,0.16319628059864044,90.625,3.390625,98,10,1.693359375,0.42410083027818235,0.8989635076256114,0.3640822570221892,0.10991937667131424,0.05834612622857094
val,0.15540984272956848,90.5,3.390625,93,10,1.6748046875,0.41940591311641096,0.929030147530037,0.3599316765623918,0.1086881160736084,0.05974464863538742
val,0.1548236608505249,90.4375,3.421875,101,10,1.697265625,0.4047091068691404,0.942253482343861,0.3351439877087584,0.09576362371444702,0.04156436026096344
val,0.1784694790840149,91.125,3.529296875,107,10,1.6513671875,0.39431337848608894,0.9341427554562627,0.3301192970619977,0.07489310204982758,0.053532592952251434
val (no noise),0.30868640542030334,84.6875,3.5546875,33,8,2.1875,0.5379806665587041,0.9135042730500864,0.32894512158085454,0.08120753616094589,0.03589417412877083
val (no noise),0.20274095237255096,88.5,3.658203125,26,8,2.21484375,0.5537601261230745,0.9176158016766094,0.372970367803326,0.0902027115225792,0.04646835848689079
val (no noise),0.18735641241073608,89.625,3.646484375,26,8,2.185546875,0.5634365228533909,0.9186487617512449,0.3864790366860239,0.1001618504524231,0.048113107681274414
val (no noise),0.302221417427063,83.6875,3.404296875,28,9,2.021484375,0.5596406483887857,0.9182082170964283,0.3532327856673287,0.11436007171869278,0.05655830353498459
val (no noise),0.15590354800224304,91.5625,3.578125,27,9,2.205078125,0.5537421460522376,0.9445984846937955,0.3608313711549598,0.0891532227396965,0.057450126856565475
val (no noise),0.1456039845943451,91.75,3.390625,28,8,1.8232421875,0.5440566101541178,0.877496963492657,0.4028422611199955,0.1212809607386589,0.05792778730392456
val (no noise),0.12959513068199158,92.75,3.390625,29,9,1.8818359375,0.5387693695253277,0.8989635076256114,0.4022388993247941,0.11979369074106216,0.0712331235408783
val (no noise),0.1277429312467575,91.8125,3.390625,29,9,1.853515625,0.5338498101808825,0.929030147530037,0.3990308832188907,0.12490371614694595,0.07118996232748032
val (no noise),0.11374922096729279,92.625,3.421875,30,9,1.9287109375,0.5328548926594545,0.942253482343861,0.3792085985939263,0.10833650827407837,0.049208372831344604
val (no noise),0.138902485370636,92.75,3.529296875,34,9,1.849609375,0.5160213718441242,0.9341427554562627,0.37538188171802195,0.07854058593511581,0.06145597621798515
