phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.514719545841217,75.625,2.625,100000,10,1.203125,,,,,
train,0.3103456497192383,81.8125,2.671875,100000,9,1.2568359375,,,,,
train,0.25523126125335693,83.5625,2.658203125,100000,8,1.2216796875,,,,,
train,0.24978458881378174,83.8125,2.6875,100000,7,1.291015625,,,,,
train,0.33181625604629517,80.0625,2.67578125,100000,9,1.31640625,,,,,
train,0.3812493681907654,77.875,2.763671875,100000,10,1.1220703125,,,,,
train,0.3631575107574463,77.9375,2.69140625,100000,9,1.0810546875,,,,,
train,0.22922749817371368,85.375,2.57421875,100000,9,1.0517578125,,,,,
train,0.28416576981544495,83.25,2.76953125,100000,10,1.2001953125,,,,,
train,0.3474614918231964,79.0,3.0,100000,6,1.2099609375,,,,,
val,0.2378270924091339,88.4375,2.771484375,21,7,1.2568359375,0.5819790534543863,0.9536744920805775,0.38541319456163686,0.07653491199016571,0.16928519308567047
val,0.29188069701194763,81.625,2.626953125,13,6,1.2568359375,0.656184850735791,0.9500258130499382,0.3791991842846922,0.24028190970420837,0.06464370340108871
val,0.22484000027179718,84.875,2.689453125,13,6,1.2587890625,0.6363315396395686,0.9560569439788429,0.3551139537859959,0.2528660297393799,0.13807521760463715
val,0.2502436935901642,83.875,2.689453125,12,6,1.3798828125,0.6487871934807636,0.9051376591485958,0.36791907824698683,0.2518966495990753,0.17512324452400208
val,0.2983938753604889,80.3125,2.578125,11,5,1.1923828125,0.6687518191407502,0.909997704224889,0.38441780665138375,0.23601987957954407,0.19552551209926605
val,0.3997761607170105,73.0,2.8125,9,5,1.1328125,0.711219181315593,0.9151419699334675,0.4149380300029526,0.32387641072273254,0.30513110756874084
val,0.27381807565689087,83.6875,2.576171875,12,6,1.0107421875,0.647837183312352,0.9415596277053098,0.37479910283844126,0.11321097612380981,0.12840530276298523
val,0.2745472192764282,84.1875,2.515625,14,6,1.05078125,0.6293585727609954,0.9517309270820106,0.4163137319099589,0.05275009199976921,0.08447223156690598
val,0.33254140615463257,80.5625,3.0,10,6,1.181640625,0.6775734315414732,0.8578017461614027,0.2855362473466642,0.11509968340396881,0.11450669914484024
val,0.28832221031188965,81.0625,3.0,10,6,1.181640625,0.6794869157773481,0.9028319813348251,0.3314452249440077,0.10379733890295029,0.1852654069662094
