epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.5453399419784546,73.8125,7.7890625,100000,10,5.21484375,,,,,
2,train,0.274368405342102,85.125,9.6171875,100000,10,6.3671875,,,,,
3,train,0.3107602596282959,84.5625,8.1640625,100000,10,5.0859375,,,,,
4,train,0.2101749777793884,88.0,8.078125,100000,10,5.265625,,,,,
5,train,0.392690360546112,79.5625,7.17578125,100000,10,5.08984375,,,,,
6,train,0.3237073123455047,82.6875,6.7109375,100000,7,4.72265625,,,,,
7,train,0.3288434743881225,81.75,6.7734375,100000,6,4.8671875,,,,,
8,train,0.2536158561706543,85.0625,6.84375,100000,10,4.7265625,,,,,
9,train,0.3436563611030578,81.6875,6.90625,100000,10,4.53515625,,,,,
10,train,0.3387338817119598,82.0,7.65625,100000,10,4.4453125,,,,,
1,val,0.2198151797056198,87.625,8.9765625,111,7,6.29296875,0.3904766298556557,0.8640044510047937,0.2630281616935737,0.0687044188380241,0.0333362407982349
2,val,0.1803116500377655,88.8125,9.21875,204,8,5.6953125,0.3257029710916012,0.9427375422902572,0.3290172146550861,0.061434019356966,0.0985415428876876
3,val,0.2211769074201584,87.375,7.55078125,137,8,4.96875,0.40120537859125,0.8881964896397825,0.2955157304780977,0.0899824947118759,0.0461881570518016
4,val,0.1858678609132766,88.4375,8.2578125,162,8,5.5546875,0.3754267225278375,0.902564101858902,0.3066858332872081,0.0891446098685264,0.0384620204567909
5,val,0.3426283299922943,83.1875,6.62109375,82,3,4.67578125,0.4851743510279328,0.9060533569491516,0.2917922319534846,0.2645220458507538,0.0161618813872337
6,val,0.2801537811756134,85.1875,6.7734375,57,4,5.04296875,0.5106453465017174,0.9002427502567938,0.2935974887336653,0.3058474361896515,0.1169463694095611
7,val,0.2673790454864502,83.5625,6.9140625,61,4,4.953125,0.4842432729878728,0.9124746762937682,0.299369784295734,0.2987530529499054,0.0935068354010582
8,val,0.2250003665685653,86.3125,7.12890625,80,7,4.87890625,0.4589433772274057,0.9301155847727977,0.2594031976297882,0.1137887090444564,0.0558534599840641
9,val,0.2669642269611358,85.3125,7.3359375,103,6,4.51171875,0.4310494656126229,0.9454366171356025,0.2711715120182142,0.0963030084967613,0.1039820462465286
10,val,0.2532247602939605,86.0625,7.8828125,123,7,4.765625,0.3999793363605829,0.9112388070866552,0.2244262411123552,0.0861145630478859,0.0547211058437824
1,val (no noise),0.2120632082223892,87.625,9.859375,22,7,6.97265625,0.578491642103844,0.8640044510047937,0.2982488229299102,0.0645819157361984,0.0345482565462589
2,val (no noise),0.1788661032915115,89.1875,10.1015625,30,8,6.29296875,0.5511469576147255,0.9427375422902572,0.357754661002774,0.0640837997198104,0.1160839274525642
3,val (no noise),0.2088290452957153,88.625,8.234375,27,8,5.50390625,0.5643841537117259,0.8881964896397825,0.3567992601476493,0.1217875033617019,0.0446365140378475
4,val (no noise),0.1765424460172653,89.1875,9.0625,22,8,6.1484375,0.5732672465277615,0.902564101858902,0.3775879469699841,0.1144766807556152,0.0302671734243631
5,val (no noise),0.2929292917251587,85.5,7.2734375,18,3,5.171875,0.6197101850333057,0.9060533569491516,0.3400611310147873,0.3329312205314636,0.0220380071550607
6,val (no noise),0.264674961566925,85.5625,7.3984375,12,4,5.55859375,0.647787243079287,0.9002427502567938,0.331043474671245,0.3731853067874908,0.1444550305604934
7,val (no noise),0.226298376917839,85.5625,7.51171875,15,4,5.421875,0.6204983173489902,0.9124746762937682,0.3322133828213734,0.3636143803596496,0.089699663221836
8,val (no noise),0.2160293161869049,86.3125,7.81640625,16,7,5.40234375,0.6155399176659007,0.9301155847727977,0.2982244060480992,0.1568906754255294,0.045854952186346
9,val (no noise),0.2478197067975998,85.875,8.03125,17,6,4.984375,0.6025537478983425,0.9454366171356025,0.3289430526697992,0.1440575420856475,0.0946034267544746
10,val (no noise),0.2201201766729354,88.0,8.671875,20,7,5.28125,0.580491897561712,0.9112388070866552,0.252883361914973,0.1316535770893097,0.0612262301146984
