phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.7287643551826477,58.84375,2.40234375,99599,11,1.064453125,,,,,
train,0.5187569260597229,67.6875,2.625,99282,9,1.2490234375,,,,,
train,0.49685874581336975,68.8125,2.873046875,98648,11,1.4208984375,,,,,
train,0.42871662974357605,72.125,2.87109375,98596,7,1.4267578125,,,,,
train,0.4729520380496979,70.5625,2.873046875,98651,10,1.39453125,,,,,
train,0.46184515953063965,70.375,2.87109375,98711,6,1.2763671875,,,,,
train,0.45366063714027405,70.3125,2.87109375,98609,6,1.265625,,,,,
train,0.45090338587760925,70.625,2.87109375,98674,6,1.267578125,,,,,
train,0.877820611000061,50.78125,1.994140625,99356,6,0.70458984375,,,,,
train,0.8278304934501648,50.6875,2.0703125,99336,5,0.751953125,,,,,
val,0.5329896807670593,69.4375,2.658203125,20,5,1.279296875,0.6117329954118398,0.9145587439227602,0.2702072238574843,0.10044914484024048,0.06298808753490448
val,0.5907688736915588,64.4375,2.900390625,27,5,1.4453125,0.5895251755638455,0.8677146388941106,0.27186482760711367,0.23112531006336212,0.07264679670333862
val,0.4255783259868622,73.5,2.900390625,32,6,1.4755859375,0.569461971361405,0.9196822792521842,0.25918068716722964,0.16396574676036835,0.023720690980553627
val,0.41637834906578064,72.1875,2.900390625,32,6,1.427734375,0.5662577237198012,0.9217062836930128,0.26418590519565643,0.16576224565505981,0.02801474928855896
val,0.5300478339195251,67.125,2.900390625,23,5,1.271484375,0.5983358939267402,0.9369412080481567,0.2787797715980503,0.27703094482421875,0.1595812886953354
val,0.4365519881248474,71.0625,2.900390625,28,5,1.291015625,0.5778892146468269,0.9324472536483258,0.28710129162346554,0.21247498691082,0.15648643672466278
val,0.44749096035957336,69.75,2.900390625,28,5,1.2744140625,0.5777460751258897,0.940899160792274,0.28307899524317737,0.2191975861787796,0.1546792984008789
val,0.445298433303833,69.4375,2.900390625,28,5,1.3154296875,0.5771362738068586,0.9397431061801076,0.2831841003061128,0.21254460513591766,0.1433415561914444
val,0.824462890625,49.40625,1.9833984375,11,4,0.66845703125,0.7661050882140629,0.8700670002735227,0.09431279926557357,0.2379966378211975,0.2621636688709259
val,0.9004207849502563,56.34375,2.2265625,19,5,0.91943359375,0.7006571627835687,0.8737012909059187,0.0774423650175038,0.04847217723727226,0.06559614837169647
val (no noise),0.50383061170578,70.375,2.658203125,6,4,1.5478515625,0.7492933122460363,0.9145587439227602,0.3387522467386028,0.12376213073730469,0.03889307752251625
val (no noise),0.5251224040985107,68.0625,2.900390625,7,4,1.7705078125,0.7419025313687055,0.8677146388941106,0.34199163641228963,0.2572188675403595,0.04351615905761719
val (no noise),0.3874484896659851,75.0,2.900390625,7,5,1.7705078125,0.7228444544188205,0.9196822792521842,0.3248951453210922,0.14462947845458984,0.011029964312911034
val (no noise),0.37848496437072754,75.625,2.900390625,7,5,1.7705078125,0.7228444544188205,0.9217062836930128,0.3248951453210922,0.14462947845458984,0.011029964312911034
val (no noise),0.4627684950828552,71.375,2.900390625,6,4,1.5244140625,0.749476045254313,0.9369412080481567,0.361899827084874,0.3420908451080322,0.13500262796878815
val (no noise),0.37780213356018066,74.875,2.900390625,7,4,1.529296875,0.7228444544188205,0.9324472536483258,0.3585856293797857,0.22930960357189178,0.12841661274433136
val (no noise),0.3781127631664276,74.1875,2.900390625,7,4,1.529296875,0.7228444544188205,0.940899160792274,0.3585856293797857,0.22930960357189178,0.12841661274433136
val (no noise),0.3777424097061157,73.5,2.900390625,7,4,1.529296875,0.7228444544188205,0.9397431061801076,0.3585856293797857,0.22930960357189178,0.12841661274433136
val (no noise),0.82408607006073,49.40625,1.9833984375,3,3,0.74072265625,0.8495347984067523,0.8700670002735227,0.17976320696704942,0.3384798467159271,0.5029085874557495
val (no noise),0.8932209014892578,57.5625,2.2265625,5,4,0.98291015625,0.7999784131144005,0.8737012909059187,0.14702971934007414,0.029531022533774376,0.0890805721282959
