phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.4989922344684601,76.125,3.478515625,100000,10,1.943359375,,,,,
train,0.24607281386852264,88.6875,3.548828125,100000,10,1.7587890625,,,,,
train,0.14149612188339233,93.375,3.544921875,100000,10,1.5927734375,,,,,
train,0.1383938044309616,93.375,3.578125,100000,10,1.537109375,,,,,
train,0.17752820253372192,90.0625,3.439453125,100000,10,1.4248046875,,,,,
train,0.14349140226840973,91.3125,3.4296875,100000,8,1.5517578125,,,,,
train,0.19329498708248138,89.6875,3.423828125,100000,9,1.5322265625,,,,,
train,0.2113804817199707,89.1875,3.3359375,100000,9,1.578125,,,,,
train,0.13628023862838745,92.0625,3.2890625,100000,10,1.5869140625,,,,,
train,0.14633487164974213,91.5,3.294921875,100000,10,1.513671875,,,,,
val,0.2691931128501892,85.6875,3.646484375,26,8,2.06640625,0.5759301123178096,0.9355830316029962,0.2893906680140834,0.19012141227722168,0.06636559218168259
val,0.16389942169189453,93.375,3.4765625,37,7,1.513671875,0.5059514909034242,0.9296556280800177,0.354637553030741,0.07670846581459045,0.05627253279089928
val,0.12580017745494843,93.75,3.51953125,47,7,1.533203125,0.4777706829248888,0.9230640269640048,0.3631616683284789,0.09243211150169373,0.07412518560886383
val,0.17881228029727936,91.25,3.45703125,28,8,1.3818359375,0.5415798116217012,0.8767759856725579,0.43066664756252315,0.45868000388145447,0.19835461676120758
val,0.1313752830028534,92.125,3.451171875,26,8,1.5703125,0.545933949211389,0.9174740083004372,0.4618829479080554,0.3023702800273895,0.14167694747447968
val,0.11809992790222168,92.5625,3.443359375,28,8,1.6201171875,0.5312611952360109,0.9357784450089778,0.44007182549657686,0.24295736849308014,0.13737984001636505
val,0.25925859808921814,87.5,3.5,28,8,1.5263671875,0.5561147637480531,0.8652112123317343,0.34675911281678484,0.02000288851559162,0.11330161988735199
val,0.1278858184814453,91.75,3.302734375,29,8,1.599609375,0.531448192463704,0.9624685830250361,0.3832560887369435,0.060213323682546616,0.06688761711120605
val,0.1127837523818016,93.25,3.318359375,30,7,1.5419921875,0.526260436347229,0.9356646080354469,0.4011958006472346,0.0870397686958313,0.15113897621631622
val,0.12444617599248886,92.75,3.357421875,30,7,1.55078125,0.5258829964315097,0.9070526192370201,0.3941464017864302,0.1093471422791481,0.10804786533117294
