phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.7827863097190857,56.59375,3.416015625,99824,10,2.2734375,,,,,
train,1.0443590879440308,39.0,2.755859375,99898,7,1.7548828125,,,,,
train,1.0420805215835571,38.9375,2.75390625,99899,5,1.75390625,,,,,
train,1.0468922853469849,38.71875,2.7578125,99890,6,1.7587890625,,,,,
train,1.0428575277328491,38.75,2.7578125,99867,2,1.7578125,,,,,
train,1.0423535108566284,38.75,2.755859375,99875,4,1.755859375,,,,,
train,1.0414090156555176,39.1875,2.7578125,99885,2,1.7568359375,,,,,
train,1.6028316020965576,20.953125,4.4375,99749,5,3.4375,,,,,
train,1.6140856742858887,20.15625,4.5,99774,2,3.501953125,,,,,
train,1.6139941215515137,20.171875,4.50390625,99716,2,3.50390625,,,,,
val,1.0377357006072998,39.53125,2.783203125,6,2,1.783203125,0.8006938019778627,0.846972648491829,0.279717664396443,0.6430473327636719,0.49007079005241394
val,1.0290234088897705,41.84375,2.71484375,6,2,1.71484375,0.7945042025543195,0.8711906932719817,0.27621665984619154,0.6109939217567444,0.4793047308921814
val,1.0254257917404175,38.59375,2.74609375,6,2,1.74609375,0.7972120284534183,0.8728713782050304,0.28298565269241643,0.6299823522567749,0.4926261007785797
val,1.0302191972732544,38.90625,2.744140625,6,2,1.744140625,0.798323840881803,0.9468863299505019,0.2811417858816689,0.6275805234909058,0.4892209768295288
val,1.0302438735961914,40.3125,2.748046875,6,2,1.7490234375,0.8003226152200232,0.9438343117029718,0.2807167478460237,0.629963755607605,0.4907400906085968
val,1.0307317972183228,39.3125,2.775390625,6,2,1.775390625,0.7970611603862099,0.9427614921271211,0.277370822221356,0.6309307217597961,0.4800533652305603
val,1.026149868965149,41.53125,2.712890625,6,2,1.7138671875,0.7950397679816875,0.94228412605346,0.27972306921318063,0.6115047335624695,0.48086124658584595
val,1.614372968673706,20.0625,4.5390625,5,2,3.5390625,0.7990049342323685,0.5636322668084743,0.011710728859881588,0.0019574002362787724,0.0003212427254766226
val,1.6134884357452393,20.359375,4.4609375,6,2,3.462890625,0.7934909590720662,0.5055540222460094,0.00465594099065993,0.0029432482551783323,0.0013561606174334884
val,1.6137868165969849,22.6875,4.49609375,6,2,3.498046875,0.7942850171048532,0.5768191553957783,-0.002309159279888109,0.0019006874645128846,0.00044170080218464136
val (no noise),1.0271332263946533,39.71875,3.509765625,2,2,2.509765625,0.8995410337186523,0.846972648491829,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.0237075090408325,41.625,3.509765625,2,2,2.509765625,0.8995410337186523,0.8711906932719817,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.0264087915420532,38.59375,3.509765625,2,2,2.509765625,0.8995410337186523,0.8728713782050304,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.025101661682129,38.71875,3.509765625,2,2,2.509765625,0.8995410337186523,0.9468863299505019,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.0245847702026367,40.4375,3.509765625,2,2,2.509765625,0.8995410337186523,0.9438343117029718,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.0245795249938965,39.40625,3.509765625,2,2,2.509765625,0.8995410337186523,0.9427614921271211,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.0216705799102783,41.4375,3.509765625,2,2,2.509765625,0.8995410337186523,0.94228412605346,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),1.6160660982131958,19.046875,6.0,1,2,5.0,1.0,0.5636322668084743,-0.0547495252281364,,
val (no noise),1.6153466701507568,20.5625,6.0,1,2,5.0,1.0,0.5055540222460094,-0.0547495252281364,,
val (no noise),1.615203857421875,22.6875,6.0,1,2,5.0,1.0,0.5768191553957783,-0.0547495252281364,,
