phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.7389024496078491,62.875,5.57421875,100000,11,3.365234375,,,,,
train,0.4940086603164673,72.375,11.0,100000,11,6.64453125,,,,,
train,0.42017924785614014,73.8125,11.0,100000,11,6.109375,,,,,
train,0.4985637962818146,72.75,11.0,100000,10,6.109375,,,,,
train,0.43847641348838806,74.375,11.0,100000,11,6.5234375,,,,,
train,0.41978511214256287,75.375,11.0,100000,11,6.4609375,,,,,
train,0.4386831521987915,73.1875,11.0,100000,11,6.80859375,,,,,
train,0.48477503657341003,72.375,11.0,100000,11,6.76171875,,,,,
train,0.3895986080169678,78.1875,11.0,100000,11,6.18359375,,,,,
train,0.38415536284446716,78.0,11.0,100000,11,6.359375,,,,,
val,0.7714273929595947,60.375,11.0,470,5,7.59765625,0.19496255400536722,0.9003112996789251,0.3269738837438366,0.11076539754867554,0.1332281529903412
val,0.41371428966522217,74.6875,11.0,427,6,5.9375,0.19988653980858406,0.8421873998660876,0.3004742962850439,0.13024340569972992,0.0672338530421257
val,0.3968600034713745,76.3125,11.0,479,6,6.25,0.18126756159273272,0.8749659061210737,0.27094691820591005,0.15847301483154297,0.04738911986351013
val,0.47769615054130554,71.375,11.0,450,8,6.390625,0.19712811204997027,0.9404224732409234,0.30962725196859814,0.10328259319067001,0.022266754880547523
val,0.3257387578487396,78.0,11.0,506,8,6.5625,0.164951895683757,0.9334854908946861,0.31034801017620806,0.03354078531265259,0.023002667352557182
val,0.41475799679756165,74.0625,11.0,421,6,6.88671875,0.2121661120663646,0.968021486643887,0.3153874262320369,0.08747722208499908,0.010965613648295403
val,0.43229809403419495,75.0,11.0,425,7,6.88671875,0.20335783235774507,0.9395486831062365,0.2763155686996014,0.054239772260189056,0.024580471217632294
val,0.4091317653656006,79.8125,11.0,523,7,6.609375,0.15048507078219375,0.9554789108815485,0.33520845698047513,0.12298442423343658,0.03975357487797737
val,0.326427698135376,78.9375,11.0,499,9,5.546875,0.16751114808641676,0.9130816585557865,0.39796923126759093,0.08477184176445007,0.0496135875582695
val,0.3074919283390045,82.4375,11.0,566,8,6.6015625,0.13609684377051445,0.968588754731569,0.3158405244917722,0.10964713990688324,0.032818254083395004
val (no noise),0.7705204486846924,60.59375,11.0,19,4,8.890625,0.6805786566443717,0.9003112996789251,0.3454990588393104,0.16250082850456238,0.1633613407611847
val (no noise),0.4092100262641907,73.8125,11.0,8,5,6.85546875,0.7153979806577127,0.8421873998660876,0.301141490489943,0.18591086566448212,0.1005353033542633
val (no noise),0.39106330275535583,76.125,11.0,14,5,7.31640625,0.6748764638321029,0.8749659061210737,0.2641345160258447,0.22401297092437744,0.08214513957500458
val (no noise),0.4669702351093292,73.0625,11.0,13,7,7.3984375,0.6926550923963922,0.9404224732409234,0.3279766559238317,0.14161118865013123,0.014744751155376434
val (no noise),0.3244280517101288,78.3125,11.0,14,7,7.61328125,0.6528979728926851,0.9334854908946861,0.31261563010194615,0.04484722763299942,0.04558035731315613
val (no noise),0.4029262661933899,74.5,11.0,8,5,7.98828125,0.7184827542261383,0.968021486643887,0.3240262799558424,0.12476080656051636,0.01084579061716795
val (no noise),0.39994296431541443,76.3125,11.0,7,6,8.0546875,0.7237970420236914,0.9395486831062365,0.3112992656307529,0.0768778994679451,0.012760487385094166
val (no noise),0.38691654801368713,80.625,11.0,17,6,7.75390625,0.6281391294465635,0.9554789108815485,0.35250330950147657,0.18642184138298035,0.04747653007507324
val (no noise),0.3214495778083801,79.125,11.0,15,8,6.390625,0.6541940622292017,0.9130816585557865,0.4180790308207122,0.12086626142263412,0.04144620522856712
val (no noise),0.3013972342014313,82.75,11.0,20,7,7.828125,0.6238205172438631,0.968588754731569,0.32968685551447763,0.14999347925186157,0.013574734330177307
