phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.9089858531951904,48.625,5.296875,100000,10,4.11328125,,,,,
train,0.7184228897094727,59.1875,6.359375,100000,10,4.78125,,,,,
train,0.5592265725135803,66.1875,5.921875,100000,10,4.66015625,,,,,
train,0.7277156114578247,56.78125,6.6171875,100000,10,5.5625,,,,,
train,0.7552193999290466,54.3125,6.61328125,100000,9,5.6015625,,,,,
train,0.754001796245575,54.4375,6.61328125,100000,10,5.60546875,,,,,
train,0.753535807132721,54.375,6.6171875,100000,9,5.61328125,,,,,
train,0.7508763074874878,55.46875,6.84375,100000,8,5.6015625,,,,,
train,0.5636352896690369,66.0,7.37109375,100000,10,5.68359375,,,,,
train,0.5960706472396851,62.75,7.3671875,100000,10,5.97265625,,,,,
val,0.8305327892303467,52.8125,5.8203125,10,2,4.8203125,0.70511828693003,0.9538200468896519,0.30150000445864367,0.5934157371520996,0.17659588158130646
val,0.6301673650741577,61.59375,6.16015625,17,3,5.16015625,0.6471249112905705,0.9489764799594311,0.21866236836550426,0.15114332735538483,0.0015884891618043184
val,0.5250768065452576,68.0625,5.9140625,52,6,4.33984375,0.5839305623909823,0.9571581642373308,0.2009795281815075,0.14213401079177856,0.0042665679939091206
val,0.7644925713539124,54.53125,6.5546875,17,3,5.5546875,0.6773227285356435,0.9177755806554512,0.3169634087801513,0.43037375807762146,0.23748527467250824
val,0.761164128780365,55.75,6.5234375,17,3,5.5234375,0.6785460871177693,0.9046776654484503,0.3074098364205797,0.44228601455688477,0.24059881269931793
val,0.7677360773086548,52.71875,6.5703125,18,3,5.5703125,0.6763127353636318,0.8911846411768586,0.31882037915443184,0.4322563111782074,0.23637448251247406
val,0.7635737061500549,53.9375,6.578125,16,3,5.578125,0.6814380640458185,0.8698301498495831,0.31298787623332935,0.4330573081970215,0.24054692685604095
val,0.5717636942863464,66.5625,7.3203125,41,4,5.79296875,0.5915773294709172,0.9490781168025062,0.27836783233277085,0.027974659577012062,0.05423729121685028
val,0.5439333915710449,65.0,7.28515625,39,4,5.7421875,0.595906320460502,0.9255457627784827,0.2719532367265775,0.03066791221499443,0.05934862792491913
val,0.589403510093689,64.9375,7.32421875,31,4,5.71484375,0.5950355781088408,0.9122298667458351,0.2965648153458459,0.07793205231428146,0.07090029865503311
val (no noise),0.8176748752593994,54.75,6.671875,4,2,5.671875,0.826224993246514,0.9538200468896519,0.32656771744022145,0.7479067444801331,0.29215964674949646
val (no noise),0.6122340559959412,63.09375,6.99609375,5,3,5.99609375,0.7752970397359696,0.9489764799594311,0.2603991099394385,0.20904605090618134,0.00260974676348269
val (no noise),0.48384976387023926,69.125,6.77734375,9,6,5.09765625,0.7277572100257454,0.9571581642373308,0.26856944642429187,0.20390674471855164,0.004926676861941814
val (no noise),0.7651202082633972,54.84375,7.546875,4,3,6.546875,0.8260765103975751,0.9177755806554512,0.35510971431734895,0.5380421876907349,0.5029035210609436
val (no noise),0.7620851993560791,55.53125,7.546875,4,3,6.546875,0.8260765103975751,0.9046776654484503,0.35510971431734895,0.5380421876907349,0.5029035210609436
val (no noise),0.7683050632476807,52.8125,7.546875,4,3,6.546875,0.8260765103975751,0.8911846411768586,0.35510971431734895,0.5380421876907349,0.5029035210609436
val (no noise),0.7645407319068909,53.84375,7.546875,4,3,6.546875,0.8260765103975751,0.8698301498495831,0.35510971431734895,0.5380421876907349,0.5029035210609436
val (no noise),0.5714152455329895,66.625,8.453125,6,4,6.8125,0.7732038875959517,0.9490781168025062,0.34169127489421436,0.032786883413791656,0.11215250939130783
val (no noise),0.5451077222824097,65.125,8.453125,5,4,6.8125,0.7748901058098303,0.9255457627784827,0.3413736203997976,0.03388287127017975,0.1127828061580658
val (no noise),0.5848419070243835,64.8125,8.453125,5,4,6.72265625,0.7752970397359696,0.9122298667458351,0.34568119561839084,0.0876072496175766,0.11264431476593018
