phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6665431261062622,67.3125,3.587890625,99831,10,2.3046875,,,,,
train,0.3854297995567322,81.75,4.01171875,99789,10,2.69921875,,,,,
train,0.29288190603256226,86.0,4.1015625,99804,10,2.703125,,,,,
train,0.31078580021858215,84.1875,4.328125,99780,10,2.88671875,,,,,
train,0.4984774887561798,73.125,4.5,99721,10,2.990234375,,,,,
train,0.4998319447040558,73.0,4.5,99771,10,2.896484375,,,,,
train,0.44335320591926575,74.8125,4.49609375,99751,8,2.89453125,,,,,
train,0.4489462077617645,74.0,4.50390625,99751,8,2.8515625,,,,,
train,0.43020889163017273,75.0,4.5,99795,7,2.833984375,,,,,
train,0.4105006754398346,75.8125,4.5,99765,8,2.7421875,,,,,
val,0.4325319826602936,79.25,4.0546875,102,7,2.806640625,0.45002759969005246,0.9126178655058564,0.21285527438770263,0.018663745373487473,0.03486400470137596
val,0.3565284311771393,85.0,4.02734375,130,9,2.654296875,0.395695662297453,0.8603738492650228,0.22136862390502554,0.019900767132639885,0.02015719935297966
val,0.30096200108528137,85.0625,4.29296875,141,9,2.84765625,0.3608155263857358,0.8797511191301333,0.20898062778817209,0.03209661692380905,0.0312050711363554
val,0.4266124665737152,76.9375,4.515625,86,6,3.005859375,0.42013465552242646,0.8808006098301158,0.2679554351125066,0.15381892025470734,0.11231515556573868
val,1.6511942148208618,42.9375,4.4453125,50,5,3.150390625,0.5451227422081448,0.911358571735505,0.16978275611576524,0.03405195102095604,0.035422854125499725
val,0.536095142364502,69.875,4.4765625,63,4,2.787109375,0.4481639497371135,0.9273795083122893,0.2843829356844741,0.0781463235616684,0.22094182670116425
val,0.6195956468582153,64.6875,4.5234375,62,4,2.822265625,0.47564084403452145,0.92279118747734,0.25553514112722703,0.0851106271147728,0.26172733306884766
val,0.5790663361549377,70.9375,4.45703125,58,4,2.841796875,0.4605841462322122,0.910730946973473,0.2714723749876566,0.0700928345322609,0.26012054085731506
val,0.4889894425868988,73.5625,4.48046875,59,4,2.79296875,0.4473730659897205,0.9212563372309457,0.2928197611407947,0.07640665024518967,0.22774989902973175
val,0.4102272689342499,75.375,4.515625,59,5,2.75390625,0.44779841189777003,0.9314867691271398,0.28237247979190366,0.11375510692596436,0.10654883086681366
val (no noise),0.3878358006477356,81.125,5.36328125,35,7,3.955078125,0.6004799946780711,0.9126178655058564,0.3413366716688776,0.01585424318909645,0.02802751027047634
val (no noise),0.2918888032436371,87.1875,5.31640625,48,9,3.75390625,0.5232051000016809,0.8603738492650228,0.3609916130668499,0.0235246904194355,0.020037898793816566
val (no noise),0.24387401342391968,86.5625,5.6953125,39,9,3.98046875,0.5454504273806486,0.8797511191301333,0.34008172591783015,0.033741578459739685,0.018051287159323692
val (no noise),0.3264998197555542,80.4375,6.0,23,6,4.203125,0.6129793062191962,0.8808006098301158,0.37483888492198775,0.1810295134782791,0.06921063363552094
val (no noise),1.6987745761871338,42.34375,6.0,14,5,4.57421875,0.7204783969673445,0.911358571735505,0.23987153619904686,0.026015188544988632,0.04016868770122528
val (no noise),0.35060951113700867,76.9375,6.0,11,4,3.892578125,0.6865290689415859,0.9273795083122893,0.40428067948717306,0.27513816952705383,0.16469834744930267
val (no noise),0.47883373498916626,72.0,6.0,12,4,3.900390625,0.691003943214674,0.92279118747734,0.33897745291049064,0.1626121997833252,0.2761915624141693
val (no noise),0.3790925443172455,73.0,6.0,9,4,4.02734375,0.6866868138926527,0.910730946973473,0.3734801871362666,0.1422378420829773,0.177374467253685
val (no noise),0.32450753450393677,79.625,6.0,9,4,3.896484375,0.6979918609383153,0.9212563372309457,0.418930937349819,0.29655396938323975,0.24618709087371826
val (no noise),0.3233543336391449,78.9375,6.0,8,5,3.7734375,0.6988368155817913,0.9314867691271398,0.41055954105804043,0.2819276452064514,0.1865711212158203
