phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.541273832321167,73.8125,3.15234375,99992,11,1.580078125,,,,,
train,0.2259509116411209,89.375,3.376953125,99991,11,1.708984375,,,,,
train,0.16396917402744293,91.6875,3.3984375,99998,11,1.7578125,,,,,
train,0.15926313400268555,92.375,3.447265625,99998,11,1.7099609375,,,,,
train,0.1330064982175827,93.5625,3.462890625,99992,11,1.6865234375,,,,,
train,0.14907188713550568,93.0,3.5234375,99995,11,1.69921875,,,,,
train,0.11487903445959091,94.5,3.509765625,99993,11,1.6279296875,,,,,
train,0.16406218707561493,91.875,3.267578125,99993,11,1.4873046875,,,,,
train,0.13898226618766785,92.8125,3.556640625,99995,11,1.587890625,,,,,
train,0.11950307339429855,93.5,3.685546875,99996,11,1.65625,,,,,
val,0.2680596709251404,87.625,3.3984375,68,8,1.7294921875,0.49366922214135944,0.9296877673798575,0.3755868496821907,0.10549471527338028,0.11422105133533478
val,0.18356822431087494,90.8125,3.384765625,83,9,1.7900390625,0.46747677315607294,0.9621412977272867,0.33194291556066297,0.091929130256176,0.07065100222826004
val,0.13555245101451874,93.0625,3.41796875,100,10,1.740234375,0.436081735056586,0.9459118129814117,0.36159399308884266,0.088689886033535,0.08938752114772797
val,0.12493500858545303,93.5625,3.431640625,104,9,1.634765625,0.4144973690912831,0.9558085735295756,0.3705552906820557,0.11694241315126419,0.08683750033378601
val,0.1261773556470871,93.375,3.458984375,103,9,1.7177734375,0.4271461561352137,0.9471480402251109,0.36999901419457026,0.10167080163955688,0.1095556989312172
val,0.11071135848760605,95.4375,3.5,107,11,1.6943359375,0.40478374121626215,0.9268089044813694,0.3936673629774911,0.1215774193406105,0.08110391348600388
val,0.4634998142719269,82.9375,3.142578125,95,11,1.4501953125,0.4780013481116384,0.8990071594037248,0.3513408587303488,0.04095610976219177,0.04186832532286644
val,0.3394920825958252,86.5,3.212890625,87,10,1.505859375,0.471898557627328,0.8573243828218338,0.3727370590952646,0.012113125063478947,0.036866672337055206
val,0.09927734732627869,93.875,3.58203125,95,10,1.634765625,0.43079415792628173,0.9259237702116225,0.4074578036946533,0.08216635882854462,0.030970612540841103
val,0.09986506402492523,93.9375,3.630859375,100,11,1.6513671875,0.42466561129806324,0.9280555374441886,0.4073412062214913,0.058375511318445206,0.0421198345720768
val (no noise),0.25130191445350647,88.4375,3.3984375,29,7,1.798828125,0.5491681434866912,0.9296877673798575,0.39158139531504155,0.11615461111068726,0.1297840029001236
val (no noise),0.16503220796585083,91.75,3.384765625,35,8,1.8623046875,0.5215757557835365,0.9621412977272867,0.344929770831136,0.09900028258562088,0.07796202600002289
val (no noise),0.12225966155529022,93.75,3.41796875,48,9,1.8203125,0.49246051073833785,0.9459118129814117,0.3764752617526477,0.09731999784708023,0.09846939146518707
val (no noise),0.10982010513544083,94.375,3.431640625,47,8,1.73046875,0.4757583455283475,0.9558085735295756,0.39017755272882737,0.13015933334827423,0.09803929179906845
val (no noise),0.11162719130516052,94.0625,3.458984375,45,8,1.78515625,0.4802711521134496,0.9471480402251109,0.3881449694733581,0.11116030067205429,0.1162407323718071
val (no noise),0.09655878692865372,95.75,3.5,57,10,1.751953125,0.45136450264674566,0.9268089044813694,0.40760284789251144,0.13114823400974274,0.0893690288066864
val (no noise),0.4264920949935913,83.875,3.142578125,46,10,1.505859375,0.525519686617883,0.8990071594037248,0.3602001945701019,0.04042796418070793,0.03959638997912407
val (no noise),0.3116803765296936,87.3125,3.212890625,38,9,1.568359375,0.5209041075452068,0.8573243828218338,0.383571191052818,0.00987809244543314,0.04018333554267883
val (no noise),0.07807484269142151,95.0625,3.58203125,38,9,1.685546875,0.4871181477256591,0.9259237702116225,0.42607188245348937,0.08463535457849503,0.033366765826940536
val (no noise),0.08339907974004745,94.6875,3.630859375,36,10,1.7021484375,0.4886248394857836,0.9280555374441886,0.4290604841548468,0.06161930039525032,0.04728149622678757
