phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.7271355390548706,59.75,2.23828125,100000,10,1.1171875,,,,,
train,0.488541841506958,73.75,2.90625,100000,10,1.4052734375,,,,,
train,0.3605753779411316,78.6875,3.0859375,100000,10,1.66796875,,,,,
train,0.3543224334716797,78.8125,3.119140625,100000,10,1.671875,,,,,
train,0.35275307297706604,78.0,3.19921875,100000,10,1.6142578125,,,,,
train,0.34192928671836853,77.9375,3.24609375,100000,10,1.81640625,,,,,
train,0.3402635157108307,77.75,3.248046875,100000,10,1.806640625,,,,,
train,0.33939117193222046,77.6875,3.248046875,100000,10,1.8037109375,,,,,
train,0.4488438665866852,72.375,3.173828125,100000,10,1.8310546875,,,,,
train,0.4760013818740845,69.375,3.12109375,100000,10,1.8076171875,,,,,
val,0.5437930226325989,68.0625,2.271484375,42,10,1.0732421875,0.6891559510778174,0.7365994677709393,0.2608604879946041,0.01104662287980318,0.08863815665245056
val,0.3787044286727905,78.3125,3.01171875,69,10,1.5751953125,0.606838894785057,0.8150202514104814,0.27069388365183805,0.08546492457389832,0.020278451964259148
val,0.33279573917388916,81.625,3.134765625,79,10,1.6767578125,0.5934070396385631,0.8805965584464237,0.310814004177929,0.11868739128112793,0.022994734346866608
val,0.3170137107372284,81.625,3.134765625,91,10,1.662109375,0.5838441714749434,0.8919573205155981,0.3099269382851971,0.13977070152759552,0.020681127905845642
val,0.356781929731369,77.0,3.228515625,84,10,1.779296875,0.6077804703993466,0.9070134820253222,0.34236587390187795,0.15673859417438507,0.012665153481066227
val,0.34312382340431213,76.9375,3.25390625,74,10,1.7919921875,0.6192338339329875,0.9037795104916924,0.3603234216272318,0.18473593890666962,0.03325020149350166
val,0.35317379236221313,78.8125,3.25390625,82,10,1.8017578125,0.6153970645144016,0.889801787058266,0.34063952589428725,0.17501188814640045,0.022084448486566544
val,0.3326885402202606,78.25,3.25390625,90,10,1.779296875,0.6038076827205932,0.8814158457728687,0.34003925460267315,0.16851657629013062,0.031362421810626984
val,0.47310200333595276,69.9375,3.134765625,68,10,1.9189453125,0.6650346415058137,0.8975014863899596,0.2797690769092534,0.08750241994857788,0.017904989421367645
val,0.4743577241897583,70.0625,3.134765625,71,10,1.8193359375,0.6713032144432824,0.8796564011811335,0.27438505363108634,0.07908260077238083,0.013420912437140942
val (no noise),0.5316805243492126,68.4375,2.271484375,15,4,1.0966796875,0.7213706164186193,0.7365994677709393,0.27468691410839335,0.011893448419868946,0.22323568165302277
val (no noise),0.3144415020942688,79.9375,3.01171875,10,5,1.625,0.6731340934057078,0.8150202514104814,0.28418095902665075,0.11837780475616455,0.04255751520395279
val (no noise),0.29747432470321655,82.6875,3.134765625,11,5,1.7353515625,0.6686190750107809,0.8805965584464237,0.3235774963745306,0.14455296099185944,0.03907075896859169
val (no noise),0.2960740029811859,82.75,3.134765625,11,5,1.7265625,0.6663548563306836,0.8919573205155981,0.3224173060442997,0.16458886861801147,0.03329414874315262
val (no noise),0.3241625428199768,78.3125,3.228515625,10,5,1.841796875,0.6882352585839033,0.9070134820253222,0.35093340129228223,0.19392932951450348,0.019008109346032143
val (no noise),0.3222430944442749,78.125,3.25390625,8,5,1.869140625,0.6988455416680066,0.9037795104916924,0.3684398779693784,0.21181029081344604,0.06540670990943909
val (no noise),0.31914353370666504,80.0625,3.25390625,8,6,1.869140625,0.6988455416680066,0.889801787058266,0.34602134841273574,0.19945575296878815,0.05570170283317566
val (no noise),0.3207889795303345,78.8125,3.25390625,8,6,1.869140625,0.6988455416680066,0.8814158457728687,0.34602134841273574,0.19945575296878815,0.05570170283317566
val (no noise),0.4563330113887787,70.6875,3.134765625,7,5,1.9912109375,0.7394661970660965,0.8975014863899596,0.2945199286488191,0.0990447923541069,0.014599930495023727
val (no noise),0.4559449553489685,70.5625,3.134765625,6,5,1.8935546875,0.7487350941508295,0.8796564011811335,0.29291260103978145,0.09429940581321716,0.016473550349473953
