epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6933689117431641,63.0,5.15625,100000,10,3.7265625,,,,,
2,train,0.3812748193740845,77.125,5.734375,100000,10,4.25390625,,,,,
3,train,0.3793419003486633,77.125,5.6640625,100000,10,4.16015625,,,,,
4,train,0.3857977092266083,76.5,5.64453125,100000,10,4.1796875,,,,,
5,train,0.3392790555953979,81.5,7.6015625,100000,10,5.4296875,,,,,
6,train,0.3463231325149536,81.375,7.99609375,100000,10,5.4296875,,,,,
7,train,0.2918450534343719,83.6875,8.0,100000,10,5.23046875,,,,,
8,train,0.2379780113697052,86.8125,7.99609375,100000,9,5.19140625,,,,,
9,train,0.2007501423358917,88.1875,7.99609375,100000,9,5.34765625,,,,,
10,train,0.2057894319295883,87.9375,7.9765625,100000,10,5.23828125,,,,,
1,val,0.4129901826381683,74.5,5.859375,72,7,4.61328125,0.497578579522337,0.9071500062253152,0.2383170002781379,0.0604454055428504,0.0066367886029183
2,val,0.3754327595233917,77.0,5.8359375,127,8,4.3046875,0.4510025484734001,0.8762041830149399,0.2398980652182116,0.0689580142498016,0.0126976454630494
3,val,0.3549772799015045,77.1875,5.7421875,92,8,4.3828125,0.4844371269953544,0.917780622336562,0.2084261264280798,0.050105296075344,0.011081263422966
4,val,0.3699969053268432,75.625,5.7578125,105,6,4.29296875,0.4865852206160568,0.9286764247247474,0.2359891510417832,0.0663822665810585,0.0181761719286441
5,val,0.220570370554924,87.1875,8.015625,201,9,5.71875,0.2956724194765803,0.9224364993542084,0.2717917870257408,0.0211845971643924,0.037136010825634
6,val,0.2656436860561371,85.8125,7.98828125,272,8,5.3125,0.2474886305923613,0.9429744345198656,0.2437058434053632,0.0466526970267295,0.0446537509560585
7,val,0.2023018896579742,88.0,8.0546875,293,9,5.375,0.2386335935609059,0.8601290087176916,0.2373051253549067,0.0327208712697029,0.0187201704829931
8,val,0.1999115198850631,87.8125,7.95703125,232,9,5.47265625,0.258580800801204,0.9312288729112436,0.2483439327358406,0.0242394134402275,0.0141407046467065
9,val,0.2003616690635681,88.5,8.0234375,245,9,5.4296875,0.2556871754116606,0.8701499599862896,0.232278726871919,0.0166276469826698,0.008340073749423
10,val,0.1745949387550354,88.6875,8.0234375,277,9,5.18359375,0.2378822642388149,0.866118614055494,0.2757021961543281,0.0211237855255603,0.0415568724274635
1,val (no noise),0.3830233812332153,75.8125,7.90625,12,7,6.54296875,0.676922076169685,0.9071500062253152,0.3464084510923458,0.0893299430608749,0.0088657541200518
2,val (no noise),0.3535596430301666,77.5,7.90625,19,8,6.125,0.6459316668344915,0.8762041830149399,0.3561840398076679,0.1250464916229248,0.0112504307180643
3,val (no noise),0.3452178239822387,77.125,7.78515625,10,8,6.22265625,0.684441606020686,0.917780622336562,0.3425079533436054,0.1066335067152977,0.0100599257275462
4,val (no noise),0.3707103431224823,74.625,7.78515625,10,6,6.12890625,0.6923298972525533,0.9286764247247474,0.3707912288395014,0.1162776723504066,0.025755425915122
5,val (no noise),0.2045350521802902,88.4375,11.0,20,9,7.93359375,0.5918370650680617,0.9224364993542084,0.3814394302545625,0.021347340196371,0.031616635620594
6,val (no noise),0.2259562164545059,86.5,11.0,24,8,7.44921875,0.5878695141129131,0.9429744345198656,0.3303117733157203,0.0483666248619556,0.0551872514188289
7,val (no noise),0.1956719607114792,87.5,11.0,21,9,7.49609375,0.5733243882171377,0.8601290087176916,0.298810678221251,0.0299808979034423,0.0191417261958122
8,val (no noise),0.1864731907844543,88.1875,11.0,26,9,7.68359375,0.5672905244654483,0.9312288729112436,0.3152670814598417,0.0365473814308643,0.0079664643853902
9,val (no noise),0.1962926685810089,88.625,11.0,24,9,7.51953125,0.5750115976511507,0.8701499599862896,0.3236211161494928,0.0246335957199335,0.0042174775153398
10,val (no noise),0.1753488630056381,88.625,11.0,21,9,7.3046875,0.5820021115056957,0.866118614055494,0.4249930044687949,0.0346755348145961,0.0359458774328231
