epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7716060280799866,58.90625,2.97265625,99939,10,1.609375,,,,,
2,train,0.5661531090736389,68.0625,3.353515625,99860,10,1.9033203125,,,,,
3,train,0.4299070239067077,75.5625,3.37109375,99878,10,1.7626953125,,,,,
4,train,0.6522433757781982,64.1875,3.982421875,99662,10,2.064453125,,,,,
5,train,0.6444039344787598,63.875,3.80078125,99792,10,2.041015625,,,,,
6,train,0.640600323677063,62.21875,3.74609375,99803,10,2.0546875,,,,,
7,train,0.6591929197311401,62.0,3.587890625,99838,10,1.98046875,,,,,
8,train,0.5543912649154663,66.3125,3.138671875,99938,10,1.7705078125,,,,,
9,train,0.6183047890663147,63.4375,3.46875,99898,10,1.87890625,,,,,
10,train,0.5899526476860046,64.8125,3.59375,99798,10,2.111328125,,,,,
1,val,0.5855591893196106,66.4375,3.259765625,135,10,1.8876953125,0.5102419301017578,0.9341237560274024,0.2873996637302053,0.141624704003334,0.0166679751127958
2,val,0.4614968001842499,74.5,3.3828125,183,10,1.8193359375,0.4353284660456022,0.8777998261937472,0.3048325996521696,0.0669296160340309,0.0518722347915172
3,val,0.4021033644676208,75.1875,3.3828125,179,10,1.802734375,0.4322208975176813,0.8699073221596844,0.2895036062829871,0.0762061849236488,0.0535140298306942
4,val,0.6236810088157654,65.5,4.0,199,10,2.037109375,0.4091089873785382,0.8270914014908118,0.2802379956786971,0.09415815025568,0.0721092149615287
5,val,0.6387811303138733,62.6875,3.76171875,159,10,2.060546875,0.4649127737263446,0.8199786003930214,0.2941103457843607,0.1336817592382431,0.0836906656622886
6,val,0.669239342212677,59.46875,3.76171875,161,10,2.05078125,0.4591210092279847,0.8478878912319552,0.2968884514038623,0.1416077017784118,0.0885623469948768
7,val,0.5545255541801453,65.125,3.125,136,10,1.7763671875,0.5120231527248853,0.8075283424363642,0.1832763053572688,0.0890930816531181,0.0507477521896362
8,val,0.7600398063659668,55.03125,3.50390625,147,10,2.041015625,0.5263837612785389,0.9084310065824436,0.2321243619249336,0.1829338669776916,0.057564403861761
9,val,0.5085155963897705,68.125,3.384765625,164,10,1.888671875,0.4720024176112899,0.9074194524542584,0.2313896554874053,0.1364801675081253,0.0284149479120969
10,val,0.5873730182647705,63.21875,3.638671875,180,10,2.1328125,0.4549811662293984,0.941755149317234,0.308396257008438,0.0967438817024231,0.0049637015908956
1,val (no noise),0.5587552189826965,67.9375,3.259765625,6,5,2.25,0.7681979837937538,0.9341237560274024,0.3247525582451437,0.1646535545587539,0.0595351494848728
2,val (no noise),0.3991152644157409,76.5,3.3828125,11,5,2.171875,0.6838890536101623,0.8777998261937472,0.3714997918589441,0.0883451476693153,0.1638117581605911
3,val (no noise),0.3192442059516907,78.125,3.3828125,10,5,2.095703125,0.6799863847409031,0.8699073221596844,0.356222921784567,0.1006395816802978,0.2158967703580856
4,val (no noise),0.4593571424484253,70.5625,4.0,6,5,2.50390625,0.7487441432274001,0.8270914014908118,0.3704144068838325,0.2174436300992965,0.2354185581207275
5,val (no noise),0.5414005517959595,64.9375,3.76171875,5,4,2.50390625,0.7751317869962693,0.8199786003930214,0.3630882756078052,0.316742330789566,0.1953602582216262
6,val (no noise),0.5397914052009583,64.0,3.76171875,5,4,2.50390625,0.7751317869962693,0.8478878912319552,0.3630882756078052,0.316742330789566,0.1953602582216262
7,val (no noise),0.5155855417251587,66.625,3.125,6,5,2.125,0.758693568918579,0.8075283424363642,0.2302262035546969,0.1405195444822311,0.1553685963153839
8,val (no noise),0.7480645179748535,54.21875,3.50390625,4,5,2.50390625,0.8240110219239246,0.9084310065824436,0.2656006017633158,0.2829726934432983,0.2538190484046936
9,val (no noise),0.4635102152824402,70.25,3.384765625,6,5,2.265625,0.7502333939155927,0.9074194524542584,0.2780962271476876,0.1896557211875915,0.0875270664691925
10,val (no noise),0.5337790846824646,64.625,3.638671875,5,5,2.638671875,0.7748574110905189,0.941755149317234,0.3572355798021868,0.2042129635810852,0.0079397587105631
