epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7134675979614258,57.5,2.205078125,99000,10,1.0576171875,,,,,
2,train,0.618532121181488,60.5,2.248046875,98939,10,1.1103515625,,,,,
3,train,0.6174302697181702,60.65625,2.248046875,98947,10,1.111328125,,,,,
4,train,0.7885110378265381,54.21875,2.365234375,98754,10,1.2060546875,,,,,
5,train,1.616730809211731,20.078125,3.0,97810,10,1.724609375,,,,,
6,train,1.6154428720474243,19.953125,3.0,97750,10,1.724609375,,,,,
7,train,1.6146700382232666,20.21875,3.0,97762,10,1.7255859375,,,,,
8,train,1.614633321762085,19.890625,3.0,97882,10,1.7197265625,,,,,
9,train,1.5293354988098145,23.9375,3.0,97763,10,1.6318359375,,,,,
10,train,1.1269869804382324,39.6875,3.0,97755,10,1.4169921875,,,,,
1,val,0.6193540692329407,61.40625,2.240234375,53,10,1.1025390625,0.6776246960538859,0.931709866621433,0.3426566496946013,0.2472851872444152,0.07268987596035
2,val,0.6072162985801697,59.875,2.240234375,49,10,1.1005859375,0.6781779111540374,0.9226240446277642,0.3400838304743606,0.2602808475494385,0.0696779787540435
3,val,0.6082199215888977,60.875,2.240234375,50,10,1.087890625,0.6698801364986959,0.910196151729835,0.3341316445164881,0.2504423260688782,0.0792147293686866
4,val,1.6184169054031372,20.671875,3.0,37,10,1.716796875,0.7862035551625165,0.8743623298886583,-0.0103216157234591,0.0019114328315481,0.0035375878214836
5,val,1.6148977279663086,20.5625,3.0,35,10,1.744140625,0.8043496758298746,0.845443084896969,-0.0019761249587716,0.0016511566936969,0.0047166976146399
6,val,1.615088701248169,20.0625,3.0,34,10,1.7587890625,0.8134624985351876,0.8257659473885477,-0.0088341311021363,0.0013109445571899,0.0069848713465034
7,val,1.6177678108215332,19.65625,3.0,38,10,1.724609375,0.789297376611746,0.8085614774848002,-0.018760937344536,0.0013731805374845,0.0060437563806772
8,val,1.6140382289886477,20.15625,3.0,33,10,1.755859375,0.8118413857098515,0.7221105433868845,-0.0246630390415589,0.0026278016157448,0.0038211999926716
9,val,1.19413423538208,34.78125,3.0,50,10,1.3623046875,0.7032384468745301,0.9168916154874076,0.143102858798434,0.1966293007135391,0.0969522446393966
10,val,0.8387643098831177,55.65625,3.0,53,10,1.3828125,0.626583091113549,0.9523968739856608,0.2646163900994268,0.2804857194423675,0.0436628349125385
1,val (no noise),0.5938327312469482,62.1875,2.240234375,4,3,1.240234375,0.7991151578321428,0.931709866621433,0.3609392998584856,0.3360417187213897,0.1669100075960159
2,val (no noise),0.59337317943573,60.59375,2.240234375,4,3,1.240234375,0.7991151578321428,0.9226240446277642,0.3609392998584856,0.3360417187213897,0.1669100075960159
3,val (no noise),0.5961695313453674,61.28125,2.240234375,4,3,1.240234375,0.7991151578321428,0.910196151729835,0.3609392998584856,0.3360417187213897,0.1669100075960159
4,val (no noise),1.617861032485962,19.5625,3.0,1,2,2.0,1.0,0.8743623298886583,-0.0547495252281364,,
5,val (no noise),1.6145421266555786,20.671875,3.0,1,2,2.0,1.0,0.845443084896969,-0.0547495252281364,,
6,val (no noise),1.614960551261902,20.15625,3.0,1,2,2.0,1.0,0.8257659473885477,-0.0547495252281364,,
7,val (no noise),1.6177548170089722,19.859375,3.0,1,2,2.0,1.0,0.8085614774848002,-0.0547495252281364,,
8,val (no noise),1.614041090011597,20.0625,3.0,1,2,2.0,1.0,0.7221105433868845,-0.0547495252281364,,
9,val (no noise),1.05934476852417,38.0,3.0,2,3,1.501953125,0.8995410337186523,0.9168916154874076,0.3009724688440193,0.9961947798728944,0.9961947798728944
10,val (no noise),0.6316538453102112,62.59375,3.0,4,4,1.509765625,0.7991151578321428,0.9523968739856608,0.3619562238544113,0.6629096269607544,0.1125505343079567
