phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.9138299822807312,47.65625,2.169921875,97930,11,0.96923828125,,,,,
train,0.6478263139724731,59.125,2.24609375,98020,6,0.92919921875,,,,,
train,0.7725669741630554,54.9375,2.97265625,96056,8,1.3359375,,,,,
train,0.6888633370399475,57.625,3.0,96072,7,1.357421875,,,,,
train,0.6778587698936462,57.8125,3.0,96071,7,1.359375,,,,,
train,0.6763431429862976,57.875,3.0,95900,6,1.3603515625,,,,,
train,1.2368433475494385,35.90625,3.0,96036,7,1.546875,,,,,
train,1.6154359579086304,20.125,3.0,96031,3,1.6796875,,,,,
train,1.6146295070648193,19.953125,3.0,95883,3,1.681640625,,,,,
train,1.61429762840271,20.0625,3.0,95995,3,1.6787109375,,,,,
val,0.6440971493721008,59.875,2.244140625,9,5,0.92333984375,0.7180612879849767,0.9099135347752533,0.29053253070713025,0.2727377116680145,0.11828547716140747
val,0.6439146995544434,60.28125,2.244140625,9,5,0.91455078125,0.7201485455031604,0.8939087289535186,0.29228445631701355,0.27485042810440063,0.13024230301380157
val,0.6758626699447632,58.78125,3.0,12,6,1.384765625,0.6701235620884927,0.95286748925826,0.2463673679366395,0.1013132706284523,0.07833682745695114
val,0.6602879762649536,59.96875,3.0,12,6,1.3740234375,0.6745919710668098,0.9433497590170354,0.25706528609163043,0.1017049252986908,0.07818559557199478
val,0.65206378698349,59.375,3.0,12,6,1.384765625,0.6773480454473164,0.9633959375459022,0.2544859630700165,0.10921113938093185,0.08108362555503845
val,0.6732047200202942,60.78125,3.0,12,6,1.3720703125,0.6716150374873548,0.9641825527413408,0.24789798445418731,0.09929563850164413,0.07397789508104324
val,1.6136424541473389,19.15625,3.0,4,3,1.6826171875,0.8507727676424228,0.7995504092209418,0.003920571290166282,0.0004755876143462956,0.0007546768756583333
val,1.6150447130203247,19.65625,3.0,4,3,1.6494140625,0.854051926489053,0.8003392448456406,0.003947814661965811,0.001631958526559174,0.0013260208070278168
val,1.6121331453323364,20.265625,3.0,4,3,1.6708984375,0.8539466488959468,0.8041265765273742,-0.00700865668751086,0.0025337357074022293,0.0002693487622309476
val,1.613403081893921,19.5625,3.0,4,3,1.6552734375,0.8494328821069036,0.8159872700087237,0.004557503979736381,0.0018119406886398792,0.0009975951397791505
val (no noise),0.6013352274894714,62.40625,2.244140625,4,4,0.98486328125,0.7992716115873693,0.9099135347752533,0.35151009446886805,0.33297961950302124,0.12680016458034515
val (no noise),0.5920562148094177,61.6875,2.244140625,4,4,0.98486328125,0.7992716115873693,0.8939087289535186,0.35151009446886805,0.33297961950302124,0.12680016458034515
val (no noise),0.5918523669242859,62.40625,3.0,4,5,1.5234375,0.7992716115873693,0.95286748925826,0.30722904459420947,0.16360355913639069,0.09051709622144699
val (no noise),0.5894026756286621,63.40625,3.0,4,5,1.5234375,0.7992716115873693,0.9433497590170354,0.30722904459420947,0.16360355913639069,0.09051709622144699
val (no noise),0.5863862037658691,63.09375,3.0,4,5,1.5234375,0.7992716115873693,0.9633959375459022,0.30722904459420947,0.16360355913639069,0.09051709622144699
val (no noise),0.5892586708068848,63.3125,3.0,4,5,1.5234375,0.7992716115873693,0.9641825527413408,0.30722904459420947,0.16360355913639069,0.09051709622144699
val (no noise),1.6138774156570435,18.75,3.0,1,2,2.0,1.0,0.7995504092209418,-0.0547495252281364,,
val (no noise),1.6148927211761475,19.765625,3.0,1,2,2.0,1.0,0.8003392448456406,-0.0547495252281364,,
val (no noise),1.6121346950531006,20.265625,3.0,1,2,2.0,1.0,0.8041265765273742,-0.0547495252281364,,
val (no noise),1.6134105920791626,19.25,3.0,1,2,2.0,1.0,0.8159872700087237,-0.0547495252281364,,
