epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7571651339530945,59.46875,2.53515625,98979,10,1.43359375,,,,,
2,train,0.64791339635849,60.59375,2.6875,98806,8,1.6875,,,,,
3,train,0.6421657800674438,60.65625,2.69140625,98825,7,1.69140625,,,,,
4,train,1.0295499563217163,40.4375,3.205078125,98464,9,2.205078125,,,,,
5,train,1.0463794469833374,38.4375,3.25390625,98452,3,2.25390625,,,,,
6,train,1.4498823881149292,25.609375,3.248046875,98425,3,2.248046875,,,,,
7,train,1.613260269165039,20.0,3.25,98423,2,2.25,,,,,
8,train,1.612876057624817,20.09375,3.251953125,98442,2,2.251953125,,,,,
9,train,1.6127465963363647,20.28125,3.25,98425,2,2.25,,,,,
10,train,1.6127030849456787,20.203125,3.248046875,98447,5,2.244140625,,,,,
1,val,0.64810711145401,59.0625,2.712890625,10,4,1.7138671875,0.6915852555398188,0.8646927255966776,0.2362424768332166,0.0027019854169338,0.003998392727226
2,val,0.652535080909729,60.59375,2.681640625,10,4,1.6826171875,0.690838703642451,0.8696299922995306,0.2386542083822856,0.003714156569913,0.0039742314256727
3,val,0.6220723986625671,59.5625,2.6796875,10,4,1.6806640625,0.690225661395612,0.882614728705938,0.2484825535795533,0.0068232431076467,0.0040243058465421
4,val,1.0515222549438477,38.09375,3.193359375,7,3,2.193359375,0.7405530808438601,0.8599715686318204,0.2406723201805721,0.5677018761634827,0.5380095839500427
5,val,1.0566143989562988,37.1875,3.193359375,7,3,2.193359375,0.7416855016593152,0.8690457001478578,0.2547156636080455,0.5674105882644653,0.5364790558815002
6,val,1.6137017011642456,18.140625,3.28515625,4,2,2.28515625,0.8464444014146391,0.5599485881904396,-0.0070214055578796,0.0001896938047138,0.0001475712197134
7,val,1.613000512123108,20.859375,3.259765625,4,2,2.259765625,0.8475580677710275,0.528392073110633,-0.0023804823201369,0.0036799432709813,7.11480897734873e-05
8,val,1.6125370264053345,20.46875,3.236328125,4,2,2.236328125,0.8456303135879781,0.546919853557376,0.0032724943366952,0.0014025449054315,6.411281356122345e-05
9,val,1.6125781536102295,20.5625,3.279296875,4,2,2.279296875,0.8474594575585599,0.497700347970421,-0.0022014560838242,0.0008644591434858,0.0008615871774964
10,val,1.612412691116333,21.265625,3.23046875,4,2,2.23046875,0.8420007463551369,0.5653740988920531,0.0018674310969418,0.0017232523532584,0.0002589892828837
1,val (no noise),0.6095048189163208,59.96875,3.255859375,4,4,2.255859375,0.7991151578321428,0.8646927255966776,0.3576907456143878,1.7596041288925335e-05,0.0058774393983185
2,val (no noise),0.6098189949989319,60.28125,3.255859375,4,4,2.255859375,0.7991151578321428,0.8696299922995306,0.3576907456143878,1.7596041288925335e-05,0.0058774393983185
3,val (no noise),0.6044616103172302,59.875,3.255859375,4,4,2.255859375,0.7991151578321428,0.882614728705938,0.3576907456143878,1.7596041288925335e-05,0.0058774393983185
4,val (no noise),1.0434520244598389,38.5,4.0,2,3,3.0,0.8995410337186523,0.8599715686318204,0.3028638514381367,0.9961947798728944,0.9961947798728944
5,val (no noise),1.0434304475784302,38.0,4.0,2,3,3.0,0.8995410337186523,0.8690457001478578,0.3028638514381367,0.9961947798728944,0.9961947798728944
6,val (no noise),1.6136082410812378,18.65625,4.0,1,2,3.0,1.0,0.5599485881904396,-0.0547495252281364,,
7,val (no noise),1.613997459411621,20.5625,4.0,1,2,3.0,1.0,0.528392073110633,-0.0547495252281364,,
8,val (no noise),1.6134477853775024,20.15625,4.0,1,2,3.0,1.0,0.546919853557376,-0.0547495252281364,,
9,val (no noise),1.6132333278656006,20.671875,4.0,1,2,3.0,1.0,0.497700347970421,-0.0547495252281364,,
10,val (no noise),1.6130716800689695,22.078125,4.0,1,2,3.0,1.0,0.5653740988920531,-0.0547495252281364,,
