epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7296035289764404,59.34375,3.041015625,99936,11,1.740234375,,,,,
2,train,0.3643260598182678,76.8125,3.244140625,99942,9,1.83203125,,,,,
3,train,0.4140807092189789,74.4375,3.2109375,99940,11,1.5107421875,,,,,
4,train,0.4813938736915588,69.75,3.24609375,99949,10,1.8369140625,,,,,
5,train,0.4112196862697601,73.9375,3.2421875,99947,10,1.74609375,,,,,
6,train,0.3439392149448395,78.0,3.248046875,99945,8,1.6552734375,,,,,
7,train,0.3413889110088348,77.5625,3.24609375,99948,7,1.6640625,,,,,
8,train,0.3417571485042572,77.9375,3.2421875,99937,9,1.7119140625,,,,,
9,train,0.3600368499755859,76.6875,3.24609375,99927,7,1.7880859375,,,,,
10,train,0.3230107128620147,78.0625,3.24609375,99942,6,1.8310546875,,,,,
1,val,0.3819721341133117,76.1875,3.240234375,31,5,1.8388671875,0.6035402067397669,0.9165264914189056,0.3358913065123611,0.2708526849746704,0.1125335693359375
2,val,0.3641411364078522,75.0,3.240234375,32,5,1.8173828125,0.5947493984006109,0.9121817109747352,0.3318734946086934,0.2647959887981415,0.1159826591610908
3,val,0.3490034341812134,76.1875,3.240234375,33,7,1.654296875,0.608038591489819,0.9122540552815512,0.339101627582595,0.2215296775102615,0.0991152748465538
4,val,0.5309721827507019,67.125,3.240234375,27,7,1.85546875,0.650769817139418,0.8200915442916444,0.3165987575439933,0.2516150772571563,0.0879957750439643
5,val,0.3463752567768097,76.9375,3.240234375,38,7,1.7490234375,0.600359675619625,0.8578983895437525,0.3277940874690577,0.1822448968887329,0.0513190887868404
6,val,0.3566199541091919,77.125,3.240234375,36,6,1.650390625,0.601405973182758,0.8636930576934199,0.3453061756550579,0.2359178215265274,0.0916104167699813
7,val,0.3406696319580078,77.125,3.240234375,38,6,1.6513671875,0.5800758679994866,0.9210911841076088,0.2650612579209838,0.18470199406147,0.056930124759674
8,val,0.3434674441814422,77.4375,3.240234375,36,6,1.7138671875,0.5955590507905165,0.9216908155769648,0.3139842956743698,0.0929354429244995,0.0860932022333145
9,val,0.340764582157135,78.25,3.240234375,39,6,1.84765625,0.5948587614793136,0.9382968246332528,0.3118303992598864,0.0962313935160636,0.0313235521316528
10,val,0.339413970708847,77.1875,3.240234375,37,6,1.826171875,0.591093789103279,0.9354507916790642,0.3134614669827047,0.0963208749890327,0.0361366532742977
1,val (no noise),0.3554274141788482,77.8125,3.240234375,8,4,2.005859375,0.6989213759744776,0.9165264914189056,0.3555697124600666,0.3281472623348236,0.0976113304495811
2,val (no noise),0.3423151075839996,76.8125,3.240234375,8,4,2.005859375,0.6989213759744776,0.9121817109747352,0.3555697124600666,0.3281472623348236,0.0976113304495811
3,val (no noise),0.3397590816020965,76.625,3.240234375,8,6,1.7744140625,0.6989213759744776,0.9122540552815512,0.3595232439712118,0.2605976164340973,0.1000331044197082
4,val (no noise),0.5305328965187073,67.4375,3.240234375,7,6,2.01953125,0.7534856223361814,0.8200915442916444,0.3236393092733303,0.310678094625473,0.123482659459114
5,val (no noise),0.3407096266746521,76.9375,3.240234375,9,6,1.888671875,0.6963844337975336,0.8578983895437525,0.3444274316190964,0.2171848565340042,0.0402812771499156
6,val (no noise),0.3419740796089172,77.5,3.240234375,8,5,1.7734375,0.6989213759744776,0.8636930576934199,0.3671962761574862,0.2878479659557342,0.0954088568687439
7,val (no noise),0.3301341533660888,77.8125,3.240234375,9,5,1.8046875,0.6873064360352173,0.9210911841076088,0.2782894554977096,0.2179518193006515,0.0465798266232013
8,val (no noise),0.3367808163166046,77.75,3.240234375,8,5,1.865234375,0.6989213759744776,0.9216908155769648,0.3300055766003502,0.1073555126786232,0.1081397086381912
9,val (no noise),0.3380604684352875,78.4375,3.240234375,8,5,2.00390625,0.6989213759744776,0.9382968246332528,0.3309660393310192,0.1089250817894935,0.0264090001583099
10,val (no noise),0.3365021049976349,77.0,3.240234375,8,5,2.00390625,0.6989213759744776,0.9354507916790642,0.3309660393310192,0.1089250817894935,0.0264090001583099
