phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.9259077310562134,50.875,2.6953125,100000,10,1.298828125,,,,,
train,0.49913957715034485,73.25,3.208984375,100000,10,1.705078125,,,,,
train,0.425718754529953,75.9375,3.177734375,100000,10,1.59765625,,,,,
train,0.35462746024131775,78.3125,3.125,100000,10,1.6494140625,,,,,
train,0.43889468908309937,75.125,2.8671875,100000,10,1.4501953125,,,,,
train,0.4378874897956848,74.5,2.638671875,100000,10,1.208984375,,,,,
train,0.418361097574234,74.9375,2.74609375,100000,10,1.2705078125,,,,,
train,0.3796716332435608,78.25,3.14453125,100000,10,1.4248046875,,,,,
train,0.35875385999679565,79.3125,3.544921875,100000,10,1.7490234375,,,,,
train,0.40396544337272644,77.8125,3.609375,100000,10,1.7890625,,,,,
val,0.5588014721870422,71.25,3.2421875,191,10,1.798828125,0.4942444744853458,0.9076131269720138,0.22402786555904255,0.18895134329795837,0.06948533654212952
val,0.40664374828338623,79.25,3.353515625,210,10,1.6982421875,0.46480743402730396,0.8979628157881916,0.20904345554992151,0.13499964773654938,0.0732053816318512
val,0.3242124617099762,80.4375,3.16796875,202,10,1.6904296875,0.4829741129595678,0.9039593730534963,0.18763110024468654,0.11572295427322388,0.03465956822037697
val,0.3442886769771576,79.9375,3.16796875,229,10,1.6455078125,0.46298547023844017,0.8954698441927587,0.1744746254274381,0.11635719239711761,0.05115596204996109
val,0.46163666248321533,73.1875,2.5,91,10,1.1552734375,0.5621549142913287,0.8739402937859208,0.2626943689050201,0.18367911875247955,0.025293312966823578
val,0.3821905553340912,75.1875,2.703125,125,10,1.2626953125,0.520656833734773,0.8930214699982685,0.19282667315328716,0.09575273096561432,0.024832136929035187
val,0.36774566769599915,78.75,3.03515625,165,10,1.4384765625,0.5034129635094142,0.9267800888948261,0.2333816964636688,0.10710577666759491,0.04090246558189392
val,0.3222634196281433,81.0625,3.236328125,208,10,1.494140625,0.4565347266090053,0.9302281821328002,0.22702790074752327,0.13089069724082947,0.0620841458439827
val,0.3091428577899933,80.125,3.904296875,267,10,2.07421875,0.3937589817246674,0.9067988631713075,0.2646188614836547,0.2087388038635254,0.0720854103565216
val,0.49357637763023376,72.375,3.3515625,235,10,1.59765625,0.5077348365654109,0.8446747104922327,0.2664051033024685,0.30773013830184937,0.13925234973430634
val (no noise),0.534527599811554,72.5,3.2421875,7,4,2.1796875,0.7271718193798291,0.9076131269720138,0.29441677399997657,0.2718981206417084,0.029688119888305664
val (no noise),0.3258780539035797,82.0625,3.353515625,11,4,1.9462890625,0.6779790382029942,0.8979628157881916,0.2632428569965743,0.15945152938365936,0.19140703976154327
val (no noise),0.287600576877594,81.625,3.16796875,11,4,1.9443359375,0.6704650956906916,0.9039593730534963,0.23206012056715083,0.11655904352664948,0.011018375866115093
val (no noise),0.28503352403640747,82.375,3.16796875,11,4,1.9443359375,0.6704650956906916,0.8954698441927587,0.23206012056715083,0.11655904352664948,0.011018375866115093
val (no noise),0.3384685516357422,78.8125,2.5,9,3,1.2587890625,0.6949730240211893,0.8739402937859208,0.36004153934674754,0.2835916578769684,0.09791543334722519
val (no noise),0.3147083520889282,77.5,2.703125,11,4,1.3857421875,0.6769518698155721,0.8930214699982685,0.2670190468402513,0.12865880131721497,0.027235982939600945
val (no noise),0.32314756512641907,81.125,3.03515625,9,5,1.6025390625,0.6949730240211893,0.9267800888948261,0.2923065478872773,0.11643078178167343,0.03456943482160568
val (no noise),0.25992557406425476,84.0,3.236328125,12,5,1.6806640625,0.6526899937780106,0.9302281821328002,0.28956645574503115,0.14970853924751282,0.13750553131103516
val (no noise),0.24236968159675598,84.5625,3.904296875,12,5,2.41796875,0.6498862628036008,0.9067988631713075,0.31959921359309973,0.2156865894794464,0.18631021678447723
val (no noise),0.4715181291103363,73.8125,3.3515625,11,5,1.880859375,0.7011397365102789,0.8446747104922327,0.3092532305644653,0.3999723792076111,0.11574982851743698
