phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,1.0696215629577637,38.0625,5.953125,100000,10,4.58203125,,,,,
train,0.7631778120994568,58.09375,4.734375,100000,10,3.408203125,,,,,
train,0.5826295614242554,68.9375,6.296875,100000,10,4.59375,,,,,
train,0.5191284418106079,74.875,11.0,100000,10,6.95703125,,,,,
train,0.27674880623817444,85.5625,11.0,100000,10,6.0625,,,,,
train,0.24001388251781464,87.125,11.0,100000,10,6.0234375,,,,,
train,0.22350022196769714,87.3125,11.0,100000,10,6.1484375,,,,,
train,0.23251231014728546,87.125,11.0,100000,10,5.72265625,,,,,
train,0.18176734447479248,88.6875,11.0,100000,10,6.09765625,,,,,
train,0.28818395733833313,85.0,11.0,100000,10,6.4921875,,,,,
val,1.0280771255493164,40.03125,6.01953125,109,10,4.78125,0.719838106012155,0.9301842719193971,0.3109601736462931,0.8190165758132935,0.19243985414505005
val,0.45699065923690796,72.375,5.546875,157,10,4.265625,0.5633832154573477,0.8712488851867989,0.3213814966447722,0.126781165599823,0.043915990740060806
val,0.6267607808113098,69.375,11.0,306,10,7.8203125,0.41431055277870765,0.8738680784398778,0.3179134647242199,0.09584085643291473,0.0055693406611680984
val,0.31098848581314087,83.4375,11.0,348,10,6.578125,0.3544075326580255,0.9465259148655921,0.3131404249616019,0.09262396395206451,0.021768460050225258
val,0.19979871809482574,87.8125,11.0,391,10,5.890625,0.3080525583514413,0.9359719470151369,0.3984682186511723,0.09961865097284317,0.008423348888754845
val,0.19165077805519104,88.9375,11.0,400,10,6.1171875,0.3028424286838647,0.9563246855822907,0.40411239744457966,0.09127304702997208,0.00934863742440939
val,0.23726613819599152,86.8125,11.0,372,10,6.12109375,0.31103937641801316,0.9411061736360729,0.3834283757546841,0.16006794571876526,0.02148035168647766
val,0.16713739931583405,89.0,11.0,377,10,6.0,0.32303205685326575,0.9361724722869199,0.45478219055108543,0.08150242269039154,0.011148886755108833
val,0.254062294960022,87.125,11.0,416,10,6.0390625,0.270003330654487,0.9364449608513253,0.44120118416050885,0.08452878147363663,0.016895577311515808
val,0.243585005402565,87.8125,11.0,403,10,6.515625,0.2860225032274597,0.9551233307929171,0.3720931160021871,0.09585265815258026,0.018897341564297676
val (no noise),1.0280919075012207,40.03125,6.01953125,2,2,5.01953125,0.8995410337186523,0.9301842719193971,0.3122468029017936,0.9961947202682495,0.9961947798728943
val (no noise),0.4559718668460846,72.25,5.546875,11,4,4.484375,0.7090157962682306,0.8712488851867989,0.3293417891740231,0.12110887467861176,0.007725091185420752
val (no noise),0.6102796196937561,70.25,11.0,8,4,8.2109375,0.717214470800394,0.8738680784398778,0.32869920133553526,0.13908229768276215,0.02227386087179184
val (no noise),0.28109052777290344,83.5625,11.0,13,4,6.88671875,0.6422444208905371,0.9465259148655921,0.3246208879263852,0.14188075065612793,0.07152097672224045
val (no noise),0.17591190338134766,88.5,11.0,17,4,6.13671875,0.5943565482533255,0.9359719470151369,0.40984036573022675,0.13093127310276031,0.028243234381079674
val (no noise),0.16544753313064575,89.9375,11.0,18,5,6.3828125,0.5857737170636443,0.9563246855822907,0.421747031537765,0.11767636239528656,0.038310907781124115
val (no noise),0.20721860229969025,87.125,11.0,28,5,6.37109375,0.5549836088124702,0.9411061736360729,0.39453313935614326,0.20336779952049255,0.0590507835149765
val (no noise),0.16096656024456024,89.6875,11.0,16,5,6.24609375,0.5993789803452225,0.9361724722869199,0.4668595316036818,0.10531796514987946,0.0345555804669857
val (no noise),0.23110058903694153,87.8125,11.0,34,5,6.3125,0.5287379458101757,0.9364449608513253,0.4548745139965974,0.10572131723165512,0.04004863649606705
val (no noise),0.20462952554225922,89.0,11.0,29,5,6.82421875,0.5505348111148132,0.9551233307929171,0.38580963861518014,0.1277512162923813,0.032906435430049896
