phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6905250549316406,58.625,4.5625,100000,11,3.16015625,,,,,
train,0.7009280323982239,57.5,4.53125,100000,11,3.15234375,,,,,
train,0.5886908769607544,64.8125,3.69921875,100000,11,1.984375,,,,,
train,0.5249961614608765,69.0625,3.263671875,100000,9,1.626953125,,,,,
train,0.6326195001602173,60.1875,3.00390625,100000,4,1.419921875,,,,,
train,0.6882665753364563,58.84375,2.626953125,100000,9,1.244140625,,,,,
train,0.6583089232444763,59.40625,2.25390625,100000,6,1.0029296875,,,,,
train,0.5818687677383423,64.125,2.345703125,100000,9,1.0771484375,,,,,
train,0.5127654075622559,67.625,2.501953125,100000,6,1.2080078125,,,,,
train,0.5872945785522461,63.0,2.380859375,100000,7,1.1103515625,,,,,
val,0.5947489738464355,62.40625,4.7890625,52,5,3.427734375,0.6281775669139209,0.9337371481914588,0.34803932397909576,0.001250968431122601,0.003651717212051153
val,0.8069026470184326,53.53125,4.05859375,27,4,2.556640625,0.6944901204692115,0.9355571979134314,0.31680735628917095,0.5088061690330505,0.11946084350347519
val,0.45827946066856384,71.75,3.3828125,42,5,2.015625,0.6292931663577513,0.8715369332174208,0.2775219794636649,0.1376730352640152,0.14217518270015717
val,0.637665331363678,61.40625,2.9921875,15,4,1.4033203125,0.7073266895510977,0.8600250153796346,0.31044382086322625,0.22545911371707916,0.2576209008693695
val,0.6260834336280823,59.5625,2.9921875,14,4,1.416015625,0.7147649120939008,0.8936573329305743,0.3147511360687282,0.22858940064907074,0.26259586215019226
val,0.6932118535041809,58.46875,2.23828125,8,5,1.0029296875,0.7519806263924006,0.8862672465535625,0.28461218804825444,0.11826029419898987,0.3816257417201996
val,0.5970457196235657,62.90625,2.23828125,10,5,1.001953125,0.7310704431500783,0.9339240720118992,0.27921937472087494,0.08160733431577682,0.30517566204071045
val,0.5079917311668396,67.5625,2.48828125,17,5,1.2109375,0.6915619973387503,0.9288481239608097,0.28634712444101285,0.10182541608810425,0.2012762874364853
val,0.5851733684539795,64.0,2.357421875,17,5,1.1474609375,0.7133708920936302,0.8975434467350563,0.26842261104246545,0.033920545130968094,0.123395636677742
val,0.5768824815750122,63.71875,2.357421875,13,5,1.09375,0.7214443840642291,0.9209336141481265,0.27336673466905914,0.056737229228019714,0.24781398475170135
val (no noise),0.5946945548057556,62.3125,4.7890625,4,4,3.791015625,0.7991151578321428,0.9337371481914588,0.3576907456143878,1.7596041288925335e-05,0.005882104393094778
val (no noise),0.8069769740104675,53.03125,4.05859375,4,3,2.806640625,0.8357276407697346,0.9355571979134314,0.3240991102860193,0.630873441696167,0.15787716209888458
val (no noise),0.4574876129627228,71.875,3.3828125,8,4,2.205078125,0.7361518862925784,0.8715369332174208,0.295557547766328,0.15292182564735413,0.1298387050628662
val (no noise),0.610145628452301,61.90625,2.9921875,4,3,1.5009765625,0.7991145384923526,0.8600250153796346,0.35285451880508195,0.341543585062027,0.5062177181243896
val (no noise),0.5978185534477234,61.09375,2.9921875,4,3,1.5009765625,0.7991145384923526,0.8936573329305743,0.35285451880508195,0.341543585062027,0.5062177181243896
val (no noise),0.614203929901123,60.375,2.23828125,4,4,1.0,0.7991325415180695,0.8862672465535625,0.31732675103519836,0.16557562351226807,0.6677320003509521
val (no noise),0.5282443165779114,65.9375,2.23828125,5,4,1.0,0.7751317869962693,0.9339240720118992,0.31234331062325976,0.11022990196943283,0.5103258490562439
val (no noise),0.4639256000518799,69.4375,2.48828125,6,4,1.2490234375,0.7498329145210179,0.9288481239608097,0.3101694508038052,0.1160091683268547,0.3076355457305908
val (no noise),0.5255988240242004,65.5,2.357421875,7,4,1.173828125,0.7624912961902337,0.8975434467350563,0.2982243856325223,0.04612576588988304,0.19642020761966705
val (no noise),0.521297037601471,66.625,2.357421875,5,4,1.119140625,0.7751317869962693,0.9209336141481265,0.3035063153550291,0.07475688308477402,0.37966156005859375
