epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.9187713265419006,48.125,3.142578125,98131,11,1.681640625,,,,,
2,train,0.7918279767036438,52.9375,3.33984375,97949,11,1.865234375,,,,,
3,train,0.7610353231430054,54.21875,3.37109375,98002,9,1.900390625,,,,,
4,train,0.7593408823013306,54.125,3.37109375,97995,7,1.8984375,,,,,
5,train,1.4890756607055664,25.84375,3.890625,97339,8,2.2890625,,,,,
6,train,1.6162707805633545,20.203125,4.0,97384,3,2.3671875,,,,,
7,train,1.6157376766204834,20.09375,4.0,97356,3,2.369140625,,,,,
8,train,1.6151810884475708,20.328125,4.0,97380,3,2.3671875,,,,,
9,train,1.6150494813919067,20.28125,4.0,97284,3,2.369140625,,,,,
10,train,1.614763855934143,20.0625,4.0,97307,3,2.37109375,,,,,
1,val,0.8385969400405884,49.8125,3.26171875,16,4,1.7939453125,0.6487882843978172,0.9124104903699428,0.2997111792685292,0.1713883429765701,0.1803062111139297
2,val,0.7626150250434875,53.71875,3.37890625,18,4,1.9013671875,0.6127024476228007,0.8921528085847574,0.2968291235372868,0.2145222276449203,0.2170756310224533
3,val,0.7448017001152039,55.15625,3.37890625,18,4,1.9091796875,0.6209058963080811,0.8958380820474403,0.3091431557504176,0.2210664749145507,0.2276623249053955
4,val,0.7507873177528381,55.03125,3.37890625,18,4,1.904296875,0.6159775397129319,0.890261157082155,0.3054388424936214,0.2161977440118789,0.2236562818288803
5,val,1.618298053741455,19.65625,4.0,8,3,2.3828125,0.7307347004179019,0.7208390867062922,-0.0052875998225602,0.0011949605541303,0.0041042626835405
6,val,1.613982319831848,22.578125,4.0,8,3,2.3671875,0.7342629895031633,0.6949881840477894,0.0024488440984256,0.0010447953827679,0.0003386496391613
7,val,1.6188654899597168,18.65625,4.0,8,3,2.375,0.7373297963575051,0.6797229390685021,0.0081629487758692,0.0010234804358333,0.000393893191358
8,val,1.6152966022491455,19.65625,4.0,8,3,2.37109375,0.7377810515645267,0.6776867155718282,3.541232769382971e-05,0.001286573591642,0.0010407791705802
9,val,1.6169354915618896,19.15625,4.0,8,3,2.3671875,0.732324358991701,0.66773530682143,0.0019494251915501,0.0011840580264106,0.00084745377535
10,val,1.612152099609375,22.171875,4.0,8,3,2.3671875,0.7346264909481317,0.6505411375041412,0.012756604516757,0.0029373755678534,0.0019536192994564
1,val (no noise),0.8173357248306274,50.3125,3.26171875,3,3,2.26171875,0.848464024553438,0.9124104903699428,0.3517093754171189,0.324537843465805,0.5084680914878845
2,val (no noise),0.7452496290206909,54.125,3.37890625,4,3,2.37890625,0.8238127822687074,0.8921528085847574,0.3544515122308893,0.4107095897197723,0.5494390726089478
3,val (no noise),0.7377262115478516,54.84375,3.37890625,4,3,2.37890625,0.8238127822687074,0.8958380820474403,0.3544515122308893,0.4107095897197723,0.5494390726089478
4,val (no noise),0.7410226464271545,55.34375,3.37890625,4,3,2.37890625,0.8238127822687074,0.890261157082155,0.3544515122308893,0.4107095897197723,0.5494390726089478
5,val (no noise),1.6177833080291748,20.15625,4.0,1,2,3.0,1.0,0.7208390867062922,-0.0547495252281364,,
6,val (no noise),1.6138558387756348,22.78125,4.0,1,2,3.0,1.0,0.6949881840477894,-0.0547495252281364,,
7,val (no noise),1.619074463844299,18.75,4.0,1,2,3.0,1.0,0.6797229390685021,-0.0547495252281364,,
8,val (no noise),1.6153299808502195,19.65625,4.0,1,2,3.0,1.0,0.6776867155718282,-0.0547495252281364,,
9,val (no noise),1.616965651512146,19.046875,4.0,1,2,3.0,1.0,0.66773530682143,-0.0547495252281364,,
10,val (no noise),1.612073302268982,22.28125,4.0,1,2,3.0,1.0,0.6505411375041412,-0.0547495252281364,,
