epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6111076474189758,68.25,4.640625,99936,11,2.677734375,,,,,
2,train,0.4675756692886352,72.5625,4.5078125,99944,11,2.6640625,,,,,
3,train,0.6796024441719055,62.6875,3.22265625,99980,11,1.671875,,,,,
4,train,0.4717536270618438,72.0,3.169921875,99973,8,1.681640625,,,,,
5,train,0.4595400094985962,73.6875,3.1171875,99987,9,1.646484375,,,,,
6,train,0.4049185216426849,77.125,3.484375,99977,7,1.7744140625,,,,,
7,train,0.3838456571102142,77.375,3.55078125,99969,6,1.7841796875,,,,,
8,train,0.4085060954093933,76.8125,3.45703125,99975,9,1.6904296875,,,,,
9,train,0.4242355525493622,76.0625,3.8671875,99970,9,1.8583984375,,,,,
10,train,0.3860093653202057,77.0625,3.76171875,99961,10,1.8740234375,,,,,
1,val,0.42160364985466,76.125,4.90234375,159,8,2.884765625,0.3826590651465027,0.9081495111913214,0.2452957677300765,0.0933974832296371,0.0415323115885257
2,val,0.4648325741291046,72.1875,4.25390625,124,7,2.48046875,0.472543944688307,0.9615614583736324,0.2700087078756667,0.1250502318143844,0.0165442768484354
3,val,0.4064573049545288,77.1875,3.40625,108,6,1.8330078125,0.5161579455525744,0.9312695504984282,0.2921473105728785,0.1667873263359069,0.0747844129800796
4,val,0.5038875937461853,67.75,2.955078125,55,4,1.5537109375,0.5894983590177931,0.942851451282252,0.266251875607274,0.2295535057783126,0.1012300252914428
5,val,0.4338181018829345,77.0,3.478515625,112,4,1.7783203125,0.5047784193286724,0.9159210773652032,0.2676371985374479,0.1716722548007965,0.0684465989470481
6,val,0.3910178542137146,76.0,3.447265625,99,5,1.6865234375,0.5119473596967732,0.8595570523228068,0.2848897937409835,0.1657842695713043,0.0586896501481533
7,val,0.3543669581413269,79.0625,3.564453125,136,5,1.77734375,0.4839460421554128,0.921042653223969,0.2803739476134552,0.1633886396884918,0.0832309424877166
8,val,0.368783175945282,76.5,3.4453125,134,5,1.5947265625,0.483838456683016,0.9090082483242132,0.2863939929163278,0.1669802367687225,0.1038962304592132
9,val,0.5710881352424622,69.5625,3.755859375,115,5,1.58203125,0.4820922459062784,0.9233562005721546,0.2703002391657069,0.1863021403551101,0.0508955083787441
10,val,0.3551270961761474,78.3125,3.646484375,148,5,1.861328125,0.4667741755967098,0.9142695607792872,0.2932445348151393,0.132437378168106,0.0760988071560859
1,val (no noise),0.412205696105957,76.9375,4.90234375,14,7,3.658203125,0.6713181209121066,0.9081495111913214,0.2669583834646015,0.1132889240980148,0.0381434299051761
2,val (no noise),0.4605725109577179,72.5,4.25390625,10,6,3.193359375,0.7274909755379414,0.9615614583736324,0.2930170817325976,0.1166664361953735,0.006736078299582
3,val (no noise),0.3899718523025512,78.75,3.40625,12,5,2.267578125,0.6884191736357392,0.9312695504984282,0.3209600289161524,0.1475038379430771,0.0291281938552856
4,val (no noise),0.5043591260910034,67.8125,2.955078125,7,3,1.90625,0.7449154737226888,0.942851451282252,0.3090473596200335,0.3164499998092651,0.0221634954214096
5,val (no noise),0.4192802608013153,78.3125,3.478515625,14,3,2.19921875,0.6858005681298032,0.9159210773652032,0.2944487979199938,0.1949365884065628,0.0438592284917831
6,val (no noise),0.3902580142021179,75.8125,3.447265625,11,4,2.015625,0.6975886613378923,0.8595570523228068,0.3191880161960719,0.1808745861053466,0.0483574159443378
7,val (no noise),0.3481071591377258,79.625,3.564453125,13,4,2.18359375,0.6734010727453545,0.921042653223969,0.3047242388342387,0.1516211926937103,0.0426727049052715
8,val (no noise),0.3557072281837463,76.6875,3.4453125,16,4,1.904296875,0.6585897701219625,0.9090082483242132,0.3156255469839688,0.1801422089338302,0.1018909737467765
9,val (no noise),0.5370018482208252,70.75,3.755859375,13,4,1.814453125,0.6805263215848008,0.9233562005721546,0.2857171733540425,0.1971084326505661,0.0525473058223724
10,val (no noise),0.3392406105995178,79.0625,3.646484375,19,4,2.2890625,0.6534423529288178,0.9142695607792872,0.3253847726690811,0.1472624987363815,0.0503423102200031
