epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,1.6108317375183103,19.78125,1.0185546875,100000,10,0.0054588317871093,,,,,
2,train,1.610548734664917,20.09375,1.0,100000,1,0.0,,,,,
3,train,1.6104745864868164,19.953125,1.0,100000,1,0.0,,,,,
4,train,1.6104509830474854,20.15625,1.0,100000,1,0.0,,,,,
5,train,1.6104344129562378,20.203125,1.0,100000,1,0.0,,,,,
6,train,1.6104159355163574,20.234375,1.0,100000,1,0.0,,,,,
7,train,1.610399842262268,20.265625,1.0,100000,1,0.0,,,,,
8,train,1.6104023456573486,20.234375,1.0,100000,1,0.0,,,,,
9,train,1.6103899478912354,20.265625,1.0,100000,1,0.0,,,,,
10,train,1.6103861331939695,20.296875,1.0,100000,1,0.0,,,,,
1,val,1.610382318496704,18.75,1.0,1,1,0.0,1.0,0.5788086189908969,-0.0547495252281364,,
2,val,1.6100410223007202,22.375,1.0,1,1,0.0,1.0,0.3631749173310943,-0.0547495252281364,,
3,val,1.6103883981704712,21.578125,1.0,1,1,0.0,1.0,0.3205053188330509,-0.0547495252281364,,
4,val,1.6102678775787354,21.46875,1.0,1,1,0.0,1.0,0.2364714762384002,-0.0547495252281364,,
5,val,1.6102900505065918,21.265625,1.0,1,1,0.0,1.0,0.1663466317281803,-0.0547495252281364,,
6,val,1.6102285385131836,21.0625,1.0,1,1,0.0,1.0,0.1223469708828744,-0.0547495252281364,,
7,val,1.610224723815918,20.96875,1.0,1,1,0.0,1.0,0.0907517031195574,-0.0547495252281364,,
8,val,1.6101882457733154,20.859375,1.0,1,1,0.0,1.0,0.155285435631971,-0.0547495252281364,,
9,val,1.6101309061050415,20.671875,1.0,1,1,0.0,1.0,0.0911182277458744,-0.0547495252281364,,
10,val,1.610278844833374,21.578125,1.0,1,1,0.0,1.0,0.1023601418686263,-0.0547495252281364,,
1,val (no noise),1.610382318496704,18.75,1.0,1,1,0.0,1.0,0.5788086189908969,-0.0547495252281364,,
2,val (no noise),1.6100410223007202,22.375,1.0,1,1,0.0,1.0,0.3631749173310943,-0.0547495252281364,,
3,val (no noise),1.6103883981704712,21.578125,1.0,1,1,0.0,1.0,0.3205053188330509,-0.0547495252281364,,
4,val (no noise),1.6102678775787354,21.46875,1.0,1,1,0.0,1.0,0.2364714762384002,-0.0547495252281364,,
5,val (no noise),1.6102900505065918,21.265625,1.0,1,1,0.0,1.0,0.1663466317281803,-0.0547495252281364,,
6,val (no noise),1.6102285385131836,21.0625,1.0,1,1,0.0,1.0,0.1223469708828744,-0.0547495252281364,,
7,val (no noise),1.610224723815918,20.96875,1.0,1,1,0.0,1.0,0.0907517031195574,-0.0547495252281364,,
8,val (no noise),1.6101882457733154,20.859375,1.0,1,1,0.0,1.0,0.155285435631971,-0.0547495252281364,,
9,val (no noise),1.6101309061050415,20.671875,1.0,1,1,0.0,1.0,0.0911182277458744,-0.0547495252281364,,
10,val (no noise),1.610278844833374,21.578125,1.0,1,1,0.0,1.0,0.1023601418686263,-0.0547495252281364,,
