epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.8148310780525208,54.75,2.2734375,100000,10,1.169921875,,,,,
2,train,0.6794461607933044,59.8125,2.12109375,100000,10,1.0068359375,,,,,
3,train,0.5713174343109131,66.125,2.771484375,100000,10,1.6162109375,,,,,
4,train,0.4948023557662964,69.0,3.19921875,100000,8,2.068359375,,,,,
5,train,0.4601170420646667,69.8125,3.248046875,100000,4,2.123046875,,,,,
6,train,0.4993314445018768,69.9375,3.24609375,100000,10,1.90234375,,,,,
7,train,0.3935220837593078,73.9375,3.24609375,100000,7,1.619140625,,,,,
8,train,0.7312895059585571,57.625,3.96875,100000,4,1.689453125,,,,,
9,train,0.5121204257011414,68.9375,4.0,100000,6,1.97265625,,,,,
10,train,0.6462432146072388,61.375,3.787109375,100000,5,2.119140625,,,,,
1,val,0.6947684288024902,56.75,2.1328125,5,3,1.01953125,0.7989135803916555,0.948119338897565,0.3282007870745397,0.3749509155750274,0.2079687565565109
2,val,0.6647680997848511,60.6875,2.1328125,10,5,1.041015625,0.7641475174013275,0.927462442448248,0.3255688161135541,0.2148120552301406,0.0235536452382802
3,val,0.468887984752655,69.4375,3.115234375,7,4,2.00390625,0.74876269347613,0.809769752494242,0.3839380971805951,0.2560102045536041,0.0460122935473918
4,val,0.4635549783706665,70.0625,3.23828125,6,4,2.125,0.7496100731214719,0.8720918796400955,0.3837600898677226,0.285055547952652,0.046017300337553
5,val,0.4668222069740295,70.875,3.23828125,6,4,2.125,0.7496100731214719,0.870243884297921,0.3837600898677226,0.285055547952652,0.046017300337553
6,val,0.3975979387760162,74.625,3.232421875,7,4,1.6025390625,0.7246150330756778,0.8721465026215108,0.235769022350151,0.13516665995121,0.1787063330411911
7,val,0.3902258574962616,75.375,3.232421875,7,4,1.6025390625,0.7246150330756778,0.8835048301997575,0.235769022350151,0.13516665995121,0.1787063330411911
8,val,0.606713056564331,60.1875,4.0,4,4,1.7529296875,0.7992477925108084,0.9545616093450364,0.3290394051811594,0.0074786837212741,0.0339037515223026
9,val,0.4442021250724792,71.75,4.0,6,5,2.12109375,0.7473053778208771,0.9536309069961052,0.3429704308063007,0.1849536597728729,0.1502900272607803
10,val,0.6921856999397278,58.375,3.62890625,5,4,2.068359375,0.8049240612753472,0.7963686611498546,0.3005465077310302,0.3692828714847564,0.2403219789266586
