phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6517562866210938,66.5625,3.849609375,99995,11,1.8798828125,,,,,
train,0.30496567487716675,83.8125,4.05078125,99996,11,1.8203125,,,,,
train,0.2438410222530365,88.0625,5.15234375,99992,11,2.294921875,,,,,
train,0.16922608017921448,92.625,6.0,99993,11,2.67578125,,,,,
train,0.21449029445648193,90.5625,6.0,99992,11,2.453125,,,,,
train,0.13085182011127472,94.0,6.0,99992,11,2.56640625,,,,,
train,0.12533341348171234,94.0,6.0,99995,11,2.517578125,,,,,
train,0.17693854868412018,91.125,6.0,99993,11,2.544921875,,,,,
train,0.16236259043216705,91.375,6.0,99992,11,2.544921875,,,,,
train,0.22147902846336365,88.8125,6.0,99994,11,2.501953125,,,,,
val,0.3397097885608673,82.25,4.11328125,249,8,1.9443359375,0.38178146750263897,0.9229331108395076,0.2686257912499562,0.15246838331222534,0.0704609826207161
val,0.2921808660030365,83.75,4.015625,285,9,1.7490234375,0.3576442553604223,0.9261901425109302,0.26934971769563654,0.17464515566825867,0.06449302285909653
val,0.18543128669261932,92.25,6.0,361,10,2.697265625,0.21308872658255928,0.9458988808044596,0.38930087627293475,0.12063684314489365,0.08604750037193298
val,1.647689700126648,59.875,6.0,256,9,2.888671875,0.27416790404872127,0.7668160666661921,0.34906781753273847,0.20846161246299744,0.051084138453006744
val,0.14127857983112335,92.8125,6.0,379,11,2.470703125,0.19725156733054894,0.9160264588384771,0.3543877515316004,0.09119643270969391,0.028851768001914024
val,0.11553332954645157,93.875,6.0,387,10,2.640625,0.19671824066104648,0.9227383151055901,0.3849030251747516,0.11101530492305756,0.036251749843358994
val,0.1026618629693985,94.125,6.0,356,11,2.578125,0.21528715653414543,0.9388654807897883,0.39585320104388994,0.12873712182044983,0.03771670535206795
val,0.17271248996257782,90.8125,6.0,313,11,2.498046875,0.24120725239171925,0.9043196214256817,0.3962452887782491,0.22607560455799103,0.08645331114530563
val,0.13959264755249023,92.625,6.0,306,11,2.521484375,0.2516620071693425,0.9571291361183958,0.4019100686865573,0.1845799833536148,0.07057949155569077
val,0.12805700302124023,93.0625,6.0,321,11,2.51171875,0.2449448828903782,0.9520339967419962,0.4013021652219414,0.1477692574262619,0.07192613184452057
val (no noise),0.32456937432289124,83.25,4.11328125,56,7,2.1953125,0.5214328149658644,0.9229331108395076,0.2926834059380222,0.1591562181711197,0.06205194070935249
val (no noise),0.27212685346603394,84.875,4.015625,70,8,1.9560546875,0.48687526498803246,0.9261901425109302,0.29809341331850003,0.18168222904205322,0.058383405208587646
val (no noise),0.16890759766101837,92.0625,6.0,60,9,2.97265625,0.43857971340973345,0.9458988808044596,0.450459799506451,0.15340003371238708,0.0971774160861969
val (no noise),1.6409763097763062,61.6875,6.0,43,8,3.2265625,0.5072839444343517,0.7668160666661921,0.3959803032875131,0.28624653816223145,0.05945143848657608
val (no noise),0.10969124734401703,94.4375,6.0,61,10,2.73046875,0.435038404641073,0.9160264588384771,0.40645324567409524,0.11324219405651093,0.03673829138278961
val (no noise),0.0933285504579544,94.9375,6.0,64,9,2.904296875,0.42776814611797287,0.9227383151055901,0.4383439177270646,0.14183248579502106,0.04476211965084076
val (no noise),0.08001095056533813,95.4375,6.0,49,10,2.818359375,0.45219339659618907,0.9388654807897883,0.45462272947676174,0.16333362460136414,0.04250333830714226
val (no noise),0.1303597092628479,93.0625,6.0,36,10,2.7421875,0.5037351547825056,0.9043196214256817,0.4708319665302076,0.3362746834754944,0.0898042842745781
val (no noise),0.12285440415143967,92.75,6.0,41,10,2.7734375,0.4990029706259971,0.9571291361183958,0.45925047792495016,0.24623379111289978,0.08222076296806335
val (no noise),0.11700544506311417,93.5625,6.0,42,10,2.7578125,0.48923527919797416,0.9520339967419962,0.4620001789300438,0.19387006759643555,0.0641007125377655
