phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6173020005226135,69.8125,4.0,99997,10,2.671875,,,,,
train,0.28724679350852966,85.0625,4.5625,99996,10,2.9453125,,,,,
train,0.24927084147930145,86.3125,4.5859375,99994,10,2.970703125,,,,,
train,0.22158227860927582,87.9375,4.57421875,99993,10,2.8359375,,,,,
train,0.2224067747592926,88.0,4.6015625,99995,10,2.833984375,,,,,
train,0.21203109622001648,88.375,4.64453125,99995,9,2.908203125,,,,,
train,0.200042262673378,88.4375,4.8359375,99993,10,3.01953125,,,,,
train,0.29186680912971497,84.6875,5.171875,99997,10,3.046875,,,,,
train,0.205660879611969,88.125,5.24609375,99997,9,3.10546875,,,,,
train,0.256106436252594,85.75,5.25,99992,9,3.125,,,,,
val,0.3179456293582916,84.0,4.64453125,53,7,3.1640625,0.48407162431838646,0.9146872581388893,0.2615215340154572,0.06901632994413376,0.04256366565823555
val,0.25736162066459656,85.875,4.6171875,83,8,3.013671875,0.44265635624699884,0.9098003110306242,0.2942132296604131,0.09431745111942291,0.040547024458646774
val,0.2046087235212326,88.8125,4.68359375,92,9,2.984375,0.4328313477199083,0.9252524313548979,0.25374598636074036,0.05149369686841965,0.023213481530547142
val,0.1866348385810852,89.5,4.546875,100,9,2.865234375,0.41658586356603533,0.9297088513909489,0.25207593544624146,0.05961396172642708,0.0383482351899147
val,0.1868622750043869,89.8125,4.6171875,87,9,2.853515625,0.423830017044751,0.9096888515972503,0.2605156327605129,0.03709280490875244,0.033229198306798935
val,0.17260001599788666,91.25,4.6171875,103,9,2.908203125,0.4117319854858079,0.9118916771514086,0.26660555610995357,0.038986168801784515,0.03253105282783508
val,0.20630629360675812,86.875,5.078125,98,9,3.19140625,0.40617332293843944,0.9007614379918591,0.2927848758374995,0.03790116310119629,0.05314737558364868
val,0.22429676353931427,88.6875,5.2578125,122,8,3.00390625,0.36854160002729797,0.923930844134923,0.3140523550613803,0.08004878461360931,0.08293784409761429
val,0.21970778703689575,88.5,5.25,106,9,3.359375,0.39821497877089707,0.9419523405775412,0.2966530352659125,0.04586120322346687,0.03917359933257103
val,0.18331840634346008,89.3125,5.234375,114,9,3.04296875,0.3806226658735735,0.9180617895520455,0.2880885077117214,0.06847911328077316,0.06494192034006119
val (no noise),0.29347023367881775,84.875,5.29296875,17,7,3.6953125,0.6204893646614955,0.9146872581388893,0.340746268252169,0.10149117559194565,0.04785707965493202
val (no noise),0.2071775645017624,88.3125,5.26171875,23,8,3.529296875,0.5787644029229806,0.9098003110306242,0.3745528511147008,0.11370755732059479,0.04144219309091568
val (no noise),0.18771083652973175,90.0,5.3203125,24,9,3.474609375,0.574581370081634,0.9252524313548979,0.34409315345565394,0.06652790307998657,0.015440855175256729
val (no noise),0.16113051772117615,90.75,5.234375,21,9,3.38671875,0.570910229339801,0.9297088513909489,0.3455518514361905,0.06891323626041412,0.039489731192588806
val (no noise),0.1536632776260376,90.8125,5.26171875,23,9,3.341796875,0.5669576320715063,0.9096888515972503,0.3497587800200662,0.04409145563840866,0.04261862114071846
val (no noise),0.1527312994003296,91.625,5.26171875,24,9,3.38671875,0.5604921289009777,0.9118916771514086,0.3606745870711826,0.041579075157642365,0.026884887367486954
val (no noise),0.1828034371137619,87.6875,5.7734375,23,9,3.71875,0.5735690191111528,0.9007614379918591,0.37933023336565463,0.04799578711390495,0.05635125935077667
val (no noise),0.18384605646133423,90.0,6.0,27,8,3.494140625,0.5546994786277091,0.923930844134923,0.3769320600742501,0.10690627992153168,0.07406193017959595
val (no noise),0.18315193057060242,89.3125,6.0,21,9,3.896484375,0.5820446699191886,0.9419523405775412,0.38359658101591937,0.040823180228471756,0.02182437665760517
val (no noise),0.1665676087141037,89.6875,6.0,22,9,3.552734375,0.5686567607685162,0.9180617895520455,0.3770823410717635,0.0796210914850235,0.06039229780435562
