phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6993854641914368,64.9375,6.54296875,100000,11,3.634765625,,,,,
train,0.4605526924133301,76.8125,5.2265625,100000,10,2.986328125,,,,,
train,0.35343313217163086,79.6875,5.31640625,100000,10,3.146484375,,,,,
train,0.26333004236221313,85.5625,7.23828125,100000,9,3.94921875,,,,,
train,0.20672674477100372,87.625,7.48046875,100000,11,4.078125,,,,,
train,0.29167094826698303,83.5625,8.3671875,100000,6,4.4140625,,,,,
train,0.27327054738998413,84.875,7.80078125,100000,8,4.20703125,,,,,
train,0.27317628264427185,85.6875,8.90625,100000,8,4.79296875,,,,,
train,0.28565922379493713,84.875,10.296875,100000,8,5.296875,,,,,
train,0.27289608120918274,85.0,10.671875,100000,9,5.515625,,,,,
val,0.31428128480911255,83.1875,6.8984375,401,6,3.7265625,0.2910942981528075,0.8582354362549331,0.2624399926560006,0.2607949376106262,0.07259123027324677
val,0.3420429527759552,80.3125,4.48046875,207,5,2.626953125,0.43481138321205093,0.9096743297108503,0.1944801169717431,0.01589854247868061,0.07992026954889297
val,0.24924086034297943,85.1875,6.2734375,367,6,3.70703125,0.30699461395260996,0.9298115703290261,0.2406089132454915,0.08076264709234238,0.052422501146793365
val,0.17873147130012512,88.5,7.484375,490,6,4.04296875,0.2034223830083307,0.9232013189419684,0.2420736735079472,0.11979241669178009,0.03955090045928955
val,0.1656602919101715,89.0,7.421875,487,6,4.1171875,0.20588762951563788,0.9385499247970441,0.24894805521347654,0.10669960826635361,0.04424774646759033
val,0.2154582291841507,86.0625,8.46875,545,6,4.48046875,0.14832830296697586,0.8833921312104842,0.32416074211659845,0.21179187297821045,0.06755603849887848
val,0.218757763504982,87.6875,7.63671875,480,5,4.33984375,0.18055936248136373,0.9094756313557363,0.37442666879963254,0.245115727186203,0.10775735974311829
val,0.25744184851646423,85.8125,10.390625,763,6,5.5234375,0.05546366537615566,0.8782693560274564,0.34915047131696303,0.10802187770605087,0.12824971973896027
val,0.38314175605773926,83.875,10.890625,792,6,5.89453125,0.04804830441374641,0.8829117791960044,0.35158673142595426,0.09578140825033188,0.11968604475259781
val,0.19770443439483643,87.875,10.8046875,801,6,5.48046875,0.04557333116130369,0.8965489535825478,0.36583884322687205,0.08895803987979889,0.05964202433824539
val (no noise),0.2938458025455475,83.5625,6.8984375,12,5,4.7734375,0.6514669650708846,0.8582354362549331,0.27705734646372915,0.25508731603622437,0.03203180059790611
val (no noise),0.31479543447494507,82.4375,4.48046875,15,4,3.283203125,0.6560580728945574,0.9096743297108503,0.23502190405257511,0.022640373557806015,0.08531872183084488
val (no noise),0.22936537861824036,86.1875,6.2734375,15,5,4.75390625,0.6327873559938406,0.9298115703290261,0.2720902351886278,0.09792487323284149,0.04631268233060837
val (no noise),0.16033130884170532,89.1875,7.484375,17,5,5.03125,0.5919531109198231,0.9232013189419684,0.28433170197544916,0.15802988409996033,0.040352966636419296
val (no noise),0.15403041243553162,90.0,7.421875,17,5,5.1953125,0.5926955212261644,0.9385499247970441,0.28844745733536004,0.15483315289020538,0.03157750144600868
val (no noise),0.21108120679855347,86.6875,8.46875,16,5,5.62890625,0.6192321519446502,0.8833921312104842,0.36490084637971537,0.24929594993591309,0.053889159113168716
val (no noise),0.18462751805782318,89.9375,7.63671875,18,4,5.54296875,0.5910318528914559,0.9094756313557363,0.43226401750698096,0.37335219979286194,0.08013524115085602
val (no noise),0.19817522168159485,89.625,10.390625,20,5,7.078125,0.5868304750532274,0.8782693560274564,0.39599257783453556,0.1694486141204834,0.10817926377058029
val (no noise),0.321336567401886,85.6875,10.890625,28,5,7.5390625,0.5624268811804879,0.8829117791960044,0.39479300741655826,0.16275890171527863,0.1505788415670395
val (no noise),0.1667742133140564,89.1875,10.8046875,26,5,6.94140625,0.5670286279331755,0.8965489535825478,0.42331682095650147,0.1473539173603058,0.039531826972961426
