phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5846714973449707,70.6875,2.6328125,99999,10,1.322265625,,,,,
train,0.3399258852005005,80.875,2.626953125,100000,10,1.3349609375,,,,,
train,0.36014050245285034,79.0625,2.58984375,100000,10,1.2763671875,,,,,
train,0.31478771567344666,81.5,2.66015625,100000,10,1.291015625,,,,,
train,0.38007667660713196,78.75,2.701171875,99999,10,1.32421875,,,,,
train,0.3047561049461365,81.625,2.685546875,100000,10,1.2939453125,,,,,
train,0.3154069483280182,81.3125,2.62890625,100000,10,1.2880859375,,,,,
train,0.3093932569026947,81.3125,2.62109375,99999,10,1.2685546875,,,,,
train,0.2984522581100464,81.75,2.623046875,100000,10,1.2998046875,,,,,
train,0.29753386974334717,81.6875,2.623046875,99998,10,1.298828125,,,,,
val,0.34031540155410767,80.3125,2.630859375,91,10,1.3173828125,0.567533696426433,0.9173666738187332,0.24472418195829626,0.10071177035570145,0.033562999218702316
val,0.2977493703365326,81.25,2.701171875,101,10,1.4248046875,0.5536618321148585,0.9123782845046053,0.2521485463027618,0.1290120631456375,0.0406450554728508
val,0.31000402569770813,81.375,2.701171875,102,10,1.322265625,0.5435054818862908,0.9003037571719055,0.2501694490059459,0.12881475687026978,0.039933715015649796
val,0.325093537569046,83.1875,2.701171875,110,10,1.3203125,0.5397180727444387,0.9045579920819274,0.25214351069280716,0.13409321010112762,0.04904093220829964
val,0.33012545108795166,82.0625,2.689453125,92,10,1.2724609375,0.5624503700165228,0.9168246588460749,0.21815678656500867,0.13923682272434235,0.019071709364652634
val,0.28123071789741516,81.875,2.689453125,104,10,1.322265625,0.5529578736277663,0.9304855806469639,0.21016414189239452,0.13450321555137634,0.029700789600610733
val,0.30435824394226074,82.4375,2.630859375,98,10,1.2421875,0.5521947230605619,0.9157549585524014,0.23755856878772225,0.10240442305803299,0.05105053260922432
val,0.29459112882614136,82.875,2.630859375,97,10,1.3125,0.5584096959154783,0.8767140228652694,0.23562685070430014,0.12110725790262222,0.029938556253910065
val,0.2921104431152344,82.75,2.630859375,92,10,1.3056640625,0.5628324703179781,0.8764269456995639,0.239337567689193,0.11589624732732773,0.04888743534684181
val,0.3070783317089081,82.75,2.630859375,95,10,1.2998046875,0.5536515605226816,0.8891661375166013,0.23353915859473037,0.12083548307418823,0.03361143916845322
val (no noise),0.27327150106430054,82.75,2.630859375,12,4,1.37890625,0.6480863660780267,0.9173666738187332,0.27546742940311014,0.098918117582798,0.06627712398767471
val (no noise),0.2534200847148895,82.875,2.701171875,12,4,1.5224609375,0.6480863660780267,0.9123782845046053,0.2849315495616281,0.11909566074609756,0.0509704053401947
val (no noise),0.24619002640247345,83.6875,2.701171875,13,5,1.4072265625,0.6447313610337309,0.9003037571719055,0.2804153014623862,0.11387328058481216,0.09168724715709686
val (no noise),0.23829339444637299,86.0,2.701171875,12,5,1.400390625,0.6480863660780267,0.9045579920819274,0.28156738956336774,0.11451905965805054,0.09291619062423706
val (no noise),0.25665533542633057,84.375,2.689453125,12,5,1.322265625,0.6480863660780267,0.9168246588460749,0.24556772480447028,0.12882137298583984,0.052435122430324554
val (no noise),0.2446465641260147,83.4375,2.689453125,12,5,1.38671875,0.6480863660780267,0.9304855806469639,0.2308726155001294,0.13290850818157196,0.027947718277573586
val (no noise),0.23975391685962677,84.0625,2.630859375,12,5,1.330078125,0.6480863660780267,0.9157549585524014,0.27498466064136606,0.09337606281042099,0.04699916020035744
val (no noise),0.24451567232608795,83.375,2.630859375,12,5,1.3876953125,0.6480863660780267,0.8767140228652694,0.26677654637799786,0.12271904945373535,0.02961285039782524
val (no noise),0.2366085946559906,84.75,2.630859375,12,5,1.3876953125,0.6480863660780267,0.8764269456995639,0.26677654637799786,0.12271904945373535,0.02961285039782524
val (no noise),0.23951853811740875,85.0625,2.630859375,12,5,1.3876953125,0.6480863660780267,0.8891661375166013,0.26677654637799786,0.12271904945373535,0.02961285039782524
