phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6016272306442261,68.9375,3.0390625,99703,10,1.79296875,,,,,
train,0.38120320439338684,79.0,3.224609375,99701,10,1.9248046875,,,,,
train,0.502461314201355,72.25,2.904296875,99744,9,1.6845703125,,,,,
train,0.376218318939209,78.375,3.1875,99725,8,1.91796875,,,,,
train,0.3427768051624298,79.5625,3.2265625,99704,10,1.9970703125,,,,,
train,0.32929614186286926,80.375,3.228515625,99720,10,1.9951171875,,,,,
train,0.31340491771698,80.9375,3.228515625,99715,9,2.037109375,,,,,
train,0.326864093542099,80.375,3.216796875,99695,10,2.048828125,,,,,
train,0.3061617314815521,80.8125,3.2265625,99724,10,2.078125,,,,,
train,0.35231512784957886,79.375,3.232421875,99728,10,2.103515625,,,,,
val,0.40631791949272156,79.75,3.1953125,29,7,1.8525390625,0.5584306742383158,0.9179335172472063,0.25027895782618426,0.05365464463829994,0.05285082384943962
val,0.32905465364456177,82.1875,3.287109375,33,8,1.90625,0.5596787042614602,0.912440758545559,0.26427078583198155,0.05183703079819679,0.040962837636470795
val,0.43182194232940674,72.25,2.9140625,23,6,1.5849609375,0.6167625536511631,0.9084975424490968,0.21894246295900865,0.12005594372749329,0.04742216318845749
val,0.35788050293922424,78.4375,3.220703125,25,7,2.033203125,0.5779829379890777,0.8265293312812907,0.2206611472944349,0.04857083037495613,0.042691897600889206
val,0.35449740290641785,79.625,3.220703125,27,7,1.99609375,0.5681807460956565,0.8512798910953137,0.21268659711966478,0.057595521211624146,0.04996408522129059
val,0.3226567506790161,79.3125,3.19921875,30,8,2.05859375,0.5643793841395661,0.8969952406321358,0.2168548101300906,0.01602865941822529,0.01563827134668827
val,0.313300222158432,80.3125,3.212890625,30,8,2.013671875,0.5642047842886431,0.8885594379188502,0.21731336690017894,0.008241518400609493,0.01424229796975851
val,0.31347015500068665,80.0625,3.228515625,29,8,2.056640625,0.5678633131562778,0.8711997784652533,0.20761337982659317,0.03244737908244133,0.016843194141983986
val,0.31689661741256714,81.125,3.193359375,30,9,2.107421875,0.5668868315644755,0.869632227531929,0.19427178998889594,0.0032852638978511095,0.005284255836158991
val,0.3033057749271393,79.625,3.220703125,29,8,2.138671875,0.5682296644135063,0.8719835769925866,0.18935445258037784,0.013296184130012989,0.008459311909973621
val (no noise),0.3710006773471832,80.125,3.625,11,7,2.185546875,0.6702051580726154,0.9179335172472063,0.38349703466499524,0.07352591305971146,0.02217673324048519
val (no noise),0.3113241493701935,82.375,3.625,12,8,2.166015625,0.6605618051014253,0.912440758545559,0.38552913145882894,0.061733830720186234,0.016794327646493912
val (no noise),0.4109811782836914,73.375,3.25,8,6,1.8408203125,0.7145894415804486,0.9084975424490968,0.32234278265889665,0.1535436064004898,0.05515136197209358
val (no noise),0.30899742245674133,80.5625,3.625,10,7,2.380859375,0.6814217295144025,0.8265293312812907,0.3069606899821861,0.043320734053850174,0.05664325878024101
val (no noise),0.2853204905986786,81.875,3.625,11,7,2.349609375,0.670718395671295,0.8512798910953137,0.31208344120437853,0.05654290318489075,0.0569135807454586
val (no noise),0.2927248477935791,80.25,3.625,11,8,2.44921875,0.6712388262247087,0.8969952406321358,0.32409267607401254,0.010306554846465588,0.013013632036745548
val (no noise),0.2876199781894684,80.875,3.625,11,8,2.376953125,0.669906870197357,0.8885594379188502,0.3456811453114521,0.0065966942347586155,0.006956889759749174
val (no noise),0.2893988788127899,79.9375,3.625,11,8,2.41796875,0.6712388262247087,0.8711997784652533,0.31185894733247793,0.03155731037259102,0.011560359038412571
val (no noise),0.2790604531764984,80.75,3.625,11,9,2.517578125,0.6712388262247087,0.869632227531929,0.30723119405846167,0.0011733603896573186,0.006104505620896816
val (no noise),0.2863900065422058,80.0625,3.625,11,8,2.517578125,0.6712388262247087,0.8719835769925866,0.3085361233568534,0.01332873199135065,0.006544866599142551
