epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6611013412475586,68.25,3.296875,99800,11,1.638671875,,,,,
2,train,0.3927258253097534,80.5,3.791015625,99745,11,1.9228515625,,,,,
3,train,0.3186873495578766,84.9375,3.806640625,99701,11,1.8759765625,,,,,
4,train,0.312017410993576,85.5625,3.681640625,99771,11,1.6904296875,,,,,
5,train,0.2728259861469269,87.25,3.634765625,99774,11,1.6328125,,,,,
6,train,0.2421075850725174,88.5625,3.685546875,99751,11,1.6455078125,,,,,
7,train,0.2918719053268432,86.375,3.7890625,99732,11,1.712890625,,,,,
8,train,0.2355669289827346,88.625,3.65234375,99798,11,1.61328125,,,,,
9,train,0.2377338111400604,88.375,3.69921875,99763,11,1.634765625,,,,,
10,train,0.2241033613681793,88.875,3.666015625,99771,11,1.6416015625,,,,,
1,val,0.4632661044597626,75.3125,3.783203125,69,8,1.9833984375,0.4819766821108669,0.8590048542604376,0.3061450442332681,0.0773496851325035,0.1115734204649925
2,val,0.2994644343852997,85.375,3.779296875,73,9,1.861328125,0.4409000308509176,0.8931454024847852,0.3326142199893556,0.0701512843370437,0.0822272449731826
3,val,0.3166437149047851,85.375,3.822265625,90,9,1.888671875,0.4208532991687672,0.8913336329030146,0.3223096338904384,0.0452239103615284,0.1384820938110351
4,val,0.2442024946212768,88.1875,3.646484375,83,9,1.662109375,0.4295420883510408,0.903714507385466,0.3663926945034374,0.1193214580416679,0.0844114571809768
5,val,0.2481370270252227,88.3125,3.6796875,99,10,1.669921875,0.4027343319292057,0.8892458134023304,0.3415862792242967,0.0764357522130012,0.1051910817623138
6,val,0.1886166036128997,91.3125,3.654296875,97,10,1.591796875,0.4035800801627587,0.935872968520551,0.3537880938004196,0.1084138229489326,0.076876550912857
7,val,0.2230794876813888,88.5,3.61328125,91,10,1.509765625,0.4201752979403652,0.9234802368822622,0.3511909389570146,0.1005144491791725,0.1200174614787101
8,val,0.1935479342937469,90.4375,3.638671875,96,10,1.5830078125,0.4101605394415235,0.9217140829791786,0.3590443218709862,0.0756493434309959,0.0708662346005439
9,val,0.2219105660915374,87.6875,3.798828125,101,10,1.7626953125,0.4100198811245109,0.8918638401054878,0.3241308578408854,0.0289183109998703,0.0754238069057464
10,val,0.2023794203996658,89.1875,3.6953125,96,10,1.5849609375,0.3941662271630255,0.9236784650559476,0.3348095283621904,0.0588555634021759,0.0851238146424293
1,val (no noise),0.4022631049156189,78.3125,3.783203125,20,7,2.2109375,0.6227111739858509,0.8590048542604376,0.3414207361049705,0.1031315997242927,0.1214892342686653
2,val (no noise),0.2635421752929687,87.8125,3.779296875,21,8,2.1015625,0.5834159741857305,0.8931454024847852,0.3842786906327691,0.0941715463995933,0.0930774062871933
3,val (no noise),0.2490559220314026,88.4375,3.822265625,27,8,2.150390625,0.5626903614473948,0.8913336329030146,0.3787302342225145,0.0598793625831604,0.1618029624223709
4,val (no noise),0.2002419233322143,91.125,3.646484375,27,8,1.845703125,0.5569945617964781,0.903714507385466,0.4115632117014343,0.1421923190355301,0.1000493764877319
5,val (no noise),0.1870393306016922,91.125,3.6796875,30,9,1.8359375,0.5380302178294227,0.8892458134023304,0.397555799284346,0.0927534475922584,0.1204786226153373
6,val (no noise),0.1576136946678161,93.0625,3.654296875,31,9,1.744140625,0.5268650373544357,0.935872968520551,0.4048945806098383,0.1246073618531227,0.0870979279279708
7,val (no noise),0.1914831399917602,90.4375,3.61328125,29,9,1.64453125,0.542526190983914,0.9234802368822622,0.3975202375655332,0.1118575632572174,0.135238766670227
8,val (no noise),0.1610009521245956,91.4375,3.638671875,30,9,1.7236328125,0.5394099171377759,0.9217140829791786,0.4130039902921864,0.0866794884204864,0.0880300402641296
9,val (no noise),0.1875413954257965,90.0,3.798828125,32,9,1.9521484375,0.5391983532017841,0.8918638401054878,0.3718192125117967,0.0356852076947689,0.0788939371705055
10,val (no noise),0.1473442018032074,92.4375,3.6953125,28,9,1.6875,0.5287490807872668,0.9236784650559476,0.3960205474704596,0.0672034099698066,0.1028743758797645
