epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6596007943153381,63.71875,6.44140625,100000,10,5.234375,,,,,
2,train,0.7548664808273315,56.09375,6.30859375,100000,10,5.21484375,,,,,
3,train,0.8455698490142822,51.21875,4.91796875,100000,8,3.8203125,,,,,
4,train,0.837075412273407,49.78125,3.583984375,100000,4,2.583984375,,,,,
5,train,0.8429602384567261,49.875,3.67578125,100000,8,2.625,,,,,
6,train,0.8882291913032532,47.625,5.44140625,100000,6,4.17578125,,,,,
7,train,0.7842217087745667,56.46875,9.0,100000,6,6.75,,,,,
8,train,0.5475656390190125,68.1875,8.9921875,100000,6,6.34765625,,,,,
9,train,0.5409774780273438,70.1875,8.984375,100000,8,6.36328125,,,,,
10,train,0.7627421617507935,58.96875,9.0,100000,6,6.9140625,,,,,
1,val,0.4794679582118988,67.9375,7.2265625,38,5,6.1875,0.541162221903587,0.8933291485479644,0.2813343169380635,0.0608192384243011,0.0075381342321634
2,val,0.7805132865905762,52.53125,6.28125,24,3,5.19921875,0.6549044604858927,0.8816987492030851,0.3087970267488588,0.403116762638092,0.1779689788818359
3,val,0.8249643445014954,50.0,3.705078125,11,2,2.705078125,0.7545340149887303,0.9233802371650172,0.2732690965281957,0.2412033826112747,0.2037580162286758
4,val,0.826156497001648,52.9375,3.703125,10,2,2.703125,0.7615668857447578,0.9150096771718734,0.2816231569958365,0.2495892792940139,0.2094064801931381
5,val,0.8179847598075867,50.8125,4.98828125,21,3,3.80859375,0.7122100082340427,0.9311558645348496,0.2964565157867523,0.263650119304657,0.0712376162409782
6,val,1.1846381425857544,35.375,8.9921875,20,3,7.40234375,0.631758554806207,0.8775026754357731,0.1626695023493639,0.004039826337248,0.0018232408910989
7,val,0.6025744080543518,67.125,9.015625,74,3,6.5859375,0.4408055743874772,0.966654950404517,0.3374623670484685,0.3502913415431976,0.0627462267875671
8,val,0.5031391978263855,70.9375,9.0,124,3,6.30859375,0.3945137872469488,0.9240830115646052,0.3587076709096613,0.2686908543109894,0.0993719324469566
9,val,0.7537898421287537,61.09375,8.9296875,111,4,6.75390625,0.4802321775386556,0.8520683537929269,0.183814281175522,0.1174491643905639,0.0503158457577228
10,val,1.2869818210601809,43.15625,8.984375,32,3,6.77734375,0.5687057469168976,0.8621387725803369,0.1649484224761311,0.1254104524850845,0.2039959281682968
1,val (no noise),0.4772456288337707,68.25,8.765625,9,5,7.7109375,0.7211030742239872,0.8933291485479644,0.3623591240276846,0.097765989601612,0.0141199529170989
2,val (no noise),0.7762928605079651,52.40625,7.546875,4,3,6.4375,0.8260765103975751,0.8816987492030851,0.3369611432954769,0.5178328156471252,0.31549072265625
3,val (no noise),0.8235846757888794,50.3125,4.34765625,3,2,3.34765625,0.8491929463985731,0.9233802371650172,0.3055626611256606,0.3024738430976867,0.3316533267498016
4,val (no noise),0.8163434863090515,53.03125,4.34765625,3,2,3.34765625,0.8491929463985731,0.9150096771718734,0.3055626611256606,0.3024738430976867,0.3316533267498016
5,val (no noise),0.8194524049758911,51.0,6.01953125,3,3,4.78125,0.8491929463985731,0.9311558645348496,0.345265870704924,0.3981074690818786,0.1706191897392273
6,val (no noise),1.1867226362228394,35.28125,11.0,2,3,9.265625,0.916477881210379,0.8775026754357731,0.1934721602331485,0.0051648993976414,0.0051648993976414
7,val (no noise),0.524551510810852,71.0625,11.0,7,3,8.2109375,0.7242703847238519,0.966654950404517,0.3909150386966473,0.5554237961769104,3.418639607843943e-05
8,val (no noise),0.4716523587703705,70.875,11.0,9,3,7.875,0.7180764092074099,0.9240830115646052,0.4295168702649511,0.5380687713623047,3.451593147474341e-05
9,val (no noise),0.6651084423065186,64.6875,11.0,6,4,8.5078125,0.7795714007872934,0.8520683537929269,0.2372370630847566,0.1152424365282058,0.0262845139950513
10,val (no noise),1.2009464502334597,46.96875,11.0,5,3,8.4609375,0.7905808926793785,0.8621387725803369,0.3249303182072235,0.4307796955108642,0.2277435213327407
