phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.47790148854255676,78.5,5.12109375,100000,10,2.91796875,,,,,
train,0.338173508644104,84.5,5.9453125,100000,10,3.4453125,,,,,
train,0.27604156732559204,86.0625,6.0,100000,10,3.48046875,,,,,
train,0.2552845776081085,87.1875,6.0,100000,10,3.421875,,,,,
train,0.2312992513179779,88.0,6.0,100000,10,3.337890625,,,,,
train,0.2634706199169159,86.9375,6.0,100000,10,3.275390625,,,,,
train,0.2812593877315521,85.9375,6.0,100000,10,3.205078125,,,,,
train,0.21497699618339539,89.0,6.0,100000,10,3.12109375,,,,,
train,0.2586570978164673,86.1875,6.0,100000,10,3.197265625,,,,,
train,0.22525957226753235,88.25,6.0,100000,10,3.16015625,,,,,
val,0.2886486053466797,85.875,5.12890625,331,10,2.982421875,0.3062448244226601,0.9484635320592444,0.371767819752461,0.1876859962940216,0.04832780361175537
val,0.24503645300865173,87.0,6.0,358,10,3.42578125,0.2989570820947296,0.916979668754789,0.32325212626714017,0.07466338574886322,0.0415516160428524
val,0.25302690267562866,86.0,6.0,336,10,3.576171875,0.32437941859103203,0.9343388456956185,0.34703195405205717,0.07438330352306366,0.041935957968235016
val,0.28367671370506287,86.0,6.0,369,10,3.330078125,0.28666848696352665,0.9397039978762026,0.3303812877798726,0.044690560549497604,0.0342259407043457
val,0.2451825588941574,87.3125,6.0,325,10,3.392578125,0.32964401264008214,0.9054401907413694,0.31641235349190266,0.07749055325984955,0.0402497798204422
val,0.3235294818878174,84.0625,6.0,308,10,3.328125,0.34965733731818605,0.8501266368372378,0.35882344532367905,0.08037018030881882,0.060100674629211426
val,0.231603741645813,88.6875,6.0,389,10,3.099609375,0.2793262573865548,0.9479288333311318,0.3867964240283815,0.04225194826722145,0.05053210258483887
val,0.19603231549263,89.625,6.0,383,10,3.15625,0.27236911828033883,0.9487417395182531,0.36966869163790506,0.04658119007945061,0.05310751870274544
val,0.21164265275001526,88.625,6.0,357,10,3.154296875,0.3023362455164641,0.9466429207607646,0.3684811028261276,0.08164192736148834,0.06602197140455246
val,0.2290198653936386,87.1875,6.0,365,10,3.22265625,0.3122218852542503,0.9201435158473403,0.3794780422830047,0.06834694743156433,0.057481929659843445
val (no noise),0.2534826397895813,87.875,5.12890625,40,6,3.26171875,0.5020026791553667,0.9484635320592444,0.39123537091936217,0.2455330342054367,0.10119147598743439
val (no noise),0.17874252796173096,89.9375,6.0,23,6,3.7890625,0.5610826395613036,0.916979668754789,0.35596646444679,0.12291388213634491,0.07101073861122131
val (no noise),0.20599006116390228,88.6875,6.0,22,6,3.9140625,0.5823741553128472,0.9343388456956185,0.37674835600931966,0.09720541536808014,0.07771189510822296
val (no noise),0.20111744105815887,88.3125,6.0,36,6,3.642578125,0.5284646376204568,0.9397039978762026,0.3564201144271797,0.07427090406417847,0.057067178189754486
val (no noise),0.1815381944179535,89.625,6.0,24,6,3.66015625,0.5618308247398565,0.9054401907413694,0.3497376095145952,0.12385175377130508,0.07601331919431686
val (no noise),0.25060972571372986,87.125,6.0,24,6,3.5859375,0.5995280844955968,0.8501266368372378,0.3887487256479762,0.1198076456785202,0.09985342621803284
val (no noise),0.1460496485233307,92.25,6.0,28,6,3.3828125,0.536924129354597,0.9479288333311318,0.4325345982553735,0.05846462398767471,0.07709300518035889
val (no noise),0.149170383810997,91.9375,6.0,30,6,3.4140625,0.5300231813378489,0.9487417395182531,0.41513737384803817,0.056068938225507736,0.09838684648275375
val (no noise),0.1554563343524933,90.8125,6.0,25,6,3.4453125,0.5580310805990962,0.9466429207607646,0.41851497420504813,0.12165378034114838,0.13521142303943634
val (no noise),0.17231935262680054,88.6875,6.0,24,7,3.484375,0.5714101872885202,0.9201435158473403,0.4212932559096712,0.09781031310558319,0.089710533618927
