phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5121998190879822,72.875,6.7421875,100000,11,3.8359375,,,,,
train,0.45954403281211853,74.75,8.453125,100000,11,5.3203125,,,,,
train,0.2993617653846741,82.625,6.69921875,100000,11,4.11328125,,,,,
train,0.26457563042640686,84.4375,6.51953125,100000,10,4.0625,,,,,
train,0.30337241291999817,83.0,6.49609375,100000,11,3.865234375,,,,,
train,0.23962245881557465,85.6875,6.125,100000,10,3.4921875,,,,,
train,0.24842415750026703,86.0625,7.19140625,100000,10,4.2421875,,,,,
train,0.24206528067588806,85.5625,7.390625,100000,9,4.6171875,,,,,
train,0.3366119861602783,81.0625,5.30078125,100000,8,3.130859375,,,,,
train,0.34795546531677246,80.875,5.4296875,100000,11,3.2265625,,,,,
val,0.3075060546398163,84.0,7.46875,428,7,4.51171875,0.25742757179159603,0.9356773402477858,0.2595759379242673,0.1272776871919632,0.043720945715904236
val,0.41122376918792725,78.0,6.7109375,301,6,4.12890625,0.3044251907972513,0.8539224435474472,0.2957679823840601,0.10533209890127182,0.12017162144184113
val,0.23342803120613098,86.0625,6.3359375,311,6,3.9453125,0.30531939800017227,0.8952331884777914,0.2811132246425309,0.1145552396774292,0.07432131469249725
val,0.23047925531864166,86.875,6.40234375,310,6,3.994140625,0.30197149001554424,0.8116135286011513,0.2938986456490285,0.11494952440261841,0.0668555423617363
val,0.2080896645784378,86.875,6.109375,302,7,3.369140625,0.3067272968184982,0.9148590461059798,0.27677537708545485,0.09359855204820633,0.04248271882534027
val,0.2032843828201294,87.5,5.83203125,292,7,3.248046875,0.3164979029105245,0.9036981599310556,0.2692833469025394,0.10217075049877167,0.0699756070971489
val,0.2094607800245285,87.625,7.72265625,397,6,4.875,0.22367281703585196,0.9112081608566087,0.37483822105007936,0.223112553358078,0.11014889180660248
val,0.1823650300502777,89.0,6.65234375,343,6,4.12109375,0.2664050500469676,0.9030644131780563,0.33478091137438426,0.15411759912967682,0.11777348816394806
val,0.2749718129634857,83.1875,4.9921875,149,6,2.984375,0.3835810160025994,0.9483567054687694,0.32015882567551074,0.1224421039223671,0.12538236379623413
val,0.24686920642852783,85.0625,5.6328125,267,7,3.298828125,0.35653846622204133,0.8920008818090038,0.2368671800406919,0.1244935616850853,0.10924393683671951
val (no noise),0.29598259925842285,84.25,7.46875,25,6,5.51171875,0.5820864650148804,0.9356773402477858,0.29777918995606467,0.14445210993289948,0.038946397602558136
val (no noise),0.39504867792129517,78.25,6.7109375,16,5,5.0234375,0.6489314736837307,0.8539224435474472,0.3212041796896313,0.12040551751852036,0.15546023845672607
val (no noise),0.2314963936805725,86.375,6.3359375,17,5,4.74609375,0.6121075282462018,0.8952331884777914,0.30843097411368203,0.12946239113807678,0.08589860796928406
val (no noise),0.22530801594257355,87.8125,6.40234375,16,5,4.89453125,0.6206420776696544,0.8116135286011513,0.3256235820947329,0.11986549198627472,0.08391962945461273
val (no noise),0.20498833060264587,87.625,6.109375,21,6,4.0234375,0.5867314688419438,0.9148590461059798,0.3007701342346264,0.11302319914102554,0.048410337418317795
val (no noise),0.2022102028131485,87.6875,5.83203125,21,6,3.875,0.5976254027017516,0.9036981599310556,0.29858836745601763,0.11524628102779388,0.08029775321483612
val (no noise),0.20330961048603058,87.625,7.72265625,14,5,5.95703125,0.623925078896201,0.9112081608566087,0.39227709970372315,0.2711043357849121,0.10855434089899063
val (no noise),0.17774277925491333,89.5,6.65234375,19,5,5.0390625,0.5940887006268506,0.9030644131780563,0.3622259366759987,0.20467492938041687,0.11229488998651505
val (no noise),0.2646270990371704,83.5625,4.9921875,13,5,3.560546875,0.6470731294197003,0.9483567054687694,0.3389209258267661,0.1701621115207672,0.14803270995616913
val (no noise),0.22849924862384796,86.0,5.6328125,16,6,3.970703125,0.6315257543312329,0.8920008818090038,0.27172241041394735,0.13980531692504883,0.13066506385803223
