epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.8835275173187256,50.40625,2.353515625,98490,11,1.1728515625,,,,,
2,train,0.5559388399124146,64.875,2.623046875,98298,10,1.4326171875,,,,,
3,train,0.6074506640434265,62.21875,2.357421875,98696,9,1.20703125,,,,,
4,train,0.5866701006889343,62.5625,2.25,98938,5,1.087890625,,,,,
5,train,0.5438582301139832,65.0,2.25,98862,5,1.029296875,,,,,
6,train,0.5421099066734314,64.8125,2.25,98867,5,1.0302734375,,,,,
7,train,0.5409690141677856,64.875,2.25,98923,5,1.0302734375,,,,,
8,train,0.5408156514167786,64.875,2.25,98920,5,1.03125,,,,,
9,train,0.8448438048362732,49.8125,1.8212890625,99545,5,0.72802734375,,,,,
10,train,1.0337625741958618,38.78125,1.501953125,100000,3,0.501953125,,,,,
1,val,0.5377687811851501,66.125,2.6484375,13,5,1.4541015625,0.6781759974673637,0.9178933764615096,0.3115958240630475,0.0742071345448494,0.0632800087332725
2,val,0.5141164660453796,68.625,2.6484375,13,5,1.45703125,0.6772693494024364,0.9076054725744396,0.3076879562128943,0.0778645426034927,0.0671783611178398
3,val,0.5924437642097473,62.6875,2.271484375,10,4,1.1533203125,0.7241401644377187,0.8791458339468612,0.3288617239870053,0.2848649024963379,0.1432114392518997
4,val,0.5187682509422302,66.75,2.271484375,12,5,1.05078125,0.7060373992861861,0.907657215792248,0.3289896770566458,0.2724472284317016,0.1181910261511802
5,val,0.5184542536735535,64.625,2.271484375,12,5,1.07421875,0.7115389213108914,0.913941472203017,0.3395784338661502,0.2800009846687317,0.1126068532466888
6,val,0.5253754258155823,65.0,2.271484375,12,5,1.0517578125,0.7016166262675014,0.9228147941589226,0.3251173700644754,0.2715934813022613,0.1082080900669097
7,val,0.5285713076591492,64.125,2.271484375,12,5,1.0595703125,0.7001083276662357,0.912520805566736,0.3236492752139274,0.272711843252182,0.1129912361502647
8,val,0.5142256021499634,67.75,2.271484375,12,5,1.0439453125,0.7019191392765729,0.9132363819334188,0.3246448458874937,0.2740570306777954,0.1216692700982093
9,val,1.0453287363052368,37.6875,1.521484375,3,3,0.52099609375,0.8671262343789496,0.9222648353572832,0.247176319574235,0.7529962062835693,0.4332384169101715
10,val,1.042269587516785,39.3125,1.521484375,3,3,0.52099609375,0.8676267210642542,0.929756872272948,0.2526124189585655,0.7558314204216003,0.4351345300674438
1,val (no noise),0.5229847431182861,66.5625,2.6484375,5,4,1.6484375,0.7746907106691832,0.9178933764615096,0.3384650161253203,0.1029322817921638,0.0520944558084011
2,val (no noise),0.502178966999054,68.5625,2.6484375,5,4,1.6484375,0.7746907106691832,0.9076054725744396,0.3384650161253203,0.1029322817921638,0.0520944558084011
3,val (no noise),0.582933247089386,63.5,2.271484375,4,3,1.2724609375,0.7994576946469287,0.8791458339468612,0.3774657124285287,0.3423885405063629,0.1692355126142501
4,val (no noise),0.5073733925819397,67.0625,2.271484375,5,4,1.146484375,0.7740391386349651,0.907657215792248,0.3788176414966278,0.3166970610618591,0.1159043833613395
5,val (no noise),0.5063860416412354,65.75,2.271484375,5,4,1.146484375,0.7740391386349651,0.913941472203017,0.3788176414966278,0.3166970610618591,0.1159043833613395
6,val (no noise),0.5071709752082825,66.25,2.271484375,5,4,1.146484375,0.7740391386349651,0.9228147941589226,0.3788176414966278,0.3166970610618591,0.1159043833613395
7,val (no noise),0.5078661441802979,64.5,2.271484375,5,4,1.146484375,0.7740391386349651,0.912520805566736,0.3788176414966278,0.3166970610618591,0.1159043833613395
8,val (no noise),0.5024201273918152,67.125,2.271484375,5,4,1.146484375,0.7740391386349651,0.9132363819334188,0.3788176414966278,0.3166970610618591,0.1159043833613395
9,val (no noise),1.0456101894378662,37.5,1.521484375,2,2,0.52099609375,0.8996697956337137,0.9222648353572832,0.3095152520704502,0.9974175095558168,0.9974175095558168
10,val (no noise),1.0421305894851685,39.3125,1.521484375,2,2,0.52099609375,0.8996697956337137,0.929756872272948,0.3095152520704502,0.9974175095558168,0.9974175095558168
