epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.604320228099823,69.0,3.99609375,100000,10,2.43359375,,,,,
2,train,0.3294960558414459,83.125,5.8671875,100000,10,3.513671875,,,,,
3,train,0.2507278025150299,86.1875,6.0,100000,10,3.591796875,,,,,
4,train,0.2341459989547729,86.6875,6.0,100000,10,3.439453125,,,,,
5,train,0.2164753377437591,87.4375,5.98046875,100000,10,3.4609375,,,,,
6,train,0.1960858553647995,88.0625,5.88671875,100000,10,3.298828125,,,,,
7,train,0.2446624934673309,85.8125,5.43359375,100000,10,3.09765625,,,,,
8,train,0.2330156117677688,86.5,4.890625,100000,10,2.810546875,,,,,
9,train,0.2772265672683716,84.5625,4.31640625,100000,10,2.138671875,,,,,
10,train,0.3070458173751831,83.125,4.4765625,100000,10,2.224609375,,,,,
1,val,0.3909747898578644,76.9375,4.3125,126,10,2.83984375,0.5554353963184435,0.9015764877253531,0.2955480870356256,0.350134789943695,0.0398818552494049
2,val,0.2571935653686523,85.875,5.94140625,204,10,3.57421875,0.4500570108750095,0.91941349523385,0.3660544884365647,0.101826786994934,0.0568262338638305
3,val,0.2034961879253387,87.875,6.0,200,10,3.609375,0.45276937729552,0.8913599841378144,0.3835298419065989,0.0702548772096633,0.0493838191032409
4,val,0.1959820687770843,85.875,6.0,206,10,3.48046875,0.4382331975052769,0.8994884619207918,0.3833697025746313,0.0528019964694976,0.0533335469663143
5,val,0.1931446939706802,87.375,5.9296875,206,10,3.31640625,0.4382883459544071,0.9308290041765002,0.4221482012044331,0.0516693703830242,0.0427798815071582
6,val,0.1952960044145584,87.875,5.86328125,213,10,3.17578125,0.4354772413874953,0.972395239850078,0.4055518263244169,0.0548319704830646,0.0516189001500606
7,val,0.2250249236822128,84.6875,5.0078125,158,10,2.966796875,0.4890959206152216,0.905807436430955,0.3186417579925379,0.0616814009845256,0.0158215872943401
8,val,0.3201930224895477,84.25,4.29296875,128,10,2.02734375,0.5233525171596352,0.9227359288542352,0.3422251665196852,0.1277506500482559,0.087555356323719
9,val,0.343888372182846,79.625,4.17578125,113,10,2.294921875,0.5651200584893925,0.9311396069136184,0.2965161407427798,0.1686320751905441,0.040057398378849
10,val,0.377780020236969,80.5625,4.703125,151,10,2.421875,0.5082408277642985,0.9122323422356255,0.339043589499773,0.0448950044810771,0.0348162278532981
1,val (no noise),0.3601592183113098,78.125,4.3125,11,5,2.974609375,0.6754778606839361,0.9015764877253531,0.3090624292055096,0.4045549035072326,0.084477350115776
2,val (no noise),0.2262382209300995,87.0,5.94140625,15,6,3.755859375,0.6110970748783845,0.91941349523385,0.3826231121948067,0.1318623125553131,0.0762892290949821
3,val (no noise),0.1743058413267135,89.0,6.0,16,6,3.771484375,0.5988729669272499,0.8913599841378144,0.4030683871066375,0.0748393535614013,0.0870553702116012
4,val (no noise),0.1716712713241577,86.875,6.0,17,6,3.6484375,0.5944105369318976,0.8994884619207918,0.4024779334216779,0.0751763954758644,0.0995029062032699
5,val (no noise),0.1689805388450622,88.3125,5.9296875,17,6,3.484375,0.5927542880528678,0.9308290041765002,0.4421926731236151,0.0730906277894973,0.0688562393188476
6,val (no noise),0.1677528470754623,88.9375,5.86328125,18,6,3.31640625,0.5944065574512555,0.972395239850078,0.4278630845181245,0.0709744393825531,0.1002902165055275
7,val (no noise),0.2047891914844513,86.1875,5.0078125,14,6,3.091796875,0.622526044490769,0.905807436430955,0.3228266995871479,0.0678766369819641,0.0184357240796089
8,val (no noise),0.264256477355957,86.8125,4.29296875,14,4,2.0703125,0.6322544159521734,0.9227359288542352,0.3569886959372261,0.1450928747653961,0.2634905278682709
9,val (no noise),0.320410668849945,80.4375,4.17578125,12,6,2.375,0.6606143699400815,0.9311396069136184,0.3122660968645261,0.1924778521060943,0.0558477938175201
10,val (no noise),0.3432289063930511,81.75,4.703125,16,5,2.537109375,0.628052649610211,0.9122323422356255,0.3561380012063744,0.0526801533997058,0.0620364472270011
