phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.5762897729873657,72.9375,2.830078125,99449,10,1.60546875,,,,,
train,0.3813644051551819,79.75,3.087890625,99349,9,1.919921875,,,,,
train,0.3463512361049652,80.625,3.400390625,99233,10,2.044921875,,,,,
train,0.2986091077327728,83.3125,3.396484375,99198,10,2.005859375,,,,,
train,0.3343498408794403,82.625,3.400390625,99195,9,1.9775390625,,,,,
train,0.26769256591796875,86.125,3.400390625,99204,8,1.92578125,,,,,
train,0.2564294636249542,86.0625,3.400390625,99191,9,1.912109375,,,,,
train,0.2575516104698181,85.875,3.400390625,99198,8,1.9111328125,,,,,
train,0.25804847478866577,85.625,3.40234375,99210,10,1.8896484375,,,,,
train,0.3259277045726776,82.875,3.40234375,99206,9,1.9169921875,,,,,
val,0.3752504289150238,80.3125,2.92578125,36,9,1.80859375,0.5407398198972181,0.9478787282235595,0.17872447805920877,0.018082046881318092,0.008264701813459396
val,0.42293277382850647,77.125,3.400390625,35,7,2.029296875,0.5217131716937362,0.9045723316962776,0.31712698917094945,0.02242252789437771,0.06125443056225777
val,0.40655064582824707,79.8125,3.421875,47,7,1.998046875,0.4868667516260232,0.9377468367586546,0.29162033501510426,0.037265073508024216,0.06624909490346909
val,0.32788076996803284,83.1875,3.408203125,47,8,1.9951171875,0.4802433488480632,0.9495766020840704,0.29861544110875765,0.0354435034096241,0.048408787697553635
val,0.30018916726112366,85.5625,3.384765625,50,8,1.9619140625,0.45514943366277394,0.9489096046435974,0.2526422940752225,0.021191319450736046,0.07217615842819214
val,0.2910166382789612,85.3125,3.376953125,55,8,1.90234375,0.4465660458226086,0.9480479004591914,0.2680904976968405,0.008201968856155872,0.09301526844501495
val,0.31220120191574097,82.5625,3.400390625,57,8,1.9072265625,0.44547520212202174,0.9262870844942727,0.28394893468822296,0.022704513743519783,0.09062085300683975
val,0.49540385603904724,78.9375,3.41796875,61,8,1.8564453125,0.4443931769130427,0.9468482540964607,0.2761337946249807,0.012957443483173847,0.1150844544172287
val,0.246576189994812,85.5625,3.38671875,50,8,1.8779296875,0.4538945162713135,0.9369766058892726,0.25388680814002085,0.025417156517505646,0.08713219314813614
val,0.27216288447380066,84.25,3.404296875,48,8,1.9462890625,0.4697786784092247,0.9196727367891641,0.2583205395849153,0.0533703975379467,0.07094232738018036
val (no noise),0.333858847618103,81.625,3.396484375,17,9,2.244140625,0.6291238865426829,0.9478787282235595,0.32158399089305445,0.012125776149332523,0.008348383940756321
val (no noise),0.3243248462677002,81.125,4.0,14,7,2.51953125,0.6415180751279981,0.9045723316962776,0.4374100667721299,0.02323649264872074,0.07574314624071121
val (no noise),0.28186675906181335,83.875,4.0,21,7,2.455078125,0.5964229645696616,0.9377468367586546,0.4057024316456351,0.04479363560676575,0.07229483127593994
val (no noise),0.21831414103507996,87.5,4.0,19,8,2.4609375,0.5959374171485561,0.9495766020840704,0.4166490627338574,0.047508519142866135,0.05529245361685753
val (no noise),0.18706831336021423,91.0,4.0,22,8,2.439453125,0.5667725209277854,0.9489096046435974,0.382695182119625,0.0350794643163681,0.05799933522939682
val (no noise),0.17586968839168549,90.125,4.0,23,8,2.359375,0.5613951615131997,0.9480479004591914,0.3976566455351805,0.009332352317869663,0.09482425451278687
val (no noise),0.21433988213539124,87.8125,4.0,25,8,2.333984375,0.558017365596623,0.9262870844942727,0.4079481665213464,0.03626953437924385,0.08941681683063507
val (no noise),0.32318395376205444,85.8125,4.0,28,8,2.259765625,0.5553000676396536,0.9468482540964607,0.4033966028201325,0.036025796085596085,0.1150112897157669
val (no noise),0.1626928746700287,89.1875,4.0,18,8,2.30859375,0.5858863410547454,0.9369766058892726,0.40021817601656057,0.0681127980351448,0.09036429226398468
val (no noise),0.16849929094314575,88.625,4.0,19,8,2.40234375,0.5916631053716837,0.9196727367891641,0.36801707111387877,0.055100131779909134,0.06090695783495903
