phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.6063420176506042,70.6875,2.3203125,98901,11,1.048828125,,,,,
train,0.3814258277416229,79.0625,2.708984375,98386,11,1.2958984375,,,,,
train,0.4035722017288208,76.875,3.0,97805,9,1.4130859375,,,,,
train,0.38583505153656006,76.75,3.0,97740,10,1.3876953125,,,,,
train,0.41084742546081543,76.5,2.810546875,98088,9,1.3603515625,,,,,
train,0.2669903039932251,83.4375,2.748046875,98278,9,1.318359375,,,,,
train,0.278482586145401,82.875,2.748046875,98346,9,1.330078125,,,,,
train,0.24800197780132294,84.875,2.689453125,98318,10,1.2158203125,,,,,
train,0.2418610006570816,85.0625,2.6953125,98288,10,1.1845703125,,,,,
train,0.21979419887065887,85.5,2.685546875,98390,10,1.2177734375,,,,,
val,0.32719922065734863,81.9375,2.4140625,29,9,1.1455078125,0.5606368104286032,0.9313868750493586,0.23702879432277474,0.13745954632759094,0.056544750928878784
val,0.400386244058609,76.9375,3.0,23,8,1.3583984375,0.5789460137293139,0.9101002118872594,0.31377880873861147,0.00025996111799031496,0.08342461287975311
val,0.37021467089653015,77.5,3.0,23,8,1.376953125,0.5749174161955246,0.9113930146858109,0.2822343754193163,0.0856565609574318,0.05250486359000206
val,0.353080689907074,78.125,3.0,24,8,1.384765625,0.5721585692044774,0.9210129332050291,0.31253202793026347,0.0064905062317848206,0.036859672516584396
val,0.2785288989543915,83.6875,2.751953125,29,9,1.2744140625,0.5345878294907431,0.889157474433683,0.29390108888078087,0.02420223131775856,0.02638072706758976
val,0.24271193146705627,84.25,2.751953125,30,9,1.322265625,0.5351636978517784,0.9089282447327635,0.2999431904917617,0.024805374443531036,0.028440849855542183
val,0.39710602164268494,79.3125,2.751953125,30,9,1.2890625,0.5591093055582712,0.8614163601434376,0.3259636053280201,0.012412815354764462,0.06757209450006485
val,0.21202567219734192,86.375,2.681640625,33,10,1.19140625,0.521528888461016,0.9255406472979664,0.33546500643226906,0.00042684905929490924,0.04093005508184433
val,0.21834711730480194,85.875,2.681640625,32,10,1.166015625,0.526234796335048,0.9294290339025969,0.3280772621207411,0.0005832213209941983,0.04520174860954285
val,0.21640361845493317,86.375,2.681640625,33,10,1.1923828125,0.5198778733319627,0.9309373183864322,0.308076826560356,0.0014150380156934261,0.04818452149629593
val (no noise),0.2560764253139496,87.125,2.4140625,16,8,1.2138671875,0.6174841170336819,0.9313868750493586,0.27723851498436336,0.13452252745628357,0.06422009319067001
val (no noise),0.3091159164905548,80.9375,3.0,10,7,1.474609375,0.6752461992769332,0.9101002118872594,0.38000750699803876,0.00032063256367109716,0.1023310199379921
val (no noise),0.26658883690834045,83.1875,3.0,11,7,1.486328125,0.6616682374253924,0.9113930146858109,0.3369624192279346,0.11083487421274185,0.0711832344532013
val (no noise),0.2624005675315857,82.75,3.0,11,7,1.4873046875,0.6598447446982643,0.9210129332050291,0.37462084080387126,0.006709307432174683,0.02861117385327816
val (no noise),0.18443484604358673,89.3125,2.751953125,15,8,1.353515625,0.6116505896894555,0.889157474433683,0.3426275862103642,0.03120809979736805,0.032248686999082565
val (no noise),0.17429187893867493,88.5,2.751953125,15,8,1.4248046875,0.6116505896894555,0.9089282447327635,0.3484378297371749,0.02980583906173706,0.03384281322360039
val (no noise),0.3199140727519989,82.75,2.751953125,16,8,1.396484375,0.6360189637854365,0.8614163601434376,0.381604747980651,0.014307464472949505,0.083807073533535
val (no noise),0.1535802036523819,89.625,2.681640625,17,9,1.25390625,0.5922492150558267,0.9255406472979664,0.3837467234039286,0.0002448635350447148,0.048377808183431625
val (no noise),0.15579207241535187,89.1875,2.681640625,16,9,1.2177734375,0.5993339616288578,0.9294290339025969,0.3763355104876361,0.00024590292014181614,0.054570768028497696
val (no noise),0.15180601179599762,90.125,2.681640625,16,9,1.2822265625,0.5993339616288578,0.9309373183864322,0.36387891255492366,0.000244384806137532,0.05461087077856064
