epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6332440376281738,68.9375,6.13671875,100000,10,3.86328125,,,,,
2,train,0.3348369598388672,84.9375,7.40625,100000,10,4.94921875,,,,,
3,train,0.2318001985549926,90.0625,8.34375,100000,10,5.45703125,,,,,
4,train,0.1845733821392059,91.5,8.109375,100000,10,5.21484375,,,,,
5,train,0.2442767918109893,89.0,8.25,100000,10,5.16015625,,,,,
6,train,0.1771787852048874,91.0625,8.3828125,100000,10,5.19140625,,,,,
7,train,0.1781050711870193,90.9375,8.0703125,100000,10,4.97265625,,,,,
8,train,0.1711072027683258,91.1875,7.99609375,100000,10,4.96484375,,,,,
9,train,0.2459399402141571,88.5,9.3046875,100000,10,5.40234375,,,,,
10,train,0.1854618191719055,90.5,9.984375,100000,10,5.33984375,,,,,
1,val,0.367050439119339,83.875,6.6015625,230,10,4.33203125,0.415826079104134,0.9356729704454604,0.2885743299828665,0.0303320344537496,0.0262519381940364
2,val,0.2982528507709503,87.5,7.546875,292,10,4.96875,0.3366039389693207,0.9228237305698028,0.3103775890614276,0.0956216380000114,0.0160044580698013
3,val,0.1948594152927398,92.125,8.5546875,311,10,5.72265625,0.3137770159878124,0.936814049296806,0.3455085709681666,0.1161058992147445,0.0252841208130121
4,val,0.1608752906322479,92.4375,8.1328125,324,10,5.15234375,0.3195039773789787,0.905060350624963,0.3289532591423448,0.1529737710952758,0.0240627434104681
5,val,0.3059755265712738,85.3125,9.2265625,382,10,5.91796875,0.2584468129798764,0.8594659152463742,0.4162211631160353,0.1903918981552124,0.0590953156352043
6,val,0.1542214602231979,92.0625,8.2578125,313,10,5.109375,0.3190033281681286,0.9119003906668248,0.3693248970255118,0.1241434589028358,0.0318084508180618
7,val,0.2056145370006561,88.625,8.3828125,331,10,5.24609375,0.3045821317925971,0.9162263008268532,0.3841648452104103,0.1776637583971023,0.0269757509231567
8,val,0.1455480009317398,92.25,8.3046875,324,10,5.24609375,0.3228783781869654,0.9337214394714072,0.3779246191470854,0.1345992386341095,0.0204340852797031
9,val,0.1970836222171783,91.0,10.4921875,407,10,5.671875,0.2646982269951484,0.9012622123187196,0.3708775704382608,0.1209840402007103,0.0662713199853897
10,val,0.2230013012886047,88.8125,9.234375,364,10,5.45703125,0.275884036792655,0.8816635635109227,0.4139168110573596,0.1336565315723419,0.0463586896657943
1,val (no noise),0.3634012043476105,84.0,6.6015625,32,5,4.53125,0.5545196141969897,0.9356729704454604,0.2938891909670441,0.0335541851818561,0.0250026956200599
2,val (no noise),0.290207028388977,87.3125,7.546875,44,5,5.1953125,0.4928329714547902,0.9228237305698028,0.3207277657295727,0.1205500736832618,0.0326591916382312
3,val (no noise),0.1882991641759872,92.25,8.5546875,47,6,5.98046875,0.4763022630028536,0.936814049296806,0.349417745236192,0.1430897861719131,0.0339690670371055
4,val (no noise),0.1456785947084427,93.125,8.1328125,37,5,5.4140625,0.5044437542089395,0.905060350624963,0.3356705034319855,0.1823829710483551,0.0311721712350845
5,val (no noise),0.2905482053756714,85.375,9.2265625,69,6,6.19921875,0.4496697445304795,0.8594659152463742,0.4253524175319576,0.2350008934736251,0.1009651869535446
6,val (no noise),0.1439185142517089,92.3125,8.2578125,41,6,5.34375,0.4872295156313436,0.9119003906668248,0.3736066796123206,0.1458083838224411,0.0523044690489769
7,val (no noise),0.1945926249027252,89.1875,8.3828125,46,6,5.50390625,0.4917674978986126,0.9162263008268532,0.3949092994973089,0.2158494442701339,0.046047143638134
8,val (no noise),0.1407396644353866,92.25,8.3046875,37,6,5.5078125,0.5099863051581939,0.9337214394714072,0.3858203969223288,0.1672234237194061,0.0391515158116817
9,val (no noise),0.1700465381145477,92.125,10.4921875,53,6,5.90234375,0.4872237478185492,0.9012622123187196,0.3802787821164827,0.1531044840812683,0.1291097402572631
10,val (no noise),0.2064340412616729,89.5,9.234375,66,6,5.68359375,0.4495587339425627,0.8816635635109227,0.4183798495719776,0.1631640493869781,0.0838730111718177
