epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7324140667915344,64.9375,3.33203125,100000,10,1.724609375,,,,,
2,train,0.3952049911022186,80.0625,3.48828125,100000,10,1.7451171875,,,,,
3,train,0.2861925065517425,85.3125,3.544921875,100000,10,1.779296875,,,,,
4,train,0.2071784734725952,90.6875,4.3046875,100000,9,2.14453125,,,,,
5,train,0.1220621690154075,94.625,4.96875,100000,8,2.451171875,,,,,
6,train,0.1793756037950515,92.1875,5.03515625,100000,10,2.435546875,,,,,
7,train,0.1102574095129966,94.875,5.12109375,100000,10,2.279296875,,,,,
8,train,0.089981123805046,95.6875,5.01953125,100000,10,2.275390625,,,,,
9,train,0.2143988609313964,90.375,5.11328125,100000,10,2.44921875,,,,,
10,train,0.1882439255714416,91.5625,5.3984375,100000,9,2.515625,,,,,
1,val,0.5339587926864624,73.3125,3.521484375,24,6,1.6611328125,0.6439453117188847,0.8386937341919909,0.3480870571722423,0.2649151980876922,0.1712123602628708
2,val,0.3099024593830108,85.1875,3.462890625,33,8,1.6494140625,0.5785229656294691,0.8224902891527233,0.3571958488898754,0.1741592437028885,0.0872733741998672
3,val,0.2242901772260666,89.3125,3.505859375,36,8,1.7509765625,0.5489144595305548,0.8862519155883202,0.3527569255929155,0.14712455868721,0.0544824078679084
4,val,0.1279091238975525,95.0625,5.01171875,49,6,2.505859375,0.4656596005855123,0.9338687761806266,0.4772690157275733,0.3955095410346985,0.1120048612356185
5,val,0.0852216035127639,96.375,4.9921875,50,6,2.4765625,0.4503585886449568,0.949212911589042,0.4605929751359541,0.3568815290927887,0.0852687507867813
6,val,0.1575734317302703,93.375,5.2421875,45,6,2.5390625,0.4807916250216968,0.9337126103613832,0.4806862905758526,0.2672218978404999,0.1512037515640258
7,val,0.0674802288413047,96.5625,4.9375,60,7,2.232421875,0.4285841436180065,0.9417419011664978,0.4855598584072318,0.2732605040073395,0.0720082521438598
8,val,0.0594141595065593,97.375,4.984375,57,7,2.251953125,0.4310388231830682,0.9405200548976168,0.5078948167689661,0.3237086236476898,0.0944527760148048
9,val,0.1681827902793884,92.5625,5.265625,44,7,2.57421875,0.4978250492892382,0.9405591013835728,0.4043075074168041,0.1763706058263778,0.092714674770832
10,val,0.3255335986614227,86.375,5.1640625,53,7,2.478515625,0.4887130046000343,0.8675418807687014,0.4456093310591355,0.3585006594657898,0.0286934357136487
