phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.4988442063331604,76.8125,3.439453125,99997,10,1.927734375,,,,,
train,0.28494274616241455,84.75,3.51171875,99999,10,2.01171875,,,,,
train,0.27040547132492065,85.3125,3.4921875,100000,10,1.962890625,,,,,
train,0.24123072624206543,86.4375,3.498046875,99995,10,1.943359375,,,,,
train,0.2507704496383667,86.0,3.484375,99999,10,1.92578125,,,,,
train,0.3079023063182831,82.5,3.400390625,99999,10,1.84765625,,,,,
train,0.2817366421222687,83.5,3.375,99996,10,1.875,,,,,
train,0.33431753516197205,82.125,3.61328125,99999,10,1.951171875,,,,,
train,0.2968537211418152,84.5,4.0,99994,10,1.92578125,,,,,
train,0.3298684060573578,82.75,4.0,99991,10,1.96484375,,,,,
val,0.31180092692375183,85.0,3.49609375,155,10,1.9794921875,0.46704296006061863,0.933605665993034,0.3520844544683834,0.08277591317892075,0.027520067989826202
val,0.26540881395339966,86.1875,3.49609375,163,10,1.9775390625,0.46375031283354573,0.9223817439496251,0.35532976890031415,0.09473557025194168,0.03529836982488632
val,0.2568194270133972,86.0625,3.49609375,163,10,1.939453125,0.4627223238744802,0.9168767728210474,0.35892022869362505,0.11713528633117676,0.021834377199411392
val,0.27391472458839417,85.0,3.49609375,159,10,1.927734375,0.4593724572942479,0.9271529979031965,0.35920589592550134,0.10383608192205429,0.027317127212882042
val,0.2970772385597229,84.5625,3.376953125,151,10,1.771484375,0.4834325788915984,0.953605211348397,0.32447635821548465,0.14078561961650848,0.05447565019130707
val,0.2750583291053772,82.9375,3.376953125,145,10,1.888671875,0.49400808742305236,0.9593607157450075,0.31882616190589796,0.17269647121429443,0.044514335691928864
val,0.25431305170059204,84.1875,3.376953125,148,10,1.8935546875,0.48139219137909084,0.9311878229209556,0.3186677401943556,0.17262490093708038,0.05057580769062042
val,0.33707353472709656,83.4375,4.0,180,10,1.94140625,0.42935224317177134,0.8979378470995463,0.34381875253447186,0.10859012603759766,0.06295114755630493
val,0.27900105714797974,84.5625,4.0,170,10,1.9072265625,0.4401240502624081,0.9173841500572395,0.3605250694705065,0.05919517204165459,0.05834520608186722
val,0.37289249897003174,79.25,4.0,154,10,1.8203125,0.4809503051560178,0.9043940417798739,0.2670378878830815,0.04098570719361305,0.05366940796375275
val (no noise),0.2219296544790268,88.5,3.49609375,16,7,2.169921875,0.6088992886928961,0.933605665993034,0.39549584624565726,0.10687319189310074,0.061259228736162186
val (no noise),0.19746942818164825,88.6875,3.49609375,15,7,2.173828125,0.6113745603209597,0.9223817439496251,0.3923135230114241,0.10664067417383194,0.061842795461416245
val (no noise),0.17922604084014893,89.125,3.49609375,16,7,2.111328125,0.5993387451752424,0.9168767728210474,0.39835181790581425,0.1386629194021225,0.04883558675646782
val (no noise),0.17583295702934265,87.875,3.49609375,16,7,2.111328125,0.5993387451752424,0.9271529979031965,0.39835181790581425,0.1386629194021225,0.04883558675646782
val (no noise),0.227807879447937,86.8125,3.376953125,13,7,1.9248046875,0.6363464633281442,0.953605211348397,0.3671139266721273,0.14435429871082306,0.0724891945719719
val (no noise),0.2305450141429901,83.5625,3.376953125,13,7,2.056640625,0.6354461122452384,0.9593607157450075,0.34917391189419456,0.1976657658815384,0.05887801945209503
val (no noise),0.2069213092327118,85.6875,3.376953125,14,7,2.06640625,0.623410297099521,0.9311878229209556,0.35186876607099243,0.19037993252277374,0.05936984717845917
val (no noise),0.2268039882183075,87.0,4.0,15,7,2.115234375,0.6103064234377873,0.8979378470995463,0.3972462607412934,0.1443542093038559,0.10954723507165909
val (no noise),0.1779497265815735,88.8125,4.0,16,7,2.041015625,0.5993387451752424,0.9173841500572395,0.4104407781022827,0.08908519893884659,0.1374431848526001
val (no noise),0.27298474311828613,83.4375,4.0,12,7,1.9287109375,0.6487199959002129,0.9043940417798739,0.2980071176213308,0.0672316625714302,0.11032252758741379
