phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.8973603844642639,49.5,3.552734375,99835,10,2.5234375,,,,,
train,1.3282121419906616,32.375,4.203125,99786,9,3.19921875,,,,,
train,1.2425587177276611,32.84375,4.5,99780,6,3.478515625,,,,,
train,1.1727666854858398,34.90625,4.5,99749,5,3.5,,,,,
train,1.6141421794891357,19.953125,4.5,99785,3,3.5,,,,,
train,1.6140003204345703,19.984375,4.50390625,99795,4,3.501953125,,,,,
train,1.6139720678329468,20.09375,4.5,99736,3,3.5,,,,,
train,1.613950490951538,20.125,4.5,99745,3,3.5,,,,,
train,1.613927960395813,20.125,4.49609375,99762,2,3.49609375,,,,,
train,1.6139414310455322,20.234375,4.50390625,99746,2,3.501953125,,,,,
val,0.8557515144348145,52.03125,3.626953125,11,3,2.626953125,0.6768620447794185,0.8575480972977405,0.2850880590170727,0.28959140181541443,0.2852874994277954
val,1.6162105798721313,19.953125,4.53515625,6,2,3.533203125,0.7964425419180649,0.48709068776376163,-0.0002718794434795249,0.001845631399191916,0.00017983246652875096
val,1.0455372333526611,39.0,4.5390625,11,3,3.537109375,0.6940826255345098,0.9388334053190779,0.256094677848146,0.5819700360298157,0.48739930987358093
val,1.6131459474563599,21.0625,4.484375,6,2,3.484375,0.798022419753892,0.42962267178650293,0.001365350514762929,0.0029558369424194098,0.0009060863521881402
val,1.6133558750152588,23.1875,4.48828125,6,2,3.48828125,0.7966833887967851,0.3592253352212053,-0.0008787692547087134,0.023103196173906326,0.0008791125728748739
val,1.613033652305603,22.578125,4.5078125,6,2,3.505859375,0.7922810611802611,0.6078298752082838,0.0015047582380236914,0.02048364095389843,0.0003220830112695694
val,1.6139674186706543,20.765625,4.53125,6,2,3.53125,0.7935794420300489,0.6348245627913721,-0.004310965260594291,0.0019741388969123363,0.0006551274564117193
val,1.613823413848877,21.96875,4.44140625,6,2,3.439453125,0.7934902115933091,0.5117170883095027,0.0047963656391497795,0.01809876412153244,0.0012541759060695767
val,1.6136023998260498,20.859375,4.546875,6,2,3.546875,0.7964558259346873,0.4056772186375811,0.013212207918897987,0.0015135013964027166,9.550250979373232e-06
val,1.6135159730911255,20.359375,4.55859375,6,2,3.560546875,0.7930442454327215,0.39280281150389834,0.0011445075437366155,0.018609384074807167,0.00044823039206676185
val (no noise),0.7795657515525818,53.84375,4.85546875,4,3,3.857421875,0.8243681869133148,0.8575480972977405,0.3591675273334793,0.3899536728858948,0.5639718770980835
val (no noise),1.616447925567627,19.765625,6.0,1,2,5.0,1.0,0.48709068776376163,-0.0547495252281364,,
val (no noise),1.0457208156585693,38.21875,6.0,2,3,5.0,0.8995410337186523,0.9388334053190779,0.30286385143813677,0.9961947202682495,0.9961947798728943
val (no noise),1.6148475408554077,20.96875,6.0,1,2,5.0,1.0,0.42962267178650293,-0.0547495252281364,,
val (no noise),1.614801049232483,23.28125,6.0,1,2,5.0,1.0,0.3592253352212053,-0.0547495252281364,,
val (no noise),1.6146430969238281,22.078125,6.0,1,2,5.0,1.0,0.6078298752082838,-0.0547495252281364,,
val (no noise),1.6152899265289307,20.46875,6.0,1,2,5.0,1.0,0.6348245627913721,-0.0547495252281364,,
val (no noise),1.6153353452682495,21.375,6.0,1,2,5.0,1.0,0.5117170883095027,-0.0547495252281364,,
val (no noise),1.6151820421218872,21.578125,6.0,1,2,5.0,1.0,0.4056772186375811,-0.0547495252281364,,
val (no noise),1.6150561571121216,20.359375,6.0,1,2,5.0,1.0,0.39280281150389834,-0.0547495252281364,,
