phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,1.6106928586959839,20.109375,1.0166015625,100000,10,0.0050811767578125,,,,,
train,1.6105055809020996,20.234375,1.0,100000,1,0.0,,,,,
train,1.6104631423950195,20.1875,1.0,100000,1,0.0,,,,,
train,1.6104364395141602,20.25,1.0,100000,2,1.0013580322265625e-05,,,,,
train,1.6104110479354858,20.21875,1.0,100000,1,0.0,,,,,
train,1.610411286354065,20.09375,1.0,100000,1,0.0,,,,,
train,1.6104114055633545,20.234375,1.0,100000,1,0.0,,,,,
train,1.6103967428207397,20.125,1.0,100000,1,0.0,,,,,
train,1.610396146774292,20.203125,1.0,100000,1,0.0,,,,,
train,1.6103912591934204,20.25,1.0,100000,1,0.0,,,,,
val,1.6101919412612915,21.375,1.0,1,1,0.0,1.0,0.48512011231791347,-0.0547495252281364,,
val,1.610451102256775,20.265625,1.0,1,1,0.0,1.0,0.40133672113423213,-0.0547495252281364,,
val,1.6102001667022705,21.46875,1.0,1,1,0.0,1.0,0.3410149221884185,-0.0547495252281364,,
val,1.6101418733596802,21.171875,1.0,1,1,0.0,1.0,0.30947267932743694,-0.0547495252281364,,
val,1.6103426218032837,21.375,1.0,1,1,0.0,1.0,0.37159371412634,-0.0547495252281364,,
val,1.6104332208633423,18.953125,1.0,1,1,0.0,1.0,0.34064836301244855,-0.0547495252281364,,
val,1.610266923904419,20.859375,1.0,1,1,0.0,1.0,0.3483475555920038,-0.0547495252281364,,
val,1.6102697849273682,20.265625,1.0,1,1,0.0,1.0,0.3123763060532339,-0.0547495252281364,,
val,1.610247015953064,21.578125,1.0,1,1,0.0,1.0,0.3396257156224699,-0.0547495252281364,,
val,1.610360026359558,21.0625,1.0,1,1,0.0,1.0,0.35430303604256363,-0.0547495252281364,,
val (no noise),1.6101919412612915,21.375,1.0,1,1,0.0,1.0,0.48512011231791347,-0.0547495252281364,,
val (no noise),1.610451102256775,20.265625,1.0,1,1,0.0,1.0,0.40133672113423213,-0.0547495252281364,,
val (no noise),1.6102001667022705,21.46875,1.0,1,1,0.0,1.0,0.3410149221884185,-0.0547495252281364,,
val (no noise),1.6101418733596802,21.171875,1.0,1,1,0.0,1.0,0.30947267932743694,-0.0547495252281364,,
val (no noise),1.6103426218032837,21.375,1.0,1,1,0.0,1.0,0.37159371412634,-0.0547495252281364,,
val (no noise),1.6104332208633423,18.953125,1.0,1,1,0.0,1.0,0.34064836301244855,-0.0547495252281364,,
val (no noise),1.610266923904419,20.859375,1.0,1,1,0.0,1.0,0.3483475555920038,-0.0547495252281364,,
val (no noise),1.6102697849273682,20.265625,1.0,1,1,0.0,1.0,0.3123763060532339,-0.0547495252281364,,
val (no noise),1.610247015953064,21.578125,1.0,1,1,0.0,1.0,0.3396257156224699,-0.0547495252281364,,
val (no noise),1.610360026359558,21.0625,1.0,1,1,0.0,1.0,0.35430303604256363,-0.0547495252281364,,
