phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,1.0895205736160278,37.9375,5.765625,100000,10,4.01171875,,,,,
train,1.0856419801712036,42.53125,10.1875,100000,10,7.40234375,,,,,
train,1.609562635421753,20.90625,11.0,100000,10,8.4765625,,,,,
train,1.622157335281372,20.125,10.9921875,100000,10,8.4921875,,,,,
train,1.6220686435699463,20.15625,11.0,100000,10,8.5,,,,,
train,1.6214512586593628,20.203125,11.0,100000,10,8.5,,,,,
train,1.62123703956604,20.140625,11.0,100000,10,8.5,,,,,
train,1.6211305856704712,20.0625,11.0,100000,10,8.5,,,,,
train,1.6209027767181396,20.203125,11.0,100000,10,8.5,,,,,
train,1.6209282875061035,20.109375,11.0,100000,10,8.5078125,,,,,
val,0.8740664720535278,50.71875,7.7421875,449,10,5.6796875,0.33313496751999094,0.9023358188958085,0.31797141881511287,0.31139323115348816,0.0630926787853241
val,1.127375841140747,40.9375,11.0,597,10,8.0078125,0.1795793783312799,0.8960427303467274,0.11753742312489694,0.00657233688980341,0.0022235610522329807
val,1.6241393089294434,19.859375,11.0,533,10,8.453125,0.2206868094292721,0.8278542360870917,0.028009351382250757,0.003498260397464037,0.0020271686371415854
val,1.6218669414520264,19.765625,11.0,526,10,8.515625,0.23397652494956755,0.680668633949596,0.00729017803662091,0.002035968005657196,0.0016894129803404212
val,1.621238350868225,20.96875,11.0,531,10,8.4609375,0.2287013266624245,0.655388049682512,-0.0012396059606525796,0.0009403422591276467,0.0011585300089791417
val,1.623883605003357,17.640625,11.0,536,10,8.421875,0.2109452948591909,0.6382331890142109,-0.008569055038248244,0.0021280793007463217,0.0016758067067712545
val,1.6214152574539185,19.65625,11.0,510,10,8.53125,0.24362135552221265,0.6128773082381009,0.0029707362338791798,0.0014720382168889046,0.0017595448298379779
val,1.6196691989898682,20.46875,11.0,510,10,8.53125,0.23104499002731227,0.5795573223467039,-0.013521994160812878,0.0019287954783067107,0.0016472735442221165
val,1.6219873428344727,18.546875,11.0,526,10,8.453125,0.22386055012040618,0.5374324626113789,-0.002740152383915892,0.001157780410721898,0.003764035413041711
val,1.6206952333450317,20.265625,11.0,502,10,8.546875,0.24004892238191777,0.5199907287895299,-0.0034663536898997182,0.00301923044025898,0.0013812616234645247
val (no noise),0.8744566440582275,50.3125,7.7421875,5,3,6.7421875,0.812905025874238,0.9023358188958085,0.3009472316432521,0.522468090057373,0.5014986395835876
val (no noise),1.1265095472335815,40.71875,11.0,3,3,9.390625,0.8939137314438094,0.8960427303467274,0.1429246029769961,0.001989941578358412,0.001870841602794826
val (no noise),1.6239970922470093,19.765625,11.0,1,2,10.0,1.0,0.8278542360870917,-0.0547495252281364,,
val (no noise),1.621686577796936,20.15625,11.0,1,2,10.0,1.0,0.680668633949596,-0.0547495252281364,,
val (no noise),1.6212117671966553,20.859375,11.0,1,2,10.0,1.0,0.655388049682512,-0.0547495252281364,,
val (no noise),1.6237744092941284,17.640625,11.0,1,2,10.0,1.0,0.6382331890142109,-0.0547495252281364,,
val (no noise),1.6214321851730347,19.5625,11.0,1,2,10.0,1.0,0.6128773082381009,-0.0547495252281364,,
val (no noise),1.6196905374526978,20.765625,11.0,1,2,10.0,1.0,0.5795573223467039,-0.0547495252281364,,
val (no noise),1.62201726436615,18.546875,11.0,1,2,10.0,1.0,0.5374324626113789,-0.0547495252281364,,
val (no noise),1.6206881999969482,20.265625,11.0,1,2,10.0,1.0,0.5199907287895299,-0.0547495252281364,,
